,date,game_key,이승현,김대우,심창민,임현준,황수범,안성무,안규현,이수민,박세웅,이케빈,최충연,김승현,최지광,장지훈,김시현,보니야,양창섭,최채흥,아델만,김용하,김태우,우규민,윤성환,박근홍,장원삼,김기태,한기주,백정현,장필준,정인욱,김동호,권오준
128,2018-09-18,20180918HTSS0,"[0, 1, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 3.15, 1.0166666666666666, 4.0, 1.1320754716981132]","[0, 1, 4.304347826086956, 1.0434782608695652, 2.3, 0.6764705882352942]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.823008849557522, 1.2477876106194692, 4.043478260869565, 1.1957671957671956]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[1, 0, 5.069868995633188, 1.4868995633187774, 2.4909090909090907, 5.871794871794871]","[0, 0, 5.754098360655737, 1.6885245901639345, 1.3846153846153846, 4.6923076923076925]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 4.914606741573034, 1.442696629213483, 2.659090909090909, 5.705128205128205]","[0, 1, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.3223684210526316, 4.4, 1.235772357723577]","[0, 0, 6.813880126182965, 1.6466876971608833, 2.7142857142857144, 5.031746031746032]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.877419354838709, 1.4322580645161291, 2.6785714285714284, 4.92063492063492]","[0, 0, 4.105263157894736, 1.3157894736842106, 2.869565217391304, 1.0555555555555556]","[0, 1, 4.068493150684931, 1.356164383561644, 2.5, 1.8717948717948718]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.2110091743119265, 1.2935779816513762, 3.3333333333333335, 0.9561403508771931]"
129,2018-09-19,20180919HTSS0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 3.2459016393442623, 1.0491803278688525, 3.611111111111111, 1.1296296296296295]","[0, 0, 4.304347826086956, 1.0434782608695652, 2.3, 0.6764705882352942]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.74025974025974, 1.2337662337662338, 3.9166666666666665, 1.203125]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.069868995633188, 1.4868995633187774, 2.4909090909090907, 5.871794871794871]","[0, 0, 5.754098360655737, 1.6885245901639345, 1.3846153846153846, 4.6923076923076925]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 4.914606741573034, 1.442696629213483, 2.659090909090909, 5.705128205128205]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.417721518987342, 1.3291139240506329, 4.5, 1.253968253968254]","[1, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.877419354838709, 1.4322580645161291, 2.6785714285714284, 4.92063492063492]","[0, 1, 4.344827586206897, 1.3620689655172413, 2.869565217391304, 1.0545454545454545]","[0, 0, 4.068493150684931, 1.356164383561644, 2.5, 1.8717948717948718]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.135135135135135, 1.2702702702702702, 3.4166666666666665, 0.9487179487179487]"
130,2018-09-20,20180920SSWO0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 3.2459016393442623, 1.0491803278688525, 3.611111111111111, 1.1296296296296295]","[0, 1, 4.013513513513514, 1.0945945945945945, 2.3, 0.7047619047619048]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.74025974025974, 1.2337662337662338, 3.9166666666666665, 1.203125]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.069868995633188, 1.4868995633187774, 2.4909090909090907, 5.871794871794871]","[1, 0, 5.294117647058823, 1.588235294117647, 1.3928571428571428, 4.857142857142857]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 4.914606741573034, 1.442696629213483, 2.659090909090909, 5.705128205128205]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.417721518987342, 1.3291139240506329, 4.5, 1.253968253968254]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.877419354838709, 1.4322580645161291, 2.6785714285714284, 4.92063492063492]","[0, 0, 4.344827586206897, 1.3620689655172413, 2.869565217391304, 1.0545454545454545]","[0, 0, 4.068493150684931, 1.356164383561644, 2.5, 1.8717948717948718]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.026315789473684, 1.236842105263158, 3.5833333333333335, 0.95]"
131,2018-09-21,20180921SSWO0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 3.9405405405405407, 1.118918918918919, 3.473684210526316, 1.121212121212121]","[0, 0, 4.013513513513514, 1.0945945945945945, 2.3, 0.7047619047619048]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.74025974025974, 1.2337662337662338, 3.9166666666666665, 1.203125]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.069868995633188, 1.4868995633187774, 2.4909090909090907, 5.871794871794871]","[0, 0, 5.294117647058823, 1.588235294117647, 1.3928571428571428, 4.857142857142857]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 4.914606741573034, 1.442696629213483, 2.659090909090909, 5.705128205128205]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.417721518987342, 1.3291139240506329, 4.5, 1.253968253968254]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[1, 0, 4.8567073170731705, 1.426829268292683, 2.689655172413793, 4.96969696969697]","[0, 0, 4.344827586206897, 1.3620689655172413, 2.869565217391304, 1.0545454545454545]","[0, 1, 3.7594936708860756, 1.4050632911392407, 2.4444444444444446, 1.880952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.026315789473684, 1.236842105263158, 3.5833333333333335, 0.95]"
132,2018-09-22,20180922LTSS0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 3.8776595744680855, 1.148936170212766, 3.3, 1.119047619047619]","[0, 0, 4.013513513513514, 1.0945945945945945, 2.3, 0.7047619047619048]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.74025974025974, 1.2337662337662338, 3.9166666666666665, 1.203125]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.069868995633188, 1.4868995633187774, 2.4909090909090907, 5.871794871794871]","[0, 0, 5.294117647058823, 1.588235294117647, 1.3928571428571428, 4.857142857142857]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[1, 0, 4.919739696312365, 1.4577006507592192, 2.608695652173913, 5.6913580246913575]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.417721518987342, 1.3291139240506329, 4.5, 1.253968253968254]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.8567073170731705, 1.426829268292683, 2.689655172413793, 4.96969696969697]","[0, 1, 4.3500000000000005, 1.3833333333333333, 2.75, 1.0714285714285714]","[0, 0, 3.7594936708860756, 1.4050632911392407, 2.4444444444444446, 1.880952380952381]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.991304347826087, 1.2782608695652173, 3.6666666666666665, 0.934959349593496]"
133,2018-09-23,20180923LTSS0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 3.8776595744680855, 1.148936170212766, 3.3, 1.119047619047619]","[0, 0, 4.013513513513514, 1.0945945945945945, 2.3, 0.7047619047619048]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6455696202531644, 1.2151898734177216, 3.76, 1.2153846153846153]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[1, 0, 5.4, 1.5063829787234044, 2.456140350877193, 5.802469135802469]","[0, 0, 5.294117647058823, 1.588235294117647, 1.3928571428571428, 4.857142857142857]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 4.919739696312365, 1.4577006507592192, 2.608695652173913, 5.6913580246913575]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.7358490566037736, 1.3584905660377358, 4.5, 1.2325581395348837]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.8567073170731705, 1.426829268292683, 2.689655172413793, 4.96969696969697]","[0, 0, 4.3500000000000005, 1.3833333333333333, 2.75, 1.0714285714285714]","[0, 0, 3.7594936708860756, 1.4050632911392407, 2.4444444444444446, 1.880952380952381]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8898305084745766, 1.2457627118644068, 3.8333333333333335, 0.9365079365079365]"
134,2018-09-25,20180925SSHH0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 3.8776595744680855, 1.148936170212766, 3.3, 1.119047619047619]","[0, 1, 3.8571428571428568, 1.12987012987013, 2.272727272727273, 0.712962962962963]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6455696202531644, 1.2151898734177216, 3.76, 1.2153846153846153]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.4, 1.5063829787234044, 2.456140350877193, 5.802469135802469]","[0, 0, 5.294117647058823, 1.588235294117647, 1.3928571428571428, 4.857142857142857]","[1, 0, 6.352941176470588, 2.1176470588235294, 1.8, 3.777777777777778]","[0, 0, 4.919739696312365, 1.4577006507592192, 2.608695652173913, 5.6913580246913575]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7358490566037736, 1.3584905660377358, 4.5, 1.2325581395348837]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.8567073170731705, 1.426829268292683, 2.689655172413793, 4.96969696969697]","[0, 0, 4.3500000000000005, 1.3833333333333333, 2.75, 1.0714285714285714]","[0, 1, 3.6219512195121952, 1.3902439024390245, 2.5555555555555554, 1.8222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8898305084745766, 1.2457627118644068, 3.8333333333333335, 0.9365079365079365]"
135,2018-09-26,20180926SSHH0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 4.05699481865285, 1.1658031088082903, 3.35, 1.1286549707602338]","[0, 1, 3.7125000000000004, 1.125, 2.3636363636363638, 0.7207207207207208]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6455696202531644, 1.2151898734177216, 3.76, 1.2153846153846153]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.4, 1.5063829787234044, 2.456140350877193, 5.802469135802469]","[1, 0, 5.183035714285714, 1.5803571428571428, 1.3870967741935485, 4.977777777777778]","[0, 0, 6.352941176470588, 2.1176470588235294, 1.8, 3.777777777777778]","[0, 0, 4.919739696312365, 1.4577006507592192, 2.608695652173913, 5.6913580246913575]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7358490566037736, 1.3584905660377358, 4.5, 1.2325581395348837]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.8567073170731705, 1.426829268292683, 2.689655172413793, 4.96969696969697]","[0, 0, 4.3500000000000005, 1.3833333333333333, 2.75, 1.0714285714285714]","[0, 1, 3.494117647058824, 1.3411764705882354, 2.6666666666666665, 1.7708333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8249999999999997, 1.225, 3.9166666666666665, 0.9302325581395349]"
136,2018-09-27,20180927KTSS0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 4.05699481865285, 1.1658031088082903, 3.35, 1.1286549707602338]","[0, 0, 3.7125000000000004, 1.125, 2.3636363636363638, 0.7207207207207208]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6, 1.2, 3.8, 1.2121212121212122]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.4, 1.5063829787234044, 2.456140350877193, 5.802469135802469]","[0, 0, 5.183035714285714, 1.5803571428571428, 1.3870967741935485, 4.977777777777778]","[0, 0, 6.352941176470588, 2.1176470588235294, 1.8, 3.777777777777778]","[0, 0, 4.919739696312365, 1.4577006507592192, 2.608695652173913, 5.6913580246913575]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6, 1.3272727272727274, 4.090909090909091, 1.25]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[1, 0, 4.796561604584527, 1.4097421203438396, 2.966666666666667, 5.057971014492753]","[0, 1, 4.624309392265194, 1.425414364640884, 2.64, 1.0584795321637428]","[0, 0, 3.494117647058824, 1.3411764705882354, 2.6666666666666665, 1.7708333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.762295081967213, 1.2295081967213115, 4.0, 0.9242424242424242]"
137,2018-09-28,20180928KTSS0,"[0, 0, 6.585365853658536, 1.829268292682927, 2.2, 0.9111111111111111]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 4.13265306122449, 1.1632653061224492, 3.35, 1.1264367816091954]","[0, 1, 3.6666666666666665, 1.1111111111111112, 2.3636363636363638, 0.7105263157894737]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.7777777777777777, 1.2098765432098766, 3.92, 1.208955223880597]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.4, 1.5063829787234044, 2.456140350877193, 5.802469135802469]","[0, 0, 5.183035714285714, 1.5803571428571428, 1.3870967741935485, 4.977777777777778]","[0, 0, 6.352941176470588, 2.1176470588235294, 1.8, 3.777777777777778]","[1, 0, 4.791231732776618, 1.4342379958246347, 2.723404255319149, 5.702380952380952]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.017857142857143, 1.3928571428571428, 3.75, 1.2444444444444445]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.796561604584527, 1.4097421203438396, 2.966666666666667, 5.057971014492753]","[0, 1, 4.548913043478261, 1.4184782608695652, 2.68, 1.0574712643678161]","[0, 0, 3.494117647058824, 1.3411764705882354, 2.6666666666666665, 1.7708333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.672, 1.224, 4.166666666666667, 0.9259259259259258]"
138,2018-09-29,20180929SKSS0,"[0, 1, 9.204545454545453, 2.0454545454545454, 1.7142857142857142, 0.9166666666666666]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 4.13265306122449, 1.1632653061224492, 3.35, 1.1264367816091954]","[0, 0, 3.6666666666666665, 1.1111111111111112, 2.3636363636363638, 0.7105263157894737]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7777777777777777, 1.2098765432098766, 3.92, 1.208955223880597]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[1, 0, 5.333333333333333, 1.5185185185185186, 2.4, 5.785714285714286]","[0, 0, 5.183035714285714, 1.5803571428571428, 1.3870967741935485, 4.977777777777778]","[0, 0, 6.352941176470588, 2.1176470588235294, 1.8, 3.777777777777778]","[0, 0, 4.791231732776618, 1.4342379958246347, 2.723404255319149, 5.702380952380952]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9473684210526314, 1.3859649122807018, 3.8333333333333335, 1.2391304347826086]","[0, 0, 7.139817629179332, 1.6595744680851063, 2.7241379310344827, 4.984848484848485]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.796561604584527, 1.4097421203438396, 2.966666666666667, 5.057971014492753]","[0, 1, 4.405263157894737, 1.3894736842105262, 2.76, 1.073446327683616]","[0, 0, 3.494117647058824, 1.3411764705882354, 2.6666666666666665, 1.7708333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.672, 1.224, 4.166666666666667, 0.9259259259259258]"
139,2018-09-30,20180930SKSS0,"[0, 1, 8.617021276595745, 1.9148936170212767, 1.8571428571428572, 0.9215686274509803]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 4.13265306122449, 1.1632653061224492, 3.35, 1.1264367816091954]","[0, 1, 4.0, 1.1481481481481481, 2.3636363636363638, 0.6923076923076923]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7777777777777777, 1.2098765432098766, 3.92, 1.208955223880597]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 14.850000000000001, 2.55, 1.1666666666666667, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 5.333333333333333, 1.5185185185185186, 2.4, 5.785714285714286]","[0, 0, 5.183035714285714, 1.5803571428571428, 1.3870967741935485, 4.977777777777778]","[0, 1, 4.418181818181818, 1.690909090909091, 2.0, 4.583333333333333]","[0, 0, 4.791231732776618, 1.4342379958246347, 2.723404255319149, 5.702380952380952]","[0, 0, 0.0, 1.875, 1.3333333333333333, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9473684210526314, 1.3859649122807018, 3.8333333333333335, 1.2391304347826086]","[1, 0, 6.949704142011834, 1.6597633136094674, 2.7333333333333334, 4.898550724637682]","[0, 0, 6.850746268656716, 1.6119402985074627, 3.25, 1.0634920634920635]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 4.796561604584527, 1.4097421203438396, 2.966666666666667, 5.057971014492753]","[0, 0, 4.405263157894737, 1.3894736842105262, 2.76, 1.073446327683616]","[0, 1, 3.7241379310344827, 1.3448275862068966, 2.6666666666666665, 1.7058823529411764]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.672, 1.224, 4.166666666666667, 0.9259259259259258]"
