,date,game_key,임기준,심동섭,홍건희,한승혁,박지훈,김윤동,김종훈,임기영,이윤학,고영창,박준표,이민우,황인준,박정수,문경찬,이종석,전상현,헥터,유승철,팻딘,정윤환,하준영,김유신,윤희영,이원빈,윤석민,곽정철,김세현,손영민,박경태,양현종,정용운,임창용
96,2018-07-29,20180729HTSS0,"[0, 0, 3.6666666666666665, 1.4814814814814814, 2.2222222222222223, 0.8709677419354839]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 7.043478260869565, 2.608695652173913, 1.0, 1.5333333333333334]","[0, 0, 5.898058252427184, 1.558252427184466, 1.5, 4.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.143835616438356, 1.4178082191780823, 1.5, 1.2478632478632479]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.576086956521739, 1.6304347826086956, 2.375, 4.0888888888888895]","[0, 0, 0, 0, 0, 0]","[0, 1, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.535714285714286, 1.2142857142857142, 4.0, 1.5555555555555556]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.644314868804665, 1.4169096209912537, 4.238095238095238, 6.017543859649122]","[0, 1, 3.375, 1.6, 1.52, 1.2903225806451613]","[1, 0, 5.837837837837839, 1.5304054054054053, 3.888888888888889, 4.698412698412699]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.0, 1.2857142857142858, 2.0, 0.875]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.434782608695652, 1.608695652173913, 2.8, 2.090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.573170731707318, 1.975609756097561, 1.5, 1.0512820512820513]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.56857855361596, 1.2344139650872819, 3.8666666666666667, 6.683333333333333]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 2.903225806451613, 1.032258064516129, 2.3333333333333335, 1.1923076923076923]"
97,2018-07-31,20180731LTHT0,"[0, 1, 4.344827586206897, 1.6551724137931034, 1.9090909090909092, 0.90625]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 7.043478260869565, 2.608695652173913, 1.0, 1.5333333333333334]","[0, 0, 5.898058252427184, 1.558252427184466, 1.5, 4.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.0197368421052633, 1.4210526315789473, 1.5, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.984536082474227, 1.6546391752577319, 2.2941176470588234, 4.041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.535714285714286, 1.2142857142857142, 4.0, 1.5555555555555556]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.644314868804665, 1.4169096209912537, 4.238095238095238, 6.017543859649122]","[0, 0, 3.375, 1.6, 1.52, 1.2903225806451613]","[0, 0, 5.837837837837839, 1.5304054054054053, 3.888888888888889, 4.698412698412699]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.2857142857142858, 2.0, 0.875]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.840000000000001, 1.56, 3.0, 2.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.573170731707318, 1.975609756097561, 1.5, 1.0512820512820513]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.56857855361596, 1.2344139650872819, 3.8666666666666667, 6.683333333333333]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 2.903225806451613, 1.032258064516129, 2.3333333333333335, 1.1923076923076923]"
98,2018-08-01,20180801LTHT0,"[0, 0, 4.344827586206897, 1.6551724137931034, 1.9090909090909092, 0.90625]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 7.043478260869565, 2.608695652173913, 1.0, 1.5333333333333334]","[0, 0, 5.898058252427184, 1.558252427184466, 1.5, 4.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.9612903225806453, 1.3935483870967742, 1.5, 1.2601626016260161]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.984536082474227, 1.6546391752577319, 2.2941176470588234, 4.041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.535714285714286, 1.2142857142857142, 4.0, 1.5555555555555556]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.644314868804665, 1.4169096209912537, 4.238095238095238, 6.017543859649122]","[0, 1, 3.951219512195122, 1.6341463414634145, 1.56, 1.28125]","[0, 0, 5.837837837837839, 1.5304054054054053, 3.888888888888889, 4.698412698412699]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.2857142857142858, 2.0, 0.875]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.840000000000001, 1.56, 3.0, 2.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.056818181818182, 1.840909090909091, 1.7142857142857142, 1.0864197530864197]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.56857855361596, 1.2344139650872819, 3.8666666666666667, 6.683333333333333]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[1, 0, 4.114285714285715, 1.2, 2.4615384615384617, 1.2962962962962963]"
99,2018-08-02,20180802LTHT0,"[0, 1, 4.247191011235955, 1.6179775280898876, 2.0, 0.898989898989899]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 7.043478260869565, 2.608695652173913, 1.0, 1.5333333333333334]","[1, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.86875, 1.3875, 1.5454545454545454, 1.26984126984127]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.984536082474227, 1.6546391752577319, 2.2941176470588234, 4.041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 1, 4.2, 1.3333333333333333, 3.0, 1.5789473684210527]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.644314868804665, 1.4169096209912537, 4.238095238095238, 6.017543859649122]","[0, 1, 3.7674418604651163, 1.5813953488372092, 1.5769230769230769, 1.303030303030303]","[0, 0, 5.837837837837839, 1.5304054054054053, 3.888888888888889, 4.698412698412699]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.2857142857142858, 2.0, 0.875]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.840000000000001, 1.56, 3.0, 2.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.977528089887641, 1.8876404494382022, 1.7857142857142858, 1.0595238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.56857855361596, 1.2344139650872819, 3.8666666666666667, 6.683333333333333]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 4.114285714285715, 1.2, 2.4615384615384617, 1.2962962962962963]"
100,2018-08-04,20180804OBHT0,"[0, 0, 4.247191011235955, 1.6179775280898876, 2.0, 0.898989898989899]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 1, 8.379310344827587, 2.4827586206896552, 1.1666666666666667, 1.611111111111111]","[0, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.86875, 1.3875, 1.5454545454545454, 1.26984126984127]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.984536082474227, 1.6546391752577319, 2.2941176470588234, 4.041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 4.2, 1.3333333333333333, 3.0, 1.5789473684210527]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.644314868804665, 1.4169096209912537, 4.238095238095238, 6.017543859649122]","[0, 0, 3.7674418604651163, 1.5813953488372092, 1.5769230769230769, 1.303030303030303]","[0, 0, 5.837837837837839, 1.5304054054054053, 3.888888888888889, 4.698412698412699]","[0, 0, 0, 0, 0, 0]","[0, 1, 10.125, 1.5, 2.0, 0.8888888888888888]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.840000000000001, 1.56, 3.0, 2.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.8999999999999995, 1.9, 1.6666666666666667, 1.0344827586206897]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.544152744630072, 1.2673031026252983, 3.696969696969697, 6.65079365079365]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 4.114285714285715, 1.2, 2.4615384615384617, 1.2962962962962963]"
101,2018-08-05,20180805OBHT0,"[0, 1, 4.308510638297872, 1.627659574468085, 2.090909090909091, 0.9215686274509803]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 8.379310344827587, 2.4827586206896552, 1.1666666666666667, 1.611111111111111]","[0, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.1090909090909093, 1.4181818181818182, 1.5757575757575757, 1.2790697674418605]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.984536082474227, 1.6546391752577319, 2.2941176470588234, 4.041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 4.2, 1.3333333333333333, 3.0, 1.5789473684210527]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.644314868804665, 1.4169096209912537, 4.238095238095238, 6.017543859649122]","[0, 0, 3.7674418604651163, 1.5813953488372092, 1.5769230769230769, 1.303030303030303]","[1, 0, 5.8471337579617835, 1.5095541401273884, 3.9473684210526314, 4.757575757575758]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.125, 1.5, 2.0, 0.8888888888888888]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.576923076923077, 1.5, 3.6, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8999999999999995, 1.9, 1.6666666666666667, 1.0344827586206897]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.544152744630072, 1.2673031026252983, 3.696969696969697, 6.65079365079365]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 4.114285714285715, 1.2, 2.4615384615384617, 1.2962962962962963]"
102,2018-08-07,20180807HTWO0,"[0, 0, 4.308510638297872, 1.627659574468085, 2.090909090909091, 0.9215686274509803]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 1, 9.28125, 2.4375, 1.5, 1.5238095238095237]","[0, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1090909090909093, 1.4181818181818182, 1.5757575757575757, 1.2790697674418605]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.984536082474227, 1.6546391752577319, 2.2941176470588234, 4.041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 4.2, 1.3333333333333333, 3.0, 1.5789473684210527]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.6394366197183095, 1.4535211267605634, 4.130434782608695, 5.916666666666666]","[0, 0, 3.7674418604651163, 1.5813953488372092, 1.5769230769230769, 1.303030303030303]","[0, 0, 5.8471337579617835, 1.5095541401273884, 3.9473684210526314, 4.757575757575758]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.0, 1.5555555555555556, 1.2, 0.9]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.576923076923077, 1.5, 3.6, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.67741935483871, 1.8387096774193548, 1.6666666666666667, 1.0333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.544152744630072, 1.2673031026252983, 3.696969696969697, 6.65079365079365]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 4.114285714285715, 1.2, 2.4615384615384617, 1.2962962962962963]"
103,2018-08-08,20180808HTWO0,"[0, 1, 3.8571428571428568, 1.457142857142857, 2.3636363636363638, 1.0]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 9.28125, 2.4375, 1.5, 1.5238095238095237]","[0, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.1578947368421053, 1.4385964912280702, 1.5294117647058822, 1.2954545454545454]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.577464788732395, 1.5774647887323943, 2.3684210526315788, 4.176470588235294]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 4.2, 1.3333333333333333, 3.0, 1.5789473684210527]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6394366197183095, 1.4535211267605634, 4.130434782608695, 5.916666666666666]","[0, 0, 3.7674418604651163, 1.5813953488372092, 1.5769230769230769, 1.303030303030303]","[0, 0, 5.8471337579617835, 1.5095541401273884, 3.9473684210526314, 4.757575757575758]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.5555555555555556, 1.2, 0.9]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.333333333333333, 1.4814814814814814, 3.6, 1.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.67741935483871, 1.8387096774193548, 1.6666666666666667, 1.0333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.544152744630072, 1.2673031026252983, 3.696969696969697, 6.65079365079365]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 4.114285714285715, 1.2, 2.4615384615384617, 1.2962962962962963]"
104,2018-08-09,20180809LTHT0,"[0, 0, 3.8571428571428568, 1.457142857142857, 2.3636363636363638, 1.0]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 1, 11.571428571428571, 2.6571428571428575, 1.5, 1.4583333333333333]","[0, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1578947368421053, 1.4385964912280702, 1.5294117647058822, 1.2954545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.577464788732395, 1.5774647887323943, 2.3684210526315788, 4.176470588235294]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 1, 4.00990099009901, 1.3366336633663367, 3.0, 1.6833333333333331]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6394366197183095, 1.4535211267605634, 4.130434782608695, 5.916666666666666]","[0, 1, 3.7099236641221376, 1.5801526717557253, 1.6153846153846154, 1.284313725490196]","[0, 0, 5.8471337579617835, 1.5095541401273884, 3.9473684210526314, 4.757575757575758]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.5555555555555556, 1.2, 0.9]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.333333333333333, 1.4814814814814814, 3.6, 1.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.180851063829787, 1.9148936170212767, 1.5625, 1.010752688172043]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.544152744630072, 1.2673031026252983, 3.696969696969697, 6.65079365079365]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[1, 0, 3.8249999999999997, 1.2, 2.235294117647059, 1.4285714285714286]"
105,2018-08-11,20180811HTSK0,"[0, 0, 3.8571428571428568, 1.457142857142857, 2.3636363636363638, 1.0]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 11.571428571428571, 2.6571428571428575, 1.5, 1.4583333333333333]","[0, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1578947368421053, 1.4385964912280702, 1.5294117647058822, 1.2954545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.577464788732395, 1.5774647887323943, 2.3684210526315788, 4.176470588235294]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 1, 3.8942307692307687, 1.2980769230769231, 3.125, 1.6507936507936507]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6394366197183095, 1.4535211267605634, 4.130434782608695, 5.916666666666666]","[0, 0, 3.7099236641221376, 1.5801526717557253, 1.6153846153846154, 1.284313725490196]","[0, 0, 5.8471337579617835, 1.5095541401273884, 3.9473684210526314, 4.757575757575758]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.379310344827587, 1.5517241379310345, 1.4, 0.8787878787878788]","[0, 0, 9.0, 1.2, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.333333333333333, 1.4814814814814814, 3.6, 1.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.180851063829787, 1.9148936170212767, 1.5625, 1.010752688172043]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.583524027459954, 1.276887871853547, 3.909090909090909, 6.621212121212121]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.8249999999999997, 1.2, 2.235294117647059, 1.4285714285714286]"
106,2018-08-12,20180812HTSK0,"[0, 1, 3.7155963302752295, 1.4587155963302751, 2.3636363636363638, 1.0092592592592593]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 1, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1578947368421053, 1.4385964912280702, 1.5294117647058822, 1.2954545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.577464788732395, 1.5774647887323943, 2.3684210526315788, 4.176470588235294]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.8942307692307687, 1.2980769230769231, 3.125, 1.6507936507936507]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.632707774798928, 1.4718498659517427, 4.434782608695652, 5.92063492063492]","[0, 0, 3.7099236641221376, 1.5801526717557253, 1.6153846153846154, 1.284313725490196]","[0, 0, 5.8471337579617835, 1.5095541401273884, 3.9473684210526314, 4.757575757575758]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.379310344827587, 1.5517241379310345, 1.4, 0.8787878787878788]","[0, 1, 13.5, 1.7727272727272727, 2.0, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.333333333333333, 1.4814814814814814, 3.6, 1.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.180851063829787, 1.9148936170212767, 1.5625, 1.010752688172043]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.583524027459954, 1.276887871853547, 3.909090909090909, 6.621212121212121]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.8249999999999997, 1.2, 2.235294117647059, 1.4285714285714286]"
107,2018-08-14,20180814LGHT0,"[0, 0, 3.7155963302752295, 1.4587155963302751, 2.3636363636363638, 1.0092592592592593]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 5.902325581395349, 1.6465116279069767, 1.4722222222222223, 4.479166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1578947368421053, 1.4385964912280702, 1.5294117647058822, 1.2954545454545454]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.282608695652174, 1.5782608695652174, 2.227272727272727, 4.2592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 1, 3.963302752293578, 1.2935779816513762, 3.25, 1.6515151515151516]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.263157894736842, 1.3421052631578947, 3.0, 2.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.632707774798928, 1.4718498659517427, 4.434782608695652, 5.92063492063492]","[0, 0, 3.7099236641221376, 1.5801526717557253, 1.6153846153846154, 1.284313725490196]","[0, 0, 5.8471337579617835, 1.5095541401273884, 3.9473684210526314, 4.757575757575758]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.59375, 1.40625, 1.4, 0.8888888888888888]","[0, 0, 13.5, 1.7727272727272727, 2.0, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.333333333333333, 1.4814814814814814, 3.6, 1.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.180851063829787, 1.9148936170212767, 1.5625, 1.010752688172043]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.583524027459954, 1.276887871853547, 3.909090909090909, 6.621212121212121]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.8249999999999997, 1.2, 2.235294117647059, 1.4285714285714286]"
