,date,game_key,박시영,이정담,김원중,정태승,홍성민,박진형,구승민,박세웅,양형진,이인복,최영환,조무근,차재용,레일리,임지유,윤성빈,듀브론트,이승헌,정성종,김도규,김동우,고효준,이명우,이정민,윤길현,노경은,손승락,조정훈,김건국,배장호,장시환,송승준,김대우,오현택,진명호
130,2018-09-29,20180929LTKT0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.052770448548813, 1.7572559366754619, 1.9545454545454546, 4.858974358974359]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.4263959390862944, 1.2335025380710658, 2.3448275862068964, 1.193939393939394]","[0, 0, 8.121951219512196, 2.073170731707317, 1.3478260869565217, 3.727272727272727]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.734864300626305, 1.3528183716075157, 3.1875, 5.91358024691358]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7357142857142858, 1.84375, 3.111111111111111]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.105263157894736, 1.736842105263158, 2.0, 1.0555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.517241379310345, 1.6896551724137931, 1.5238095238095237, 0.7837837837837838]","[0, 0, 5.616, 1.4400000000000002, 2.5555555555555554, 0.8012820512820512]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.837837837837839, 1.581081081081081, 2.090909090909091, 1.027777777777778]","[1, 0, 4.275659824046921, 1.2580645161290323, 2.814814814814815, 3.788888888888889]","[0, 0, 4.440789473684211, 1.2828947368421053, 3.25, 0.9934640522875816]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 6.265193370165745, 1.723756906077348, 2.32, 3.351851851851852]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 4.017857142857143, 1.3035714285714286, 4.5, 0.9032258064516129]","[0, 0, 4.115853658536586, 1.6463414634146343, 1.2444444444444445, 0.9939393939393939]"
131,2018-09-30,20180930LTKT0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.052770448548813, 1.7572559366754619, 1.9545454545454546, 4.858974358974359]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.375, 1.23, 2.3793103448275863, 1.1904761904761905]","[1, 0, 9.13846153846154, 2.146153846153846, 1.434782608695652, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.734864300626305, 1.3528183716075157, 3.1875, 5.91358024691358]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7357142857142858, 1.84375, 3.111111111111111]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.105263157894736, 1.736842105263158, 2.0, 1.0555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.6, 1.7, 1.619047619047619, 0.7894736842105263]","[0, 0, 5.616, 1.4400000000000002, 2.5555555555555554, 0.8012820512820512]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.760000000000001, 1.6, 2.0, 1.0]","[0, 0, 4.275659824046921, 1.2580645161290323, 2.814814814814815, 3.788888888888889]","[0, 1, 4.354838709677419, 1.2967741935483872, 3.1176470588235294, 0.9935897435897435]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 6.265193370165745, 1.723756906077348, 2.32, 3.351851851851852]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.9473684210526314, 1.280701754385965, 4.5, 0.9047619047619048]","[0, 0, 4.115853658536586, 1.6463414634146343, 1.2444444444444445, 0.9939393939393939]"
132,2018-10-02,20181002LTSK0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.952500000000001, 1.71, 1.9130434782608696, 4.938271604938272]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.5911330049261085, 1.2561576354679802, 2.3, 1.1871345029239766]","[0, 0, 9.13846153846154, 2.146153846153846, 1.434782608695652, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.734864300626305, 1.3528183716075157, 3.1875, 5.91358024691358]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7357142857142858, 1.84375, 3.111111111111111]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.5, 2.25, 1.4285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.527472527472527, 1.7142857142857144, 1.6666666666666667, 0.7777777777777778]","[0, 1, 5.616, 1.488, 2.5555555555555554, 0.7861635220125786]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.468354430379747, 1.5569620253164558, 1.8461538461538463, 1.0128205128205128]","[0, 0, 4.275659824046921, 1.2580645161290323, 2.814814814814815, 3.788888888888889]","[0, 1, 4.272151898734178, 1.2721518987341773, 3.176470588235294, 0.9937106918238994]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 1, 0.0, 0.0, 4, 1.8333333333333333]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 6.265193370165745, 1.723756906077348, 2.32, 3.351851851851852]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.879310344827586, 1.2758620689655173, 4.5, 0.90625]","[0, 1, 4.792899408284024, 1.7041420118343193, 1.2608695652173914, 1.005952380952381]"
133,2018-10-03,20181003LTHH0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.952500000000001, 1.71, 1.9130434782608696, 4.938271604938272]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.5388349514563107, 1.2378640776699028, 2.4, 1.1839080459770115]","[0, 0, 9.13846153846154, 2.146153846153846, 1.434782608695652, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.734864300626305, 1.3528183716075157, 3.1875, 5.91358024691358]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7357142857142858, 1.84375, 3.111111111111111]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 2.25, 1.4285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.387096774193549, 1.6774193548387097, 1.7142857142857142, 0.775]","[0, 1, 5.571428571428571, 1.5, 2.5555555555555554, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.204819277108434, 1.5180722891566265, 2.0, 1.0246913580246915]","[0, 0, 4.275659824046921, 1.2580645161290323, 2.814814814814815, 3.788888888888889]","[0, 0, 4.272151898734178, 1.2721518987341773, 3.176470588235294, 0.9937106918238994]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.0, 4, 1.8333333333333333]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[1, 0, 6.136363636363636, 1.6666666666666667, 2.3333333333333335, 3.473684210526316]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.879310344827586, 1.2758620689655173, 4.5, 0.90625]","[0, 1, 4.7368421052631575, 1.6842105263157894, 1.3043478260869565, 1.0]"
134,2018-10-04,20181004LTHH0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.952500000000001, 1.71, 1.9130434782608696, 4.938271604938272]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.6346153846153846, 1.2403846153846154, 2.433333333333333, 1.175141242937853]","[0, 0, 9.13846153846154, 2.146153846153846, 1.434782608695652, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.81947261663286, 1.3448275862068966, 3.24, 5.8690476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7357142857142858, 1.84375, 3.111111111111111]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 2.25, 1.4285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.387096774193549, 1.6774193548387097, 1.7142857142857142, 0.775]","[0, 1, 5.484375, 1.5234375, 2.6666666666666665, 0.7757575757575758]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.204819277108434, 1.5180722891566265, 2.0, 1.0246913580246915]","[0, 0, 4.275659824046921, 1.2580645161290323, 2.814814814814815, 3.788888888888889]","[0, 0, 4.272151898734178, 1.2721518987341773, 3.176470588235294, 0.9937106918238994]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.0, 4, 1.8333333333333333]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 6.136363636363636, 1.6666666666666667, 2.3333333333333335, 3.473684210526316]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.835227272727273, 1.2613636363636365, 4.583333333333333, 0.9025641025641026]","[0, 0, 4.7368421052631575, 1.6842105263157894, 1.3043478260869565, 1.0]"
135,2018-10-06,20181006HHLT0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.952500000000001, 1.71, 1.9130434782608696, 4.938271604938272]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.6, 1.2285714285714286, 2.466666666666667, 1.1666666666666667]","[0, 0, 9.13846153846154, 2.146153846153846, 1.434782608695652, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.81947261663286, 1.3448275862068966, 3.24, 5.8690476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7357142857142858, 1.84375, 3.111111111111111]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 2.25, 1.4285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.387096774193549, 1.6774193548387097, 1.7142857142857142, 0.775]","[0, 1, 5.358778625954199, 1.5114503816793894, 2.7777777777777777, 0.7797619047619048]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.5176470588235296, 1.9285714285714286, 1.0119047619047619]","[1, 0, 4.102209944751381, 1.2099447513812154, 2.892857142857143, 3.89247311827957]","[0, 1, 4.192546583850931, 1.2857142857142858, 3.0555555555555554, 0.9938271604938271]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.0, 4, 1.8333333333333333]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 6.136363636363636, 1.6666666666666667, 2.3333333333333335, 3.473684210526316]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.835227272727273, 1.2613636363636365, 4.583333333333333, 0.9025641025641026]","[0, 0, 4.7368421052631575, 1.6842105263157894, 1.3043478260869565, 1.0]"
136,2018-10-07,20181007LTNC0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[1, 0, 7.182266009852217, 1.7438423645320196, 1.8472222222222223, 4.833333333333334]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.6, 1.2285714285714286, 2.466666666666667, 1.1666666666666667]","[0, 0, 9.13846153846154, 2.146153846153846, 1.434782608695652, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.81947261663286, 1.3448275862068966, 3.24, 5.8690476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7357142857142858, 1.84375, 3.111111111111111]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 2.25, 1.4285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.387096774193549, 1.6774193548387097, 1.7142857142857142, 0.775]","[0, 0, 5.358778625954199, 1.5114503816793894, 2.7777777777777777, 0.7797619047619048]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.215909090909091, 1.5, 2.0, 1.011494252873563]","[0, 0, 4.102209944751381, 1.2099447513812154, 2.892857142857143, 3.89247311827957]","[0, 0, 4.192546583850931, 1.2857142857142858, 3.0555555555555554, 0.9938271604938271]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.0, 4, 1.8333333333333333]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 6.136363636363636, 1.6666666666666667, 2.3333333333333335, 3.473684210526316]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.9661016949152543, 1.271186440677966, 4.583333333333333, 0.8939393939393939]","[0, 1, 4.655172413793104, 1.6724137931034482, 1.326086956521739, 1.0]"
137,2018-10-09,20181009HTLT0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.182266009852217, 1.7438423645320196, 1.8472222222222223, 4.833333333333334]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.5327102803738315, 1.2196261682242993, 2.466666666666667, 1.169398907103825]","[0, 0, 9.13846153846154, 2.146153846153846, 1.434782608695652, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.81947261663286, 1.3448275862068966, 3.24, 5.8690476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7357142857142858, 1.84375, 3.111111111111111]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 2.25, 1.4285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.258064516129032, 1.7741935483870968, 1.6363636363636365, 0.7560975609756098]","[0, 1, 5.358778625954199, 1.534351145038168, 2.7777777777777777, 0.7660818713450293]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.043956043956044, 1.4835164835164836, 2.0, 1.011111111111111]","[0, 0, 4.102209944751381, 1.2099447513812154, 2.892857142857143, 3.89247311827957]","[0, 1, 4.115853658536586, 1.2804878048780488, 2.9473684210526314, 0.9939393939393939]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.0, 4, 1.8333333333333333]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[1, 0, 5.830985915492958, 1.6338028169014085, 2.1666666666666665, 3.55]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.8999999999999995, 1.2666666666666666, 4.75, 0.8955223880597015]","[0, 1, 4.5, 1.6333333333333333, 1.3695652173913044, 1.0169491525423728]"
138,2018-10-10,20181010KTLT1,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.182266009852217, 1.7438423645320196, 1.8472222222222223, 4.833333333333334]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.5327102803738315, 1.2196261682242993, 2.466666666666667, 1.169398907103825]","[1, 0, 9.251748251748252, 2.202797202797203, 1.3928571428571428, 3.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.81947261663286, 1.3448275862068966, 3.24, 5.8690476190476195]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.608391608391608, 1.7202797202797204, 1.878787878787879, 2.9791666666666665]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.628571428571429, 1.542857142857143, 1.2857142857142858, 1.4583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.258064516129032, 1.7741935483870968, 1.6363636363636365, 0.7560975609756098]","[0, 0, 5.358778625954199, 1.534351145038168, 2.7777777777777777, 0.7660818713450293]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.043956043956044, 1.4835164835164836, 2.0, 1.011111111111111]","[0, 0, 4.102209944751381, 1.2099447513812154, 2.892857142857143, 3.89247311827957]","[0, 0, 4.115853658536586, 1.2804878048780488, 2.9473684210526314, 0.9939393939393939]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 1, 0.0, 0.46153846153846156, 5, 1.4444444444444444]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.830985915492958, 1.6338028169014085, 2.1666666666666665, 3.55]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.8999999999999995, 1.2666666666666666, 4.75, 0.8955223880597015]","[0, 0, 4.5, 1.6333333333333333, 1.3695652173913044, 1.0169491525423728]"
139,2018-10-10,20181010KTLT2,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.182266009852217, 1.7438423645320196, 1.8472222222222223, 4.833333333333334]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.5327102803738315, 1.2196261682242993, 2.466666666666667, 1.169398907103825]","[0, 0, 9.251748251748252, 2.202797202797203, 1.3928571428571428, 3.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.6225680933852145, 1.3249027237354085, 3.2641509433962264, 5.908045977011494]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.428571428571428, 1.6938775510204083, 1.8823529411764706, 2.8823529411764706]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.628571428571429, 1.542857142857143, 1.2857142857142858, 1.4583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.258064516129032, 1.7741935483870968, 1.6363636363636365, 0.7560975609756098]","[0, 1, 5.358778625954199, 1.5572519083969467, 2.7777777777777777, 0.7528735632183907]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.043956043956044, 1.4835164835164836, 2.0, 1.011111111111111]","[0, 0, 4.102209944751381, 1.2099447513812154, 2.892857142857143, 3.89247311827957]","[0, 0, 4.115853658536586, 1.2804878048780488, 2.9473684210526314, 0.9939393939393939]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.46153846153846156, 5, 1.4444444444444444]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.830985915492958, 1.6338028169014085, 2.1666666666666665, 3.55]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.8999999999999995, 1.2666666666666666, 4.75, 0.8955223880597015]","[0, 0, 4.5, 1.6333333333333333, 1.3695652173913044, 1.0169491525423728]"
140,2018-10-11,20181011LTHT0,"[0, 0, 8.307692307692308, 1.8076923076923077, 1.4615384615384615, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.182266009852217, 1.7438423645320196, 1.8472222222222223, 4.833333333333334]","[0, 0, 0.0, 1.7999999999999998, 1.5, 0.8333333333333334]","[0, 0, 7.7142857142857135, 1.7142857142857142, 2, 0.7777777777777778]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.4838709677419355, 1.230414746543779, 2.4193548387096775, 1.1666666666666665]","[0, 0, 9.251748251748252, 2.202797202797203, 1.3928571428571428, 3.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6225680933852145, 1.3249027237354085, 3.2641509433962264, 5.908045977011494]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.6938775510204083, 1.8823529411764706, 2.8823529411764706]","[0, 0, 4.611386138613862, 1.5891089108910892, 1.8305084745762712, 5.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.628571428571429, 1.542857142857143, 1.2857142857142858, 1.4583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.258064516129032, 1.7741935483870968, 1.6363636363636365, 0.7560975609756098]","[0, 0, 5.358778625954199, 1.5572519083969467, 2.7777777777777777, 0.7528735632183907]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.043956043956044, 1.4835164835164836, 2.0, 1.011111111111111]","[1, 0, 4.274406332453826, 1.2110817941952507, 2.9310344827586206, 3.9479166666666665]","[0, 1, 3.9705882352941178, 1.2705882352941178, 2.9, 1.0119047619047619]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0.0, 0.46153846153846156, 5, 1.4444444444444444]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.830985915492958, 1.6338028169014085, 2.1666666666666665, 3.55]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.8360655737704916, 1.2459016393442623, 4.916666666666667, 0.8970588235294118]","[0, 0, 4.5, 1.6333333333333333, 1.3695652173913044, 1.0169491525423728]"
