,date,game_key,김용주,니퍼트,고영표,심재민,류희운,강장산,홍성무,김민수,엄상백,정성곤,주권,김재윤,피어밴드,배제성,박세진,김태오,김도영,이정현,이종혁,최건,김민,신병률,박재영,한두솔,박주현,홍성용,금민철,윤근영,이상화,고창성,배우열,김사율
91,2018-07-21,20180721KTHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.470198675496689, 1.4205298013245033, 4.5, 5.921568627450981]","[0, 0, 4.457943925233645, 1.3364485981308412, 5.555555555555555, 5.944444444444445]","[0, 0, 4.13265306122449, 1.5, 2.0, 1.0208333333333333]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.6499999999999995, 2.0, 1.7, 0.7407407407407407]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.442622950819672, 1.8852459016393444, 1.8571428571428572, 2.652173913043478]","[0, 0, 3.896907216494845, 1.2371134020618555, 5.0, 0.9509803921568628]","[0, 0, 4.2091254752851714, 1.3003802281368821, 3.12, 6.261904761904762]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4021739130434785, 1.467391304347826, 1.7272727272727273, 1.0952380952380953]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.747252747252747, 1.4175824175824177, 3.111111111111111, 0.9191919191919191]","[0, 0, 4.941176470588235, 1.6372549019607843, 1.4736842105263157, 5.666666666666667]","[0, 1, 4.090909090909091, 1.8181818181818181, 2.1666666666666665, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 5.884615384615385, 1.6923076923076923, 2.4285714285714284, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[1, 0, 4.879518072289157, 1.3373493975903614, 2.2857142857142856, 1.9761904761904763]"
92,2018-07-22,20180722KTHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.470198675496689, 1.4205298013245033, 4.5, 5.921568627450981]","[0, 0, 4.457943925233645, 1.3364485981308412, 5.555555555555555, 5.944444444444445]","[0, 0, 4.13265306122449, 1.5, 2.0, 1.0208333333333333]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.6499999999999995, 2.0, 1.7, 0.7407407407407407]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.442622950819672, 1.8852459016393444, 1.8571428571428572, 2.652173913043478]","[0, 1, 3.7800000000000002, 1.26, 5.285714285714286, 0.9523809523809524]","[1, 0, 4.564748201438849, 1.3381294964028776, 3.074074074074074, 6.177777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.354838709677419, 1.4838709677419355, 1.7272727272727273, 1.0689655172413792]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.645161290322581, 1.3870967741935485, 3.111111111111111, 0.9117647058823529]","[0, 0, 4.941176470588235, 1.6372549019607843, 1.4736842105263157, 5.666666666666667]","[0, 0, 4.090909090909091, 1.8181818181818181, 2.1666666666666665, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 5.337209302325581, 1.6046511627906976, 2.7142857142857144, 1.1466666666666667]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.879518072289157, 1.3373493975903614, 2.2857142857142856, 1.9761904761904763]"
93,2018-07-24,20180724KTWO0,"[0, 0, 0, 0, 0, 0]","[1, 0, 4.3467492260061915, 1.4303405572755417, 4.583333333333333, 5.981481481481482]","[0, 0, 4.457943925233645, 1.3364485981308412, 5.555555555555555, 5.944444444444445]","[0, 0, 4.13265306122449, 1.5, 2.0, 1.0208333333333333]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.6499999999999995, 2.0, 1.7, 0.7407407407407407]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.442622950819672, 1.8852459016393444, 1.8571428571428572, 2.652173913043478]","[0, 1, 3.8571428571428568, 1.2857142857142858, 5.428571428571429, 0.9722222222222222]","[0, 0, 4.564748201438849, 1.3381294964028776, 3.074074074074074, 6.177777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.263157894736842, 1.4842105263157894, 1.5833333333333333, 1.0555555555555556]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.595744680851063, 1.372340425531915, 3.111111111111111, 0.8952380952380952]","[0, 0, 4.941176470588235, 1.6372549019607843, 1.4736842105263157, 5.666666666666667]","[0, 1, 5.25, 1.8333333333333333, 2.1666666666666665, 0.9230769230769231]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 5.275862068965518, 1.5862068965517242, 2.7142857142857144, 1.1153846153846154]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.879518072289157, 1.3373493975903614, 2.2857142857142856, 1.9761904761904763]"
94,2018-07-25,20180725KTWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.3467492260061915, 1.4303405572755417, 4.583333333333333, 5.981481481481482]","[1, 0, 4.619469026548672, 1.3628318584070795, 5.526315789473684, 5.947368421052632]","[0, 0, 4.13265306122449, 1.5, 2.0, 1.0208333333333333]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.838709677419355, 2.032258064516129, 1.8, 0.7380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.442622950819672, 1.8852459016393444, 1.8571428571428572, 2.652173913043478]","[0, 0, 3.8571428571428568, 1.2857142857142858, 5.428571428571429, 0.9722222222222222]","[0, 0, 4.564748201438849, 1.3381294964028776, 3.074074074074074, 6.177777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.4842105263157894, 1.5833333333333333, 1.0555555555555556]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.595744680851063, 1.372340425531915, 3.111111111111111, 0.8952380952380952]","[0, 0, 4.941176470588235, 1.6372549019607843, 1.4736842105263157, 5.666666666666667]","[0, 0, 5.25, 1.8333333333333333, 2.1666666666666665, 0.9230769230769231]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 5.275862068965518, 1.5862068965517242, 2.7142857142857144, 1.1153846153846154]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 1, 5.225806451612903, 1.3870967741935485, 2.0, 2.066666666666667]"
95,2018-07-26,20180726KTWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.3467492260061915, 1.4303405572755417, 4.583333333333333, 5.981481481481482]","[0, 0, 4.619469026548672, 1.3628318584070795, 5.526315789473684, 5.947368421052632]","[0, 0, 4.13265306122449, 1.5, 2.0, 1.0208333333333333]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.838709677419355, 2.032258064516129, 1.8, 0.7380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.684782608695652, 1.9076086956521738, 1.7727272727272727, 2.555555555555556]","[0, 1, 3.75, 1.25, 5.571428571428571, 0.972972972972973]","[0, 0, 4.564748201438849, 1.3381294964028776, 3.074074074074074, 6.177777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.4842105263157894, 1.5833333333333333, 1.0555555555555556]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5473684210526315, 1.3894736842105262, 2.8, 0.8796296296296297]","[1, 0, 5.052147239263804, 1.6380368098159508, 1.380952380952381, 5.719298245614035]","[0, 0, 5.25, 1.8333333333333333, 2.1666666666666665, 0.9230769230769231]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 5.1, 1.5333333333333334, 2.7142857142857144, 1.1111111111111112]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.225806451612903, 1.3870967741935485, 2.0, 2.066666666666667]"
96,2018-07-27,20180727LGKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.3467492260061915, 1.4303405572755417, 4.583333333333333, 5.981481481481482]","[0, 0, 4.619469026548672, 1.3628318584070795, 5.526315789473684, 5.947368421052632]","[0, 0, 4.13265306122449, 1.5, 2.0, 1.0208333333333333]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.476923076923077, 1.9384615384615385, 2.1, 0.7471264367816093]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.684782608695652, 1.9076086956521738, 1.7727272727272727, 2.555555555555556]","[0, 1, 3.6486486486486487, 1.2162162162162162, 5.857142857142857, 0.9736842105263158]","[0, 0, 4.564748201438849, 1.3381294964028776, 3.074074074074074, 6.177777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.4842105263157894, 1.5833333333333333, 1.0555555555555556]","[0, 0, 9.0, 2.0, 1, 1.0]","[1, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.408163265306122, 1.3469387755102042, 2.9, 0.8828828828828829]","[0, 0, 5.052147239263804, 1.6380368098159508, 1.380952380952381, 5.719298245614035]","[0, 1, 7.815789473684211, 2.0526315789473686, 1.875, 0.9047619047619048]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 5.4, 1.6, 2.7142857142857144, 1.0714285714285714]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 1, 5.34375, 1.375, 2.125, 2.0]"
97,2018-07-28,20180728LGKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.3467492260061915, 1.4303405572755417, 4.583333333333333, 5.981481481481482]","[0, 0, 4.619469026548672, 1.3628318584070795, 5.526315789473684, 5.947368421052632]","[0, 1, 4.363636363636364, 1.5151515151515151, 2.066666666666667, 1.0]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.147058823529412, 1.9411764705882353, 2.090909090909091, 0.7555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.818181818181818, 1.893048128342246, 1.7727272727272727, 2.4933333333333336]","[0, 0, 3.6486486486486487, 1.2162162162162162, 5.857142857142857, 0.9736842105263158]","[1, 0, 4.5608108108108105, 1.3783783783783783, 2.933333333333333, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5473684210526315, 1.5473684210526315, 1.5833333333333333, 1.021505376344086]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.408163265306122, 1.3469387755102042, 2.9, 0.8828828828828829]","[0, 0, 5.052147239263804, 1.6380368098159508, 1.380952380952381, 5.719298245614035]","[0, 0, 7.815789473684211, 2.0526315789473686, 1.875, 0.9047619047619048]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 5.4, 1.6, 2.7142857142857144, 1.0714285714285714]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 1, 5.90625, 1.4375, 1.8888888888888888, 1.8823529411764706]"
98,2018-07-29,20180729LGKT0,"[0, 0, 0, 0, 0, 0]","[1, 0, 4.196480938416422, 1.4516129032258065, 4.107142857142857, 5.982456140350878]","[0, 0, 4.619469026548672, 1.3628318584070795, 5.526315789473684, 5.947368421052632]","[0, 1, 4.811881188118812, 1.5445544554455446, 2.066666666666667, 0.9901960784313725]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.147058823529412, 1.9411764705882353, 2.090909090909091, 0.7555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.818181818181818, 1.893048128342246, 1.7727272727272727, 2.4933333333333336]","[0, 1, 4.026315789473684, 1.263157894736842, 6.0, 0.9743589743589743]","[0, 0, 4.5608108108108105, 1.3783783783783783, 2.933333333333333, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5473684210526315, 1.5473684210526315, 1.5833333333333333, 1.021505376344086]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.2772277227722775, 1.3366336633663367, 2.9, 0.8859649122807017]","[0, 0, 5.052147239263804, 1.6380368098159508, 1.380952380952381, 5.719298245614035]","[0, 0, 7.815789473684211, 2.0526315789473686, 1.875, 0.9047619047619048]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 5.4, 1.6, 2.7142857142857144, 1.0714285714285714]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.90625, 1.4375, 1.8888888888888888, 1.8823529411764706]"
99,2018-07-31,20180731KTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.196480938416422, 1.4516129032258065, 4.107142857142857, 5.982456140350878]","[1, 0, 4.764705882352941, 1.3781512605042017, 5.65, 5.95]","[0, 0, 4.811881188118812, 1.5445544554455446, 2.066666666666667, 0.9901960784313725]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.845070422535211, 1.8591549295774648, 2.1818181818181817, 0.7634408602150538]","[0, 1, 0, 0, 0, 0]","[0, 0, 9.818181818181818, 1.893048128342246, 1.7727272727272727, 2.4933333333333336]","[0, 1, 4.655172413793104, 1.3189655172413794, 6.0, 0.9666666666666666]","[0, 0, 4.5608108108108105, 1.3783783783783783, 2.933333333333333, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5473684210526315, 1.5473684210526315, 1.5833333333333333, 1.021505376344086]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.2772277227722775, 1.3366336633663367, 2.9, 0.8859649122807017]","[0, 0, 5.052147239263804, 1.6380368098159508, 1.380952380952381, 5.719298245614035]","[0, 0, 7.815789473684211, 2.0526315789473686, 1.875, 0.9047619047619048]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 5.4, 1.6333333333333333, 2.7142857142857144, 1.0344827586206897]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.90625, 1.4375, 1.8888888888888888, 1.8823529411764706]"
100,2018-08-01,20180801KTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.196480938416422, 1.4516129032258065, 4.107142857142857, 5.982456140350878]","[0, 0, 4.764705882352941, 1.3781512605042017, 5.65, 5.95]","[0, 1, 4.764705882352941, 1.5294117647058822, 2.066666666666667, 0.9714285714285714]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.845070422535211, 1.8591549295774648, 2.1818181818181817, 0.7634408602150538]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.663157894736843, 1.8789473684210525, 1.8181818181818181, 2.435897435897436]","[0, 0, 4.655172413793104, 1.3189655172413794, 6.0, 0.9666666666666666]","[0, 0, 4.5608108108108105, 1.3783783783783783, 2.933333333333333, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5473684210526315, 1.5473684210526315, 1.5833333333333333, 1.021505376344086]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.2772277227722775, 1.3366336633663367, 2.9, 0.8859649122807017]","[1, 0, 4.787790697674419, 1.622093023255814, 1.3636363636363635, 5.733333333333333]","[0, 0, 7.815789473684211, 2.0526315789473686, 1.875, 0.9047619047619048]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 5.4, 1.6333333333333333, 2.7142857142857144, 1.0344827586206897]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.90625, 1.4375, 1.8888888888888888, 1.8823529411764706]"
101,2018-08-02,20180802KTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.196480938416422, 1.4516129032258065, 4.107142857142857, 5.982456140350878]","[0, 0, 4.764705882352941, 1.3781512605042017, 5.65, 5.95]","[0, 0, 4.764705882352941, 1.5294117647058822, 2.066666666666667, 0.9714285714285714]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.845070422535211, 1.8591549295774648, 2.1818181818181817, 0.7634408602150538]","[0, 1, 0.0, 1.0, 1, 1.0]","[0, 1, 9.603092783505154, 1.8556701030927834, 1.8181818181818181, 2.3950617283950617]","[0, 1, 4.537815126050421, 1.3361344537815127, 6.142857142857143, 0.9674796747967479]","[0, 0, 4.5608108108108105, 1.3783783783783783, 2.933333333333333, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.453608247422681, 1.6082474226804122, 1.5833333333333333, 1.0104166666666667]","[0, 0, 9.0, 2.0, 1, 1.0]","[1, 0, 1.8, 1.0, 1.0, 5.0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.413461538461538, 1.326923076923077, 3.0, 0.8888888888888888]","[0, 0, 4.787790697674419, 1.622093023255814, 1.3636363636363635, 5.733333333333333]","[0, 0, 7.815789473684211, 2.0526315789473686, 1.875, 0.9047619047619048]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 5.4, 1.6333333333333333, 2.7142857142857144, 1.0344827586206897]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.90625, 1.4375, 1.8888888888888888, 1.8823529411764706]"
102,2018-08-04,20180804WOKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.196480938416422, 1.4516129032258065, 4.107142857142857, 5.982456140350878]","[0, 0, 4.764705882352941, 1.3781512605042017, 5.65, 5.95]","[0, 1, 4.673076923076923, 1.528846153846154, 2.066666666666667, 0.9629629629629629]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.5675675675675675, 1.8243243243243243, 2.1666666666666665, 0.7708333333333334]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 9.603092783505154, 1.8556701030927834, 1.8181818181818181, 2.3950617283950617]","[0, 0, 4.537815126050421, 1.3361344537815127, 6.142857142857143, 0.9674796747967479]","[1, 0, 4.948553054662379, 1.4565916398713825, 2.90625, 6.098039215686275]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.453608247422681, 1.6082474226804122, 1.5833333333333333, 1.0104166666666667]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 1.8, 1.0, 1.0, 5.0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.413461538461538, 1.326923076923077, 3.0, 0.8888888888888888]","[0, 0, 4.787790697674419, 1.622093023255814, 1.3636363636363635, 5.733333333333333]","[0, 0, 7.815789473684211, 2.0526315789473686, 1.875, 0.9047619047619048]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 5.4, 1.6333333333333333, 2.7142857142857144, 1.0344827586206897]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.90625, 1.4375, 1.8888888888888888, 1.8823529411764706]"
103,2018-08-05,20180805WOKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.196480938416422, 1.4516129032258065, 4.107142857142857, 5.982456140350878]","[0, 0, 4.764705882352941, 1.3781512605042017, 5.65, 5.95]","[0, 1, 4.5420560747663545, 1.5140186915887852, 2.066666666666667, 0.9639639639639639]","[0, 0, 4.194174757281553, 1.4563106796116503, 2.1, 1.634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.5675675675675675, 1.8243243243243243, 2.1666666666666665, 0.7708333333333334]","[0, 1, 0.0, 0.3333333333333333, 4, 1.5]","[0, 1, 9.456852791878173, 1.8274111675126903, 1.8636363636363635, 2.3452380952380953]","[0, 0, 4.537815126050421, 1.3361344537815127, 6.142857142857143, 0.9674796747967479]","[0, 0, 4.948553054662379, 1.4565916398713825, 2.90625, 6.098039215686275]","[0, 0, 0, 0, 0, 0]","[1, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.408163265306122, 1.5918367346938778, 1.5833333333333333, 0.9898989898989898]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 1.8, 1.0, 1.0, 5.0]","[0, 0, 5.547945205479452, 1.356164383561644, 2.6, 1.3518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.371428571428572, 1.3142857142857143, 3.1, 0.875]","[0, 0, 4.787790697674419, 1.622093023255814, 1.3636363636363635, 5.733333333333333]","[0, 0, 7.815789473684211, 2.0526315789473686, 1.875, 0.9047619047619048]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 5.4, 1.7, 2.7142857142857144, 1.0]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.90625, 1.4375, 1.8888888888888888, 1.8823529411764706]"
