,date,game_key,장민익,임진우,이현호,강동연,김정후,변진수,함덕주,박종기,한주성,윤수호,린드블럼,유재유,고봉재,이영하,김명신,최원준,박치국,김민규,박성모,배창현,신현수,정우석,곽빈,후랭코프,정철원,박신지,현도훈,김승회,장원준,최대성,이현승,이용찬,김강률,홍상삼,성영훈,유희관,허준혁
125,2018-09-18,20180918OBWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.6730769230769231, 2.142857142857143, 1.5757575757575757]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.557894736842105, 1.3105263157894735, 2.242424242424242, 1.130952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.722689075630252, 1.0399159663865547, 4.382352941176471, 6.611111111111111]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.709677419354839, 1.6021505376344085, 1.7380952380952381, 2.657142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 1, 3.545454545454546, 1.393939393939394, 3.933333333333333, 1.0153846153846153]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[1, 0, 3.7734939759036146, 1.163855421686747, 2.3529411764705883, 5.320512820512821]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.4210526315789473, 1.0263157894736843, 2.75, 1.5833333333333333]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.3986013986013988, 1.3636363636363638, 1.5, 0.9930555555555555]","[0, 1, 9.932642487046632, 1.8808290155440417, 1.4, 3.3859649122807016]","[0, 0, 40.5, 5.0, 0.3333333333333333, 1.0]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.6706948640483383, 1.3232628398791542, 2.3548387096774195, 5.516666666666667]","[0, 0, 6.0, 1.5263157894736843, 2.6363636363636362, 1.0178571428571428]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.89020771513353, 1.70919881305638, 2.2666666666666666, 4.680555555555555]","[0, 0, 0, 0, 0, 0]"
126,2018-09-19,20180919OBWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.6730769230769231, 2.142857142857143, 1.5757575757575757]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.8421052631578947, 1.3421052631578947, 2.242424242424242, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.722689075630252, 1.0399159663865547, 4.382352941176471, 6.611111111111111]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.709677419354839, 1.6021505376344085, 1.7380952380952381, 2.657142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 0, 3.545454545454546, 1.393939393939394, 3.933333333333333, 1.0153846153846153]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.7734939759036146, 1.163855421686747, 2.3529411764705883, 5.320512820512821]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.4210526315789473, 1.0263157894736843, 2.75, 1.5833333333333333]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.3986013986013988, 1.3636363636363638, 1.5, 0.9930555555555555]","[0, 0, 9.932642487046632, 1.8808290155440417, 1.4, 3.3859649122807016]","[0, 0, 40.5, 5.0, 0.3333333333333333, 1.0]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[1, 0, 3.713467048710602, 1.3065902578796562, 2.5483870967741935, 5.5396825396825395]","[0, 1, 5.785714285714286, 1.5, 2.5, 1.064327485380117]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.89020771513353, 1.70919881305638, 2.2666666666666666, 4.680555555555555]","[0, 0, 0, 0, 0, 0]"
127,2018-09-20,20180920OBLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.6730769230769231, 2.142857142857143, 1.5757575757575757]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.8421052631578947, 1.3421052631578947, 2.242424242424242, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.722689075630252, 1.0399159663865547, 4.382352941176471, 6.611111111111111]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.545454545454546, 1.5858585858585859, 1.75, 2.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 1, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.7734939759036146, 1.163855421686747, 2.3529411764705883, 5.320512820512821]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.3846153846153846, 1.0769230769230769, 2.75, 1.4444444444444444]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.4662162162162162, 1.3378378378378377, 1.55, 1.0068027210884354]","[0, 1, 10.056122448979593, 1.8826530612244898, 1.4, 3.2666666666666666]","[0, 0, 40.5, 5.0, 0.3333333333333333, 1.0]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.713467048710602, 1.3065902578796562, 2.5483870967741935, 5.5396825396825395]","[0, 0, 5.785714285714286, 1.5, 2.5, 1.064327485380117]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.89020771513353, 1.70919881305638, 2.2666666666666666, 4.680555555555555]","[0, 0, 0, 0, 0, 0]"
128,2018-09-21,20180921OBLG0,"[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.6730769230769231, 2.142857142857143, 1.5757575757575757]","[0, 1, 20.25, 3.0, 0.0, 1.3333333333333333]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.8421052631578947, 1.3421052631578947, 2.242424242424242, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[1, 0, 2.9323770491803276, 1.0635245901639345, 4.108108108108108, 6.506666666666666]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.545454545454546, 1.5858585858585859, 1.75, 2.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 0, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.7734939759036146, 1.163855421686747, 2.3529411764705883, 5.320512820512821]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.2857142857142856, 1.0, 3.0, 1.4]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.4662162162162162, 1.3378378378378377, 1.55, 1.0068027210884354]","[0, 0, 10.056122448979593, 1.8826530612244898, 1.4, 3.2666666666666666]","[0, 0, 40.5, 5.0, 0.3333333333333333, 1.0]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.713467048710602, 1.3065902578796562, 2.5483870967741935, 5.5396825396825395]","[0, 0, 5.785714285714286, 1.5, 2.5, 1.064327485380117]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.89020771513353, 1.70919881305638, 2.2666666666666666, 4.680555555555555]","[0, 0, 0, 0, 0, 0]"
129,2018-09-22,20180922OBNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.6730769230769231, 2.142857142857143, 1.5757575757575757]","[0, 0, 20.25, 3.0, 0.0, 1.3333333333333333]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.9685863874345553, 1.3979057591623036, 2.176470588235294, 1.0977011494252873]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.9323770491803276, 1.0635245901639345, 4.108108108108108, 6.506666666666666]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.545454545454546, 1.5858585858585859, 1.75, 2.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 0, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.7734939759036146, 1.163855421686747, 2.3529411764705883, 5.320512820512821]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.2857142857142856, 1.0, 3.0, 1.4]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.3973509933774837, 1.3311258278145695, 1.6, 1.0066666666666668]","[0, 0, 10.056122448979593, 1.8826530612244898, 1.4, 3.2666666666666666]","[0, 1, 20.25, 2.75, 0.6666666666666666, 1.3333333333333333]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.713467048710602, 1.3065902578796562, 2.5483870967741935, 5.5396825396825395]","[0, 1, 5.513089005235602, 1.4450261780104712, 2.6666666666666665, 1.0977011494252873]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.616901408450705, 1.6732394366197183, 2.1875, 4.733333333333333]","[0, 0, 0, 0, 0, 0]"
130,2018-09-23,20180923OBNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.6730769230769231, 2.142857142857143, 1.5757575757575757]","[0, 0, 20.25, 3.0, 0.0, 1.3333333333333333]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.9685863874345553, 1.3979057591623036, 2.176470588235294, 1.0977011494252873]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.9323770491803276, 1.0635245901639345, 4.108108108108108, 6.506666666666666]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.545454545454546, 1.5858585858585859, 1.75, 2.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 0, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[1, 0, 3.893023255813954, 1.1930232558139535, 2.3518518518518516, 5.3086419753086425]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.2, 1.0666666666666667, 2.8, 1.3636363636363635]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.7058823529411766, 1.3725490196078431, 1.5238095238095237, 1.0]","[0, 1, 9.904522613065327, 1.8542713567839197, 1.4333333333333333, 3.1587301587301586]","[0, 0, 20.25, 2.75, 0.6666666666666666, 1.3333333333333333]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.713467048710602, 1.3065902578796562, 2.5483870967741935, 5.5396825396825395]","[0, 0, 5.513089005235602, 1.4450261780104712, 2.6666666666666665, 1.0977011494252873]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.616901408450705, 1.6732394366197183, 2.1875, 4.733333333333333]","[0, 0, 0, 0, 0, 0]"
131,2018-09-25,20180925WOOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.6730769230769231, 2.142857142857143, 1.5757575757575757]","[0, 0, 20.25, 3.0, 0.0, 1.3333333333333333]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.907692307692308, 1.4, 2.142857142857143, 1.1016949152542372]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.9323770491803276, 1.0635245901639345, 4.108108108108108, 6.506666666666666]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.545454545454546, 1.5858585858585859, 1.75, 2.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 0, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.893023255813954, 1.1930232558139535, 2.3518518518518516, 5.3086419753086425]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.3478260869565215, 1.1739130434782608, 2.3333333333333335, 1.277777777777778]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.7058823529411766, 1.3725490196078431, 1.5238095238095237, 1.0]","[0, 0, 9.904522613065327, 1.8542713567839197, 1.4333333333333333, 3.1587301587301586]","[0, 0, 20.25, 2.75, 0.6666666666666666, 1.3333333333333333]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[1, 0, 3.8256130790190737, 1.2997275204359673, 2.71875, 5.5606060606060606]","[0, 1, 5.34517766497462, 1.431472081218274, 2.8333333333333335, 1.112994350282486]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.616901408450705, 1.6732394366197183, 2.1875, 4.733333333333333]","[0, 0, 0, 0, 0, 0]"
132,2018-09-26,20180926WOOB0,"[0, 1, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.6730769230769231, 2.142857142857143, 1.5757575757575757]","[0, 0, 20.25, 3.0, 0.0, 1.3333333333333333]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.907692307692308, 1.4, 2.142857142857143, 1.1016949152542372]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.9323770491803276, 1.0635245901639345, 4.108108108108108, 6.506666666666666]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.538461538461538, 1.5961538461538463, 1.7872340425531914, 2.810810810810811]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 0, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.893023255813954, 1.1930232558139535, 2.3518518518518516, 5.3086419753086425]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.25, 1.125, 2.3333333333333335, 1.2307692307692308]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.7058823529411766, 1.3725490196078431, 1.5238095238095237, 1.0]","[0, 0, 9.904522613065327, 1.8542713567839197, 1.4333333333333333, 3.1587301587301586]","[0, 1, 15.0, 2.1666666666666665, 1.6666666666666667, 1.5]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.8256130790190737, 1.2997275204359673, 2.71875, 5.5606060606060606]","[0, 0, 5.34517766497462, 1.431472081218274, 2.8333333333333335, 1.112994350282486]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.616901408450705, 1.6732394366197183, 2.1875, 4.733333333333333]","[0, 0, 0, 0, 0, 0]"
133,2018-09-27,20180927OBHH0,"[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.872727272727272, 1.581818181818182, 2.4285714285714284, 1.5277777777777777]","[0, 1, 19.285714285714285, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.907692307692308, 1.4, 2.142857142857143, 1.1016949152542372]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.9323770491803276, 1.0635245901639345, 4.108108108108108, 6.506666666666666]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.5961538461538463, 1.7872340425531914, 2.810810810810811]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 0, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.893023255813954, 1.1930232558139535, 2.3518518518518516, 5.3086419753086425]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.125, 2.3333333333333335, 1.2307692307692308]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.7058823529411766, 1.3725490196078431, 1.5238095238095237, 1.0]","[0, 0, 9.904522613065327, 1.8542713567839197, 1.4333333333333333, 3.1587301587301586]","[0, 0, 15.0, 2.1666666666666665, 1.6666666666666667, 1.5]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.8256130790190737, 1.2997275204359673, 2.71875, 5.5606060606060606]","[0, 0, 5.34517766497462, 1.431472081218274, 2.8333333333333335, 1.112994350282486]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.9725274725274735, 1.7307692307692308, 1.945945945945946, 4.666666666666666]","[0, 0, 0, 0, 0, 0]"
134,2018-09-28,20180928OBHH0,"[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.872727272727272, 1.581818181818182, 2.4285714285714284, 1.5277777777777777]","[0, 1, 10.384615384615385, 1.3846153846153848, 1.0, 1.4444444444444444]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.907692307692308, 1.4, 2.142857142857143, 1.1016949152542372]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 0, 11.368421052631579, 1.8947368421052633, 1.0, 1.5833333333333333]","[0, 0, 2.9323770491803276, 1.0635245901639345, 4.108108108108108, 6.506666666666666]","[0, 1, 6.0, 1.8333333333333333, 2.5, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.5961538461538463, 1.7872340425531914, 2.810810810810811]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.526315789473683, 1.8947368421052633, 4, 1.5833333333333333]","[0, 0, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.893023255813954, 1.1930232558139535, 2.3518518518518516, 5.3086419753086425]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.076923076923077, 1.0384615384615385, 2.3333333333333335, 1.238095238095238]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.7058823529411766, 1.3725490196078431, 1.5238095238095237, 1.0]","[1, 0, 9.940298507462686, 1.8656716417910448, 1.4333333333333333, 3.0454545454545454]","[0, 1, 14.727272727272727, 2.3181818181818183, 1.4, 1.4666666666666666]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.8256130790190737, 1.2997275204359673, 2.71875, 5.5606060606060606]","[0, 1, 5.111650485436893, 1.3834951456310678, 3.0416666666666665, 1.1444444444444446]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.9725274725274735, 1.7307692307692308, 1.945945945945946, 4.666666666666666]","[0, 0, 0, 0, 0, 0]"
135,2018-09-29,20180929LGOB0,"[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.982758620689656, 1.6551724137931036, 2.4285714285714284, 1.487179487179487]","[0, 0, 10.384615384615385, 1.3846153846153848, 1.0, 1.4444444444444444]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.892857142857143, 1.4081632653061225, 2.142857142857143, 1.0888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0, 0.5]","[0, 1, 14.210526315789473, 2.1315789473684212, 1.0, 1.4074074074074074]","[0, 0, 2.9323770491803276, 1.0635245901639345, 4.108108108108108, 6.506666666666666]","[0, 0, 6.0, 1.8333333333333333, 2.5, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.5961538461538463, 1.7872340425531914, 2.810810810810811]","[0, 0, 0, 0, 0, 0]","[0, 1, 11.045454545454547, 2.181818181818182, 4, 1.4666666666666666]","[0, 0, 3.6818181818181817, 1.4242424242424243, 3.933333333333333, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.893023255813954, 1.1930232558139535, 2.3518518518518516, 5.3086419753086425]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.076923076923077, 1.0384615384615385, 2.3333333333333335, 1.238095238095238]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.6346153846153846, 1.3846153846153846, 1.391304347826087, 1.0]","[0, 0, 9.940298507462686, 1.8656716417910448, 1.4333333333333333, 3.0454545454545454]","[0, 0, 14.727272727272727, 2.3181818181818183, 1.4, 1.4666666666666666]","[0, 0, 3.333333333333333, 1.6666666666666667, 1.3846153846153846, 0.75]","[0, 0, 3.8256130790190737, 1.2997275204359673, 2.71875, 5.5606060606060606]","[0, 1, 5.038277511961723, 1.3636363636363635, 3.0833333333333335, 1.1420765027322406]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.9725274725274735, 1.7307692307692308, 1.945945945945946, 4.666666666666666]","[0, 0, 0, 0, 0, 0]"
