,date,game_key,김대유,박종훈,서진용,최진호,정영일,신동훈,문승원,허건엽,이승진,박민호,김택형,봉민호,켈리,허웅,정동윤,김주한,남윤성,이원준,산체스,김정우,조성훈,최민준,이채호,채병용,임준혁,정재원,윤희상,신재웅,박정배,전유수,박희수,김광현,백인식,강지광,김태훈
126,2018-09-20,20180920HHSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.12781954887218, 1.3157894736842106, 2.5476190476190474, 5.32]","[0, 0, 5.481203007518797, 1.4661654135338344, 2.888888888888889, 1.0555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.22608695652174, 1.434782608695652, 1.5263157894736843, 0.9126984126984128]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.960629921259843, 1.4881889763779528, 2.7941176470588234, 4.884615384615385]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.831578947368421, 1.4526315789473683, 1.7857142857142858, 1.130952380952381]","[0, 1, 0, 0, 0, 0]","[0, 0, 6.75, 1.125, 3.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.535433070866142, 1.3070866141732282, 3.1707317073170733, 5.521739130434782]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.392344497607655, 1.3062200956937797, 3.4285714285714284, 5.3589743589743595]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.951219512195122, 1.2439024390243902, 2.142857142857143, 1.1884057971014492]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.634782608695652, 1.3043478260869565, 5.428571428571429, 1.0087719298245614]","[0, 0, 1.4104477611940298, 1.2985074626865671, 1.8095238095238095, 0.9710144927536232]","[0, 0, 5.785714285714286, 1.2857142857142856, 4.0, 0.888888888888889]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[1, 0, 2.5751445086705202, 1.083815028901734, 4.076923076923077, 5.492063492063492]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 0, 3.9673469387755107, 1.2979591836734694, 3.076923076923077, 1.6333333333333335]"
127,2018-09-21,20180921HHSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.12781954887218, 1.3157894736842106, 2.5476190476190474, 5.32]","[0, 0, 5.481203007518797, 1.4661654135338344, 2.888888888888889, 1.0555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.153846153846154, 1.4615384615384615, 1.5, 0.9069767441860465]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.960629921259843, 1.4881889763779528, 2.7941176470588234, 4.884615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.831578947368421, 1.4526315789473683, 1.7857142857142858, 1.130952380952381]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.75, 1.3499999999999999, 2.25, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.341708542713568, 1.326633165829146, 2.977777777777778, 5.527777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.392344497607655, 1.3062200956937797, 3.4285714285714284, 5.3589743589743595]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.951219512195122, 1.2439024390243902, 2.142857142857143, 1.1884057971014492]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.634782608695652, 1.3043478260869565, 5.428571428571429, 1.0087719298245614]","[0, 1, 1.7608695652173914, 1.3695652173913044, 1.6521739130434783, 0.9787234042553191]","[0, 0, 5.785714285714286, 1.2857142857142856, 4.0, 0.888888888888889]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.5751445086705202, 1.083815028901734, 4.076923076923077, 5.492063492063492]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 1, 4.028225806451613, 1.318548387096774, 2.9285714285714284, 1.6209150326797386]"
128,2018-09-22,20180922SKWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.12781954887218, 1.3157894736842106, 2.5476190476190474, 5.32]","[0, 1, 5.5588235294117645, 1.4558823529411764, 3.0, 1.054263565891473]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 1.4615384615384615, 1.5, 0.9069767441860465]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.960629921259843, 1.4881889763779528, 2.7941176470588234, 4.884615384615385]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.683673469387755, 1.4081632653061225, 1.9285714285714286, 1.1264367816091954]","[0, 1, 18.0, 3.0, 0.0, 1.0]","[0, 0, 6.75, 1.3499999999999999, 2.25, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.341708542713568, 1.326633165829146, 2.977777777777778, 5.527777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[1, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.228915662650603, 1.3012048192771084, 1.875, 1.152777777777778]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.355371900826446, 1.2396694214876032, 5.428571428571429, 1.0341880341880343]","[0, 0, 1.7608695652173914, 1.3695652173913044, 1.6521739130434783, 0.9787234042553191]","[0, 1, 5.869565217391304, 1.3043478260869565, 4.0, 0.8914728682170543]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.5751445086705202, 1.083815028901734, 4.076923076923077, 5.492063492063492]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 0, 4.028225806451613, 1.318548387096774, 2.9285714285714284, 1.6209150326797386]"
129,2018-09-23,20180923SKWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.12781954887218, 1.3157894736842106, 2.5476190476190474, 5.32]","[0, 0, 5.5588235294117645, 1.4558823529411764, 3.0, 1.054263565891473]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.118644067796611, 1.4745762711864405, 1.5, 0.893939393939394]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.8531645569620245, 1.5037974683544304, 2.75, 4.876543209876543]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.683673469387755, 1.4081632653061225, 1.9285714285714286, 1.1264367816091954]","[0, 0, 18.0, 3.0, 0.0, 1.0]","[0, 0, 6.75, 1.3499999999999999, 2.25, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.341708542713568, 1.326633165829146, 2.977777777777778, 5.527777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.228915662650603, 1.3012048192771084, 1.875, 1.152777777777778]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.355371900826446, 1.2396694214876032, 5.428571428571429, 1.0341880341880343]","[0, 0, 1.7608695652173914, 1.3695652173913044, 1.6521739130434783, 0.9787234042553191]","[0, 0, 5.869565217391304, 1.3043478260869565, 4.0, 0.8914728682170543]","[0, 1, 5.869565217391304, 1.5652173913043477, 2.6, 1.1794871794871795]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.5751445086705202, 1.083815028901734, 4.076923076923077, 5.492063492063492]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 1, 3.996, 1.308, 3.0, 1.6025641025641024]"
130,2018-09-25,20180925LGSK0,"[0, 0, 0, 0, 0, 0]","[1, 0, 4.434782608695652, 1.3478260869565217, 2.4130434782608696, 5.3076923076923075]","[0, 0, 5.5588235294117645, 1.4558823529411764, 3.0, 1.054263565891473]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.05, 1.45, 1.5, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8531645569620245, 1.5037974683544304, 2.75, 4.876543209876543]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.683673469387755, 1.4081632653061225, 1.9285714285714286, 1.1264367816091954]","[0, 0, 18.0, 3.0, 0.0, 1.0]","[0, 1, 6.428571428571428, 1.2857142857142858, 2.25, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.341708542713568, 1.326633165829146, 2.977777777777778, 5.527777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.129411764705883, 1.2705882352941178, 1.875, 1.1333333333333333]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.102362204724409, 1.2283464566929134, 5.714285714285714, 1.0583333333333333]","[0, 0, 1.7608695652173914, 1.3695652173913044, 1.6521739130434783, 0.9787234042553191]","[0, 0, 5.869565217391304, 1.3043478260869565, 4.0, 0.8914728682170543]","[0, 0, 5.869565217391304, 1.5652173913043477, 2.6, 1.1794871794871795]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.5751445086705202, 1.083815028901734, 4.076923076923077, 5.492063492063492]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 1, 3.9486166007905137, 1.2924901185770752, 3.0357142857142856, 1.591194968553459]"
131,2018-09-26,20180926LGSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.434782608695652, 1.3478260869565217, 2.4130434782608696, 5.3076923076923075]","[0, 0, 5.5588235294117645, 1.4558823529411764, 3.0, 1.054263565891473]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.45, 1.5, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8531645569620245, 1.5037974683544304, 2.75, 4.876543209876543]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.683673469387755, 1.4081632653061225, 1.9285714285714286, 1.1264367816091954]","[0, 0, 18.0, 3.0, 0.0, 1.0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.25, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.341708542713568, 1.326633165829146, 2.977777777777778, 5.527777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.129411764705883, 1.2705882352941178, 1.875, 1.1333333333333333]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.102362204724409, 1.2283464566929134, 5.714285714285714, 1.0583333333333333]","[0, 1, 1.9148936170212767, 1.4042553191489362, 1.52, 0.9791666666666666]","[0, 0, 5.869565217391304, 1.3043478260869565, 4.0, 0.8914728682170543]","[0, 0, 5.869565217391304, 1.5652173913043477, 2.6, 1.1794871794871795]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[1, 0, 2.6557377049180326, 1.0819672131147542, 4.3076923076923075, 5.545454545454546]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 1, 3.90234375, 1.2890625, 3.107142857142857, 1.5802469135802468]"
132,2018-09-27,20180927NCSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.434782608695652, 1.3478260869565217, 2.4130434782608696, 5.3076923076923075]","[0, 0, 5.5588235294117645, 1.4558823529411764, 3.0, 1.054263565891473]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.45, 1.5, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8531645569620245, 1.5037974683544304, 2.75, 4.876543209876543]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.683673469387755, 1.4081632653061225, 1.9285714285714286, 1.1264367816091954]","[0, 1, 13.5, 2.25, 0.0, 0.6666666666666666]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.25, 1.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.327751196172249, 1.3277511961722488, 3.111111111111111, 5.573333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.129411764705883, 1.2705882352941178, 1.875, 1.1333333333333333]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.102362204724409, 1.2283464566929134, 5.714285714285714, 1.0583333333333333]","[0, 0, 1.9148936170212767, 1.4042553191489362, 1.52, 0.9791666666666666]","[0, 0, 5.869565217391304, 1.3043478260869565, 4.0, 0.8914728682170543]","[0, 1, 5.510204081632653, 1.469387755102041, 2.8, 1.1666666666666665]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.6557377049180326, 1.0819672131147542, 4.3076923076923075, 5.545454545454546]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 0, 3.90234375, 1.2890625, 3.107142857142857, 1.5802469135802468]"
133,2018-09-28,20180928NCSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.434782608695652, 1.3478260869565217, 2.4130434782608696, 5.3076923076923075]","[0, 1, 5.438848920863309, 1.4244604316546763, 3.0, 1.053030303030303]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.68595041322314, 1.5123966942148759, 1.4761904761904763, 0.8768115942028986]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8531645569620245, 1.5037974683544304, 2.75, 4.876543209876543]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.683673469387755, 1.4081632653061225, 1.9285714285714286, 1.1264367816091954]","[0, 0, 13.5, 2.25, 0.0, 0.6666666666666666]","[0, 1, 5.1923076923076925, 1.2692307692307694, 1.6666666666666667, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.327751196172249, 1.3277511961722488, 3.111111111111111, 5.573333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.447058823529412, 1.3411764705882354, 1.875, 1.0897435897435896]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.1923076923076925, 1.2461538461538462, 5.714285714285714, 1.056910569105691]","[0, 0, 1.9148936170212767, 1.4042553191489362, 1.52, 0.9791666666666666]","[0, 1, 5.720338983050847, 1.2966101694915253, 4.222222222222222, 0.893939393939394]","[0, 0, 5.510204081632653, 1.469387755102041, 2.8, 1.1666666666666665]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.6557377049180326, 1.0819672131147542, 4.3076923076923075, 5.545454545454546]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 1, 3.8571428571428568, 1.2857142857142858, 3.0, 1.5696969696969696]"
134,2018-09-29,20180929SKSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.434782608695652, 1.3478260869565217, 2.4130434782608696, 5.3076923076923075]","[0, 1, 5.323943661971831, 1.3943661971830985, 3.0555555555555554, 1.0518518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.68595041322314, 1.5123966942148759, 1.4761904761904763, 0.8768115942028986]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.861313868613139, 1.510948905109489, 2.9444444444444446, 4.892857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.9326923076923075, 1.4711538461538463, 1.7647058823529411, 1.1555555555555554]","[0, 0, 13.5, 2.25, 0.0, 0.6666666666666666]","[0, 0, 5.1923076923076925, 1.2692307692307694, 1.6666666666666667, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.327751196172249, 1.3277511961722488, 3.111111111111111, 5.573333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.3411764705882354, 1.875, 1.0897435897435896]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.1923076923076925, 1.2461538461538462, 5.714285714285714, 1.056910569105691]","[0, 0, 1.9148936170212767, 1.4042553191489362, 1.52, 0.9791666666666666]","[0, 1, 5.578512396694215, 1.3140495867768593, 3.9, 0.8962962962962964]","[0, 1, 5.1923076923076925, 1.4423076923076925, 3.0, 1.1555555555555554]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.6557377049180326, 1.0819672131147542, 4.3076923076923075, 5.545454545454546]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 0, 3.8571428571428568, 1.2857142857142858, 3.0, 1.5696969696969696]"
135,2018-09-30,20180930SKSS0,"[0, 0, 0, 0, 0, 0]","[1, 0, 4.405594405594406, 1.3426573426573427, 2.4166666666666665, 5.296296296296297]","[0, 0, 5.323943661971831, 1.3943661971830985, 3.0555555555555554, 1.0518518518518518]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.57258064516129, 1.5, 1.5238095238095237, 0.8794326241134752]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.861313868613139, 1.510948905109489, 2.9444444444444446, 4.892857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.9326923076923075, 1.4711538461538463, 1.7647058823529411, 1.1555555555555554]","[0, 0, 13.5, 2.25, 0.0, 0.6666666666666666]","[0, 1, 4.655172413793104, 1.1379310344827587, 1.8333333333333333, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.327751196172249, 1.3277511961722488, 3.111111111111111, 5.573333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.3411764705882354, 1.875, 1.0897435897435896]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.1923076923076925, 1.2461538461538462, 5.714285714285714, 1.056910569105691]","[0, 1, 1.875, 1.375, 1.6, 0.9795918367346939]","[0, 0, 5.578512396694215, 1.3140495867768593, 3.9, 0.8962962962962964]","[0, 0, 5.1923076923076925, 1.4423076923076925, 3.0, 1.1555555555555554]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.6557377049180326, 1.0819672131147542, 4.3076923076923075, 5.545454545454546]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 1, 3.769811320754717, 1.267924528301887, 2.933333333333333, 1.5773809523809523]"
136,2018-10-02,20181002LTSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.405594405594406, 1.3426573426573427, 2.4166666666666665, 5.296296296296297]","[0, 0, 5.323943661971831, 1.3943661971830985, 3.0555555555555554, 1.0518518518518518]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.714285714285714, 1.5, 1.5238095238095237, 0.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.861313868613139, 1.510948905109489, 2.9444444444444446, 4.892857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.839622641509433, 1.4433962264150944, 1.7647058823529411, 1.1397849462365592]","[0, 0, 13.5, 2.25, 0.0, 0.6666666666666666]","[0, 1, 7.2, 1.4, 1.375, 1.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.24373576309795, 1.3052391799544418, 3.2, 5.628205128205129]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 2.7, 1.5, 1.5, 1.3333333333333335]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 4.427251732101617, 1.323325635103926, 3.236842105263158, 5.34567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.3411764705882354, 1.875, 1.0897435897435896]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.856115107913669, 1.2302158273381294, 5.857142857142857, 1.1031746031746033]","[0, 1, 1.8367346938775513, 1.3673469387755102, 1.64, 0.98]","[0, 0, 5.578512396694215, 1.3140495867768593, 3.9, 0.8962962962962964]","[0, 0, 5.1923076923076925, 1.4423076923076925, 3.0, 1.1555555555555554]","[0, 0, 3.0306122448979593, 1.4081632653061225, 2.3076923076923075, 0.9607843137254901]","[0, 0, 2.6557377049180326, 1.0819672131147542, 4.3076923076923075, 5.545454545454546]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 1, 3.727611940298508, 1.2649253731343284, 2.838709677419355, 1.567251461988304]"
