,date,game_key,임기준,심동섭,홍건희,한승혁,박지훈,김윤동,김종훈,임기영,이민우,문경찬,김명찬,김현준,헥터,정동현,남재현,유승철,팻딘,박진태,정윤환,김광수,배힘찬,고효준,김진우,윤석민,곽정철,김세현,한기주,손영민,박경태,양현종,정용운,임창용,최영필
127,2017-09-12,20170912HTSK0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 0, 5.207142857142857, 1.6714285714285715, 2.238095238095238, 1.0144927536231882]","[0, 0, 6.662337662337662, 1.7142857142857142, 1.9444444444444444, 1.9012345679012346]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 1, 4.580357142857143, 1.4598214285714284, 1.2826086956521738, 1.265536723163842]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.269896193771626, 1.3183391003460208, 3.5625, 5.351851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2743538767395624, 1.2823061630218688, 3.3157894736842106, 6.706666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 2.75, 0.8, 0.8]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.409395973154362, 1.4697986577181208, 3.27027027027027, 5.730769230769231]","[0, 0, 5.810126582278481, 1.5949367088607596, 1.375, 1.5959595959595958]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 4.172727272727273, 1.6363636363636365, 1.65, 1.0185185185185184]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.375, 1.575, 3.5, 1.0256410256410258]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.451546391752577, 1.3051546391752578, 3.6486486486486487, 6.217948717948717]","[0, 0, 6.267857142857143, 1.5535714285714286, 0.8, 2.5454545454545454]","[0, 1, 3.5840707964601775, 1.5398230088495577, 2.142857142857143, 0.9186991869918698]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
128,2017-09-13,20170913HTSK0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 1, 5.363013698630136, 1.6643835616438356, 2.2857142857142856, 1.0354609929078014]","[0, 0, 6.662337662337662, 1.7142857142857142, 1.9444444444444444, 1.9012345679012346]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 1, 4.539823008849558, 1.4734513274336285, 1.2765957446808511, 1.2555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.269896193771626, 1.3183391003460208, 3.5625, 5.351851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2743538767395624, 1.2823061630218688, 3.3157894736842106, 6.706666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 3.0, 0.6666666666666666, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.409395973154362, 1.4697986577181208, 3.27027027027027, 5.730769230769231]","[0, 1, 5.7375, 1.6312499999999999, 1.2941176470588236, 1.5686274509803921]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 4.172727272727273, 1.6363636363636365, 1.65, 1.0185185185185184]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.575, 3.5, 1.0256410256410258]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[1, 0, 3.5217391304347827, 1.3043478260869565, 3.55, 6.246913580246913]","[0, 0, 6.267857142857143, 1.5535714285714286, 0.8, 2.5454545454545454]","[0, 1, 3.4615384615384612, 1.5128205128205128, 2.238095238095238, 0.9285714285714286]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
129,2017-09-14,20170914HTLT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 0, 5.363013698630136, 1.6643835616438356, 2.2857142857142856, 1.0354609929078014]","[0, 0, 6.662337662337662, 1.7142857142857142, 1.9444444444444444, 1.9012345679012346]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.539823008849558, 1.4734513274336285, 1.2765957446808511, 1.2555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.269896193771626, 1.3183391003460208, 3.5625, 5.351851851851851]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2743538767395624, 1.2823061630218688, 3.3157894736842106, 6.706666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.0, 0.6666666666666666, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.409395973154362, 1.4697986577181208, 3.27027027027027, 5.730769230769231]","[0, 1, 6.037267080745342, 1.658385093167702, 1.3529411764705883, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 4.172727272727273, 1.6363636363636365, 1.65, 1.0185185185185184]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.575, 3.5, 1.0256410256410258]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5217391304347827, 1.3043478260869565, 3.55, 6.246913580246913]","[0, 0, 6.267857142857143, 1.5535714285714286, 0.8, 2.5454545454545454]","[0, 0, 3.4615384615384612, 1.5128205128205128, 2.238095238095238, 0.9285714285714286]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
130,2017-09-15,20170915HTLT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 0, 5.363013698630136, 1.6643835616438356, 2.2857142857142856, 1.0354609929078014]","[0, 0, 6.662337662337662, 1.7142857142857142, 1.9444444444444444, 1.9012345679012346]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.539823008849558, 1.4734513274336285, 1.2765957446808511, 1.2555555555555555]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.1973684210526314, 1.292763157894737, 3.5294117647058822, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2743538767395624, 1.2823061630218688, 3.3157894736842106, 6.706666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.0, 0.6666666666666666, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.409395973154362, 1.4697986577181208, 3.27027027027027, 5.730769230769231]","[0, 0, 6.037267080745342, 1.658385093167702, 1.3529411764705883, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 4.172727272727273, 1.6363636363636365, 1.65, 1.0185185185185184]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.13953488372093, 1.4651162790697674, 4.0, 1.023809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5217391304347827, 1.3043478260869565, 3.55, 6.246913580246913]","[0, 0, 6.267857142857143, 1.5535714285714286, 0.8, 2.5454545454545454]","[0, 0, 3.4615384615384612, 1.5128205128205128, 2.238095238095238, 0.9285714285714286]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
131,2017-09-16,20170916KTHT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 0, 5.363013698630136, 1.6643835616438356, 2.2857142857142856, 1.0354609929078014]","[0, 0, 6.662337662337662, 1.7142857142857142, 1.9444444444444444, 1.9012345679012346]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.539823008849558, 1.4734513274336285, 1.2765957446808511, 1.2555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1973684210526314, 1.292763157894737, 3.5294117647058822, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.53757225433526, 1.3179190751445087, 3.3333333333333335, 6.653846153846154]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 2.6666666666666665, 0.8571428571428571, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.409395973154362, 1.4697986577181208, 3.27027027027027, 5.730769230769231]","[0, 0, 6.037267080745342, 1.658385093167702, 1.3529411764705883, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 4.172727272727273, 1.6363636363636365, 1.65, 1.0185185185185184]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.13953488372093, 1.4651162790697674, 4.0, 1.023809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5217391304347827, 1.3043478260869565, 3.55, 6.246913580246913]","[0, 0, 6.267857142857143, 1.5535714285714286, 0.8, 2.5454545454545454]","[0, 0, 3.4615384615384612, 1.5128205128205128, 2.238095238095238, 0.9285714285714286]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
132,2017-09-17,20170917KTHT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 0, 5.363013698630136, 1.6643835616438356, 2.2857142857142856, 1.0354609929078014]","[0, 0, 6.662337662337662, 1.7142857142857142, 1.9444444444444444, 1.9012345679012346]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.539823008849558, 1.4734513274336285, 1.2765957446808511, 1.2555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1973684210526314, 1.292763157894737, 3.5294117647058822, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.53757225433526, 1.3179190751445087, 3.3333333333333335, 6.653846153846154]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 2.6666666666666665, 0.8571428571428571, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.354838709677419, 1.4580645161290322, 3.4594594594594597, 5.7407407407407405]","[0, 0, 6.037267080745342, 1.658385093167702, 1.3529411764705883, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 4.172727272727273, 1.6363636363636365, 1.65, 1.0185185185185184]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.108695652173913, 1.5, 4.0, 1.0222222222222224]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5217391304347827, 1.3043478260869565, 3.55, 6.246913580246913]","[0, 0, 6.267857142857143, 1.5535714285714286, 0.8, 2.5454545454545454]","[0, 1, 4.347457627118644, 1.5762711864406778, 2.238095238095238, 0.9147286821705427]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
133,2017-09-19,20170919SKHT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 1, 5.547945205479452, 1.6849315068493151, 2.2857142857142856, 1.0138888888888888]","[0, 1, 6.428571428571428, 1.7142857142857142, 1.9, 2.0]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.539823008849558, 1.4734513274336285, 1.2765957446808511, 1.2555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1973684210526314, 1.292763157894737, 3.5294117647058822, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.53757225433526, 1.3179190751445087, 3.3333333333333335, 6.653846153846154]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 2.6666666666666665, 0.8571428571428571, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.4580645161290322, 3.4594594594594597, 5.7407407407407405]","[0, 0, 6.037267080745342, 1.658385093167702, 1.3529411764705883, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 1, 3.9568965517241375, 1.6034482758620692, 1.6666666666666667, 1.045045045045045]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.5, 4.0, 1.0222222222222224]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[1, 0, 3.6068702290076335, 1.3225190839694658, 3.5238095238095237, 6.238095238095238]","[0, 0, 6.267857142857143, 1.5535714285714286, 0.8, 2.5454545454545454]","[0, 1, 4.170731707317073, 1.5365853658536586, 2.2857142857142856, 0.9318181818181818]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
134,2017-09-20,20170920SKHT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 1, 5.472972972972974, 1.662162162162162, 2.3333333333333335, 1.0068027210884354]","[0, 0, 6.428571428571428, 1.7142857142857142, 1.9, 2.0]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.539823008849558, 1.4734513274336285, 1.2765957446808511, 1.2555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.1376146788990824, 1.2660550458715596, 3.611111111111111, 5.45]","[1, 0, 3.0, 1.0, 3, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.53757225433526, 1.3179190751445087, 3.3333333333333335, 6.653846153846154]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 2.6666666666666665, 0.8571428571428571, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.4580645161290322, 3.4594594594594597, 5.7407407407407405]","[0, 0, 6.037267080745342, 1.658385093167702, 1.3529411764705883, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 1, 4.189655172413794, 1.6551724137931036, 1.5909090909090908, 1.0175438596491226]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.5, 4.0, 1.0222222222222224]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.6068702290076335, 1.3225190839694658, 3.5238095238095237, 6.238095238095238]","[0, 0, 6.267857142857143, 1.5535714285714286, 0.8, 2.5454545454545454]","[0, 1, 4.071428571428571, 1.5, 2.380952380952381, 0.9333333333333333]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
135,2017-09-22,20170922OBHT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 0, 5.472972972972974, 1.662162162162162, 2.3333333333333335, 1.0068027210884354]","[0, 1, 6.27906976744186, 1.7267441860465116, 2.05, 1.9770114942528736]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 1, 4.8766519823788546, 1.5066079295154184, 1.297872340425532, 1.2404371584699454]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1376146788990824, 1.2660550458715596, 3.611111111111111, 5.45]","[0, 0, 3.0, 1.0, 3, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.4372693726937267, 1.3062730627306274, 3.35, 6.6913580246913575]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 2.6666666666666665, 0.8571428571428571, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.4580645161290322, 3.4594594594594597, 5.7407407407407405]","[0, 1, 5.7176470588235295, 1.5882352941176472, 1.3333333333333333, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 1, 4.118644067796611, 1.6271186440677965, 1.5909090909090908, 1.0085470085470085]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.108695652173913, 1.5, 4.0, 1.0222222222222224]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.6068702290076335, 1.3225190839694658, 3.5238095238095237, 6.238095238095238]","[0, 1, 6.086705202312139, 1.578034682080925, 0.7837837837837838, 2.5072463768115942]","[0, 0, 4.071428571428571, 1.5, 2.380952380952381, 0.9333333333333333]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
136,2017-09-23,20170923KTHT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 0, 5.472972972972974, 1.662162162162162, 2.3333333333333335, 1.0068027210884354]","[0, 0, 6.27906976744186, 1.7267441860465116, 2.05, 1.9770114942528736]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.8766519823788546, 1.5066079295154184, 1.297872340425532, 1.2404371584699454]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.292682926829268, 1.2896341463414636, 3.611111111111111, 5.2063492063492065]","[0, 0, 3.0, 1.0, 3, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4372693726937267, 1.3062730627306274, 3.35, 6.6913580246913575]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 2.6666666666666665, 0.8571428571428571, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.4580645161290322, 3.4594594594594597, 5.7407407407407405]","[0, 0, 5.7176470588235295, 1.5882352941176472, 1.3333333333333333, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 4.118644067796611, 1.6271186440677965, 1.5909090909090908, 1.0085470085470085]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8571428571428568, 1.469387755102041, 4.25, 1.0208333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.6068702290076335, 1.3225190839694658, 3.5238095238095237, 6.238095238095238]","[0, 0, 6.086705202312139, 1.578034682080925, 0.7837837837837838, 2.5072463768115942]","[0, 1, 3.8571428571428568, 1.443609022556391, 2.4761904761904763, 0.963768115942029]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
137,2017-09-24,20170924HHHT0,"[0, 0, 3.3230769230769233, 1.7538461538461538, 0.9230769230769231, 1.5476190476190477]","[0, 1, 5.4, 1.66, 2.380952380952381, 1.0]","[0, 0, 6.27906976744186, 1.7267441860465116, 2.05, 1.9770114942528736]","[0, 0, 7.342105263157895, 1.763157894736842, 1.826086956521739, 1.0857142857142856]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.8766519823788546, 1.5066079295154184, 1.297872340425532, 1.2404371584699454]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.292682926829268, 1.2896341463414636, 3.611111111111111, 5.2063492063492065]","[0, 1, 3.272727272727273, 1.0909090909090908, 8, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 2.0, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4372693726937267, 1.3062730627306274, 3.35, 6.6913580246913575]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 2.6666666666666665, 0.8571428571428571, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.351239669421488, 1.462809917355372, 3.5675675675675675, 5.761904761904762]","[0, 0, 5.7176470588235295, 1.5882352941176472, 1.3333333333333333, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.983050847457628, 1.9322033898305084, 3.3333333333333335, 1.0925925925925926]","[0, 0, 0.0, 0.0, 2, 1.0]","[0, 0, 4.118644067796611, 1.6271186440677965, 1.5909090909090908, 1.0085470085470085]","[0, 0, 7.250000000000001, 1.9166666666666667, 0.9545454545454546, 2.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5660377358490565, 1.3584905660377358, 4.5, 1.0392156862745099]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.6068702290076335, 1.3225190839694658, 3.5238095238095237, 6.238095238095238]","[0, 0, 6.086705202312139, 1.578034682080925, 0.7837837837837838, 2.5072463768115942]","[0, 1, 3.717391304347826, 1.4130434782608696, 2.5238095238095237, 0.9787234042553191]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
