,date,game_key,최원재,채선관,조근종,고영표,심재민,류희운,안상빈,강장산,홍성무,엄상백,이창재,정성곤,주권,김재윤,조무근,피어밴드,배제성,박세진,김도영,로치,조병욱,이정현,이종혁,최대성,홍성용,윤근영,이상화,배우열,김사율
130,2017-09-13,20170913KTWO0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 4.811881188118812, 1.4702970297029705, 2.2142857142857144, 1.1222222222222222]","[1, 0, 7.476923076923077, 1.8615384615384616, 0.8837209302325582, 3.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 3.9705882352941178, 1.3897058823529411, 1.7, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.723076923076924, 1.7884615384615383, 1.8823529411764706, 3.9393939393939394]","[0, 0, 7.071428571428572, 1.6857142857142857, 1.64, 2.1875]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.138157894736842, 1.125, 4.464285714285714, 6.333333333333333]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 1.9285714285714284, 1.5, 1.75, 2.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.042553191489361, 1.6382978723404256, 1.72, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.785714285714286, 1.6428571428571428, 1.1428571428571428, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.319148936170213, 1.4042553191489362, 1.3333333333333333, 1.010752688172043]","[0, 1, 6.0, 1.8888888888888888, 3.0, 1.8]","[0, 0, 3.770949720670391, 1.2569832402234637, 3.7142857142857144, 0.9623655913978494]","[0, 0, 10.207317073170731, 2.1219512195121952, 4.0, 1.3666666666666667]","[0, 0, 8.064935064935064, 1.87012987012987, 3.6, 1.8333333333333335]"
131,2017-09-14,20170914LGKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 1, 4.873170731707317, 1.478048780487805, 2.206896551724138, 1.1202185792349726]","[0, 0, 7.476923076923077, 1.8615384615384616, 0.8837209302325582, 3.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 3.884892086330935, 1.3597122302158273, 1.75, 1.0296296296296297]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.723076923076924, 1.7884615384615383, 1.8823529411764706, 3.9393939393939394]","[0, 1, 6.875000000000001, 1.6388888888888888, 1.76, 2.1818181818181817]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[1, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 1.9285714285714284, 1.5, 1.75, 2.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.042553191489361, 1.6382978723404256, 1.72, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.785714285714286, 1.6428571428571428, 1.1428571428571428, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.4042553191489362, 1.3333333333333333, 1.010752688172043]","[0, 0, 6.0, 1.8888888888888888, 3.0, 1.8]","[0, 1, 3.708791208791209, 1.2362637362637363, 3.7857142857142856, 0.9629629629629629]","[0, 0, 10.207317073170731, 2.1219512195121952, 4.0, 1.3666666666666667]","[0, 1, 7.762499999999999, 1.7999999999999998, 4.0, 1.777777777777778]"
132,2017-09-15,20170915LGKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 4.873170731707317, 1.478048780487805, 2.206896551724138, 1.1202185792349726]","[0, 0, 7.476923076923077, 1.8615384615384616, 0.8837209302325582, 3.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 3.992957746478873, 1.3943661971830985, 1.8, 1.028985507246377]","[0, 0, 0, 0, 0, 0]","[1, 0, 8.352517985611511, 1.7805755395683451, 1.7837837837837838, 4.028985507246377]","[0, 0, 6.875000000000001, 1.6388888888888888, 1.76, 2.1818181818181817]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 1.9285714285714284, 1.5, 1.75, 2.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.042553191489361, 1.6382978723404256, 1.72, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.282608695652174, 1.5652173913043477, 1.2857142857142858, 1.393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.4042553191489362, 1.3333333333333333, 1.010752688172043]","[0, 1, 5.4, 1.8, 3.0, 1.6666666666666667]","[0, 1, 3.6486486486486487, 1.2324324324324325, 3.857142857142857, 0.9635416666666666]","[0, 1, 9.84705882352941, 2.1176470588235294, 3.5, 1.349206349206349]","[0, 0, 7.762499999999999, 1.7999999999999998, 4.0, 1.777777777777778]"
133,2017-09-16,20170916KTHT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 4.873170731707317, 1.478048780487805, 2.206896551724138, 1.1202185792349726]","[0, 0, 7.476923076923077, 1.8615384615384616, 0.8837209302325582, 3.25]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.7142857142857144, 1.3333333333333333, 1.2962962962962963]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 3.992957746478873, 1.3943661971830985, 1.8, 1.028985507246377]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.352517985611511, 1.7805755395683451, 1.7837837837837838, 4.028985507246377]","[0, 0, 6.875000000000001, 1.6388888888888888, 1.76, 2.1818181818181817]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[1, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.042553191489361, 1.6382978723404256, 1.72, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.0625, 1.5, 1.2857142857142858, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.2727272727272725, 1.393939393939394, 1.4166666666666667, 1.03125]","[0, 1, 4.764705882352941, 1.7647058823529411, 2.3333333333333335, 1.619047619047619]","[0, 0, 3.6486486486486487, 1.2324324324324325, 3.857142857142857, 0.9635416666666666]","[0, 0, 9.84705882352941, 2.1176470588235294, 3.5, 1.349206349206349]","[0, 0, 7.762499999999999, 1.7999999999999998, 4.0, 1.777777777777778]"
134,2017-09-17,20170917KTHT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 1, 4.9326923076923075, 1.514423076923077, 2.1666666666666665, 1.118279569892473]","[0, 0, 7.476923076923077, 1.8615384615384616, 0.8837209302325582, 3.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.7142857142857144, 1.3333333333333333, 1.2962962962962963]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 3.992957746478873, 1.3943661971830985, 1.8, 1.028985507246377]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.352517985611511, 1.7805755395683451, 1.7837837837837838, 4.028985507246377]","[0, 1, 6.6891891891891895, 1.6081081081081081, 1.7307692307692308, 2.176470588235294]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.836734693877552, 1.6054421768707483, 1.679245283018868, 5.88]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.5, 1.2857142857142858, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.2727272727272725, 1.393939393939394, 1.4166666666666667, 1.03125]","[0, 0, 4.764705882352941, 1.7647058823529411, 2.3333333333333335, 1.619047619047619]","[0, 1, 3.5904255319148937, 1.2127659574468086, 4.0, 0.9641025641025641]","[0, 0, 9.84705882352941, 2.1176470588235294, 3.5, 1.349206349206349]","[0, 0, 7.762499999999999, 1.7999999999999998, 4.0, 1.777777777777778]"
135,2017-09-19,20170919KTLG0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 4.9326923076923075, 1.514423076923077, 2.1666666666666665, 1.118279569892473]","[1, 0, 7.826086956521739, 1.8695652173913044, 0.9111111111111111, 3.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.7142857142857144, 1.3333333333333333, 1.2962962962962963]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 4.096551724137931, 1.4068965517241379, 1.7142857142857142, 1.0283687943262412]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.352517985611511, 1.7805755395683451, 1.7837837837837838, 4.028985507246377]","[0, 1, 6.570796460176991, 1.606194690265487, 1.6071428571428572, 2.1523809523809523]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.836734693877552, 1.6054421768707483, 1.679245283018868, 5.88]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.5, 1.2857142857142858, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.2727272727272725, 1.393939393939394, 1.4166666666666667, 1.03125]","[0, 1, 4.153846153846154, 1.7692307692307692, 1.75, 1.625]","[0, 1, 3.571428571428571, 1.2063492063492063, 4.0, 0.9545454545454546]","[0, 0, 9.84705882352941, 2.1176470588235294, 3.5, 1.349206349206349]","[0, 1, 7.848837209302326, 1.8488372093023255, 3.142857142857143, 1.7916666666666667]"
136,2017-09-21,20170921WOKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 4.9326923076923075, 1.514423076923077, 2.1666666666666665, 1.118279569892473]","[0, 0, 7.826086956521739, 1.8695652173913044, 0.9111111111111111, 3.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.7142857142857144, 1.3333333333333333, 1.2962962962962963]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 4.438356164383562, 1.4383561643835616, 1.6818181818181819, 1.0138888888888888]","[0, 0, 0, 0, 0, 0]","[1, 0, 8.118243243243242, 1.7432432432432432, 1.7894736842105263, 4.111111111111112]","[0, 0, 6.570796460176991, 1.606194690265487, 1.6071428571428572, 2.1523809523809523]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.836734693877552, 1.6054421768707483, 1.679245283018868, 5.88]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.5, 1.2857142857142858, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.171428571428571, 1.457142857142857, 1.2857142857142858, 1.0606060606060606]","[0, 1, 3.8571428571428568, 1.6428571428571428, 2.25, 1.5555555555555556]","[0, 0, 3.571428571428571, 1.2063492063492063, 4.0, 0.9545454545454546]","[0, 1, 9.511363636363637, 2.1136363636363638, 3.5, 1.3333333333333333]","[0, 0, 7.848837209302326, 1.8488372093023255, 3.142857142857143, 1.7916666666666667]"
137,2017-09-23,20170923KTHT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[1, 0, 5.167464114832536, 1.5502392344497606, 2.1666666666666665, 1.1058201058201058]","[0, 0, 7.826086956521739, 1.8695652173913044, 0.9111111111111111, 3.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.7142857142857144, 1.3333333333333333, 1.2962962962962963]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 4.438356164383562, 1.4383561643835616, 1.6818181818181819, 1.0138888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.118243243243242, 1.7432432432432432, 1.7894736842105263, 4.111111111111112]","[0, 0, 6.570796460176991, 1.606194690265487, 1.6071428571428572, 2.1523809523809523]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.836734693877552, 1.6054421768707483, 1.679245283018868, 5.88]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.061224489795919, 1.7142857142857144, 1.2857142857142858, 1.2564102564102564]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.25, 1.4444444444444444, 1.2857142857142858, 1.0588235294117647]","[0, 0, 3.8571428571428568, 1.6428571428571428, 2.25, 1.5555555555555556]","[0, 0, 3.571428571428571, 1.2063492063492063, 4.0, 0.9545454545454546]","[0, 1, 9.197802197802199, 2.076923076923077, 3.75, 1.3188405797101448]","[0, 0, 7.848837209302326, 1.8488372093023255, 3.142857142857143, 1.7916666666666667]"
138,2017-09-24,20170924KTOB0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 5.167464114832536, 1.5502392344497606, 2.1666666666666665, 1.1058201058201058]","[0, 0, 7.826086956521739, 1.8695652173913044, 0.9111111111111111, 3.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.7142857142857144, 1.3333333333333333, 1.2962962962962963]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 4.348993288590604, 1.4093959731543624, 1.6818181818181819, 1.0136054421768708]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.118243243243242, 1.7432432432432432, 1.7894736842105263, 4.111111111111112]","[0, 1, 6.75, 1.618421052631579, 1.6071428571428572, 2.111111111111111]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.764705882352941, 1.588235294117647, 1.7547169811320755, 5.884615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.061224489795919, 1.7142857142857144, 1.2857142857142858, 1.2564102564102564]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.25, 1.4444444444444444, 1.2857142857142858, 1.0588235294117647]","[0, 0, 3.8571428571428568, 1.6428571428571428, 2.25, 1.5555555555555556]","[0, 1, 3.5156250000000004, 1.1875, 4.0, 0.9552238805970149]","[0, 0, 9.197802197802199, 2.076923076923077, 3.75, 1.3188405797101448]","[0, 0, 7.848837209302326, 1.8488372093023255, 3.142857142857143, 1.7916666666666667]"
139,2017-09-27,20170927OBKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 5.167464114832536, 1.5502392344497606, 2.1666666666666665, 1.1058201058201058]","[1, 0, 7.662162162162161, 1.8513513513513513, 0.9183673469387755, 3.3636363636363638]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.7142857142857144, 1.3333333333333333, 1.2962962962962963]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 4.32, 1.4, 1.6818181818181819, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.118243243243242, 1.7432432432432432, 1.7894736842105263, 4.111111111111112]","[0, 1, 6.605150214592275, 1.6094420600858368, 1.6428571428571428, 2.0990990990990994]","[0, 0, 4.706422018348624, 1.2935779816513762, 2.8181818181818183, 0.9316239316239316]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.7547169811320755, 5.884615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.061224489795919, 1.7142857142857144, 1.2857142857142858, 1.2564102564102564]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.25, 1.4444444444444444, 1.2857142857142858, 1.0588235294117647]","[0, 1, 4.2, 1.7333333333333334, 1.8, 1.5]","[0, 1, 3.6, 1.2153846153846153, 3.7333333333333334, 0.9558823529411765]","[0, 0, 9.197802197802199, 2.076923076923077, 3.75, 1.3188405797101448]","[0, 0, 7.848837209302326, 1.8488372093023255, 3.142857142857143, 1.7916666666666667]"
140,2017-09-28,20170928LGKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 5.167464114832536, 1.5502392344497606, 2.1666666666666665, 1.1058201058201058]","[0, 0, 7.662162162162161, 1.8513513513513513, 0.9183673469387755, 3.3636363636363638]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.692307692307692, 2.076923076923077, 0.8888888888888888, 1.3]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 4.32, 1.4, 1.6818181818181819, 1.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 7.900321543408361, 1.7556270096463023, 1.794871794871795, 4.1466666666666665]","[0, 0, 6.605150214592275, 1.6094420600858368, 1.6428571428571428, 2.0990990990990994]","[0, 1, 5.108108108108109, 1.3243243243243243, 2.8181818181818183, 0.925]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 1, 7.59375, 2.0, 0.9545454545454546, 1.6]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.7547169811320755, 5.884615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.75, 1.8461538461538463, 1.0, 1.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.324324324324325, 1.4864864864864864, 1.3333333333333333, 1.0571428571428572]","[0, 0, 4.2, 1.7333333333333334, 1.8, 1.5]","[0, 0, 3.6, 1.2153846153846153, 3.7333333333333334, 0.9558823529411765]","[0, 1, 9.47872340425532, 2.0744680851063833, 3.75, 1.3055555555555556]","[0, 1, 7.584269662921349, 1.7865168539325842, 3.2857142857142856, 1.7450980392156863]"
141,2017-10-01,20171001HTKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 5.167464114832536, 1.5502392344497606, 2.1666666666666665, 1.1058201058201058]","[0, 0, 7.662162162162161, 1.8513513513513513, 0.9183673469387755, 3.3636363636363638]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.692307692307692, 2.076923076923077, 0.8888888888888888, 1.3]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 4.32, 1.4, 1.6818181818181819, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.900321543408361, 1.7556270096463023, 1.794871794871795, 4.1466666666666665]","[0, 0, 6.605150214592275, 1.6094420600858368, 1.6428571428571428, 2.0990990990990994]","[0, 0, 5.108108108108109, 1.3243243243243243, 2.8181818181818183, 0.925]","[0, 1, 7.815789473684211, 1.5789473684210527, 6.0, 0.9047619047619048]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 7.59375, 2.0, 0.9545454545454546, 1.6]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 1, 0, 0, 0, 0]","[1, 0, 4.841772151898734, 1.6012658227848102, 1.7142857142857142, 5.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.8461538461538463, 1.0, 1.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.324324324324325, 1.4864864864864864, 1.3333333333333333, 1.0571428571428572]","[0, 0, 4.2, 1.7333333333333334, 1.8, 1.5]","[0, 0, 3.6, 1.2153846153846153, 3.7333333333333334, 0.9558823529411765]","[0, 0, 9.47872340425532, 2.0744680851063833, 3.75, 1.3055555555555556]","[0, 0, 7.584269662921349, 1.7865168539325842, 3.2857142857142856, 1.7450980392156863]"
142,2017-10-02,20171002HTKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.004878048780488, 1.2951219512195122, 7.5, 5.694444444444444]","[0, 0, 5.167464114832536, 1.5502392344497606, 2.1666666666666665, 1.1058201058201058]","[0, 0, 7.662162162162161, 1.8513513513513513, 0.9183673469387755, 3.3636363636363638]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.692307692307692, 2.076923076923077, 0.8888888888888888, 1.3]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 4.32, 1.4, 1.6818181818181819, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.900321543408361, 1.7556270096463023, 1.794871794871795, 4.1466666666666665]","[0, 0, 6.605150214592275, 1.6094420600858368, 1.6428571428571428, 2.0990990990990994]","[0, 0, 5.108108108108109, 1.3243243243243243, 2.8181818181818183, 0.925]","[0, 0, 7.815789473684211, 1.5789473684210527, 6.0, 0.9047619047619048]","[0, 0, 3.0759493670886076, 1.1329113924050633, 4.225806451612903, 6.32]","[0, 0, 7.59375, 2.0, 0.9545454545454546, 1.6]","[0, 0, 5.1923076923076925, 1.6153846153846154, 1.6, 2.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.841772151898734, 1.6012658227848102, 1.7142857142857142, 5.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.0, 1.8333333333333333, 1.1111111111111112, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.324324324324325, 1.4864864864864864, 1.3333333333333333, 1.0571428571428572]","[0, 1, 3.9375000000000004, 1.6875, 1.8, 1.4545454545454546]","[0, 0, 3.6, 1.2153846153846153, 3.7333333333333334, 0.9558823529411765]","[0, 1, 9.18556701030928, 2.0412371134020617, 3.4444444444444446, 1.2933333333333334]","[1, 0, 7.33695652173913, 1.7608695652173911, 3.0, 1.7037037037037037]"
