,date,game_key,안승민,김경태,김용주,이태양,이충호,김종수,서균,황영국,김민우,김범수,권용우,김재영,박상원,김지훈,김진영,비야누에바,오간도,김성훈,김병현,배영수,이재우,권혁,안영명,윤규진,송은범,심수창,송창식,정재원,정우람,이동걸,김혁민,강승현,정대훈,장민재,송신영,박정진
123,2017-09-06,20170906OBHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3333333333333333, 2.0, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 1, 14.850000000000001, 2.6999999999999997, 0.5714285714285714, 0.4761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.153846153846154, 1.6153846153846154, 7.0, 0.8666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.136363636363636, 1.6558441558441557, 2.142857142857143, 3.4222222222222225]","[0, 1, 5.4, 1.2857142857142858, 2.3333333333333335, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[1, 0, 3.5625, 1.0729166666666667, 3.111111111111111, 5.647058823529412]","[0, 0, 3.898916967509025, 1.332129963898917, 2.5384615384615383, 5.770833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.348242811501597, 1.4856230031948883, 3.4285714285714284, 4.968253968253968]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 5.915730337078652, 1.7359550561797752, 1.7272727272727273, 2.966666666666667]","[0, 0, 4.831578947368421, 1.4947368421052631, 1.894736842105263, 2.96875]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 1, 5.917808219178082, 1.4246575342465753, 1.9393939393939394, 1.1967213114754098]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.769230769230769, 1.0769230769230769, 4.333333333333333, 1.04]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.7176470588235295, 1.5176470588235296, 2.75, 1.2878787878787878]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.483695652173913, 1.7771739130434783, 1.5, 1.978494623655914]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 3.888, 1.368, 2.0, 0.8680555555555555]"
124,2017-09-07,20170907HHHT0,"[0, 0, 0, 0, 0, 0]","[0, 1, 1.35, 1.5, 1.8, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 14.850000000000001, 2.6999999999999997, 0.5714285714285714, 0.4761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 1.6153846153846154, 7.0, 0.8666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.862857142857143, 1.5771428571428572, 2.2, 3.6458333333333335]","[0, 0, 5.4, 1.2857142857142858, 2.3333333333333335, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.5625, 1.0729166666666667, 3.111111111111111, 5.647058823529412]","[0, 0, 3.898916967509025, 1.332129963898917, 2.5384615384615383, 5.770833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.348242811501597, 1.4856230031948883, 3.4285714285714284, 4.968253968253968]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 5.915730337078652, 1.7359550561797752, 1.7272727272727273, 2.966666666666667]","[0, 0, 4.831578947368421, 1.4947368421052631, 1.894736842105263, 2.96875]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 0, 5.917808219178082, 1.4246575342465753, 1.9393939393939394, 1.1967213114754098]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.769230769230769, 1.0769230769230769, 4.333333333333333, 1.04]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.5, 2.9166666666666665, 1.3043478260869565]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.483695652173913, 1.7771739130434783, 1.5, 1.978494623655914]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 3.888, 1.368, 2.0, 0.8680555555555555]"
125,2017-09-08,20170908HHHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.35, 1.5, 1.8, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 14.850000000000001, 2.6999999999999997, 0.5714285714285714, 0.4761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.230769230769231, 2.076923076923077, 7.0, 0.7222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.862857142857143, 1.5771428571428572, 2.2, 3.6458333333333335]","[0, 0, 5.4, 1.2857142857142858, 2.3333333333333335, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.5625, 1.0729166666666667, 3.111111111111111, 5.647058823529412]","[0, 0, 3.898916967509025, 1.332129963898917, 2.5384615384615383, 5.770833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.348242811501597, 1.4856230031948883, 3.4285714285714284, 4.968253968253968]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[1, 0, 6.015544041450777, 1.7564766839378239, 1.7083333333333333, 3.0634920634920633]","[0, 0, 4.831578947368421, 1.4947368421052631, 1.894736842105263, 2.96875]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 1, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.769230769230769, 1.0769230769230769, 4.333333333333333, 1.04]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.5, 2.9166666666666665, 1.3043478260869565]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.483695652173913, 1.7771739130434783, 1.5, 1.978494623655914]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 3.7384615384615385, 1.3384615384615384, 2.1818181818181817, 0.8843537414965987]"
126,2017-09-09,20170909NCHH0,"[0, 0, 0, 0, 0, 0]","[0, 1, 1.1739130434782608, 1.434782608695652, 1.8, 0.8518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 14.850000000000001, 2.6999999999999997, 0.5714285714285714, 0.4761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 2.076923076923077, 7.0, 0.7222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.862857142857143, 1.5771428571428572, 2.2, 3.6458333333333335]","[0, 0, 5.4, 1.2857142857142858, 2.3333333333333335, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.5625, 1.0729166666666667, 3.111111111111111, 5.647058823529412]","[0, 0, 3.898916967509025, 1.332129963898917, 2.5384615384615383, 5.770833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.348242811501597, 1.4856230031948883, 3.4285714285714284, 4.968253968253968]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 6.015544041450777, 1.7564766839378239, 1.7083333333333333, 3.0634920634920633]","[1, 0, 5.237458193979934, 1.5451505016722407, 1.95, 3.0202020202020203]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 0, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 1, 2.8867924528301887, 1.0754716981132075, 4.466666666666667, 1.0392156862745099]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.5, 2.9166666666666665, 1.3043478260869565]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.483695652173913, 1.7771739130434783, 1.5, 1.978494623655914]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 3.7384615384615385, 1.3384615384615384, 2.1818181818181817, 0.8843537414965987]"
127,2017-09-10,20170910NCHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.1739130434782608, 1.434782608695652, 1.8, 0.8518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 1, 14.142857142857144, 2.5714285714285716, 0.7142857142857143, 0.4666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.764705882352941, 1.7647058823529411, 4.0, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.862857142857143, 1.5771428571428572, 2.2, 3.6458333333333335]","[0, 1, 5.4, 1.3499999999999999, 2.6666666666666665, 1.2121212121212122]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.5625, 1.0729166666666667, 3.111111111111111, 5.647058823529412]","[0, 0, 3.898916967509025, 1.332129963898917, 2.5384615384615383, 5.770833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.350609756097561, 1.4817073170731707, 3.4545454545454546, 4.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 6.015544041450777, 1.7564766839378239, 1.7083333333333333, 3.0634920634920633]","[0, 0, 5.237458193979934, 1.5451505016722407, 1.95, 3.0202020202020203]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 0, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.8867924528301887, 1.0754716981132075, 4.466666666666667, 1.0392156862745099]","[0, 1, 4.064516129032258, 1.1612903225806452, 3.4, 1.55]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.5, 2.9166666666666665, 1.3043478260869565]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.508021390374331, 1.8128342245989304, 1.3636363636363635, 1.9479166666666667]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 3.7384615384615385, 1.3384615384615384, 2.1818181818181817, 0.8843537414965987]"
128,2017-09-12,20170912HHSS0,"[0, 0, 0, 0, 0, 0]","[0, 1, 2.16, 1.44, 1.5, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 14.142857142857144, 2.5714285714285716, 0.7142857142857143, 0.4666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.7647058823529411, 4.0, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.862857142857143, 1.5771428571428572, 2.2, 3.6458333333333335]","[0, 0, 5.4, 1.3499999999999999, 2.6666666666666665, 1.2121212121212122]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.5625, 1.0729166666666667, 3.111111111111111, 5.647058823529412]","[1, 0, 3.9355932203389834, 1.3220338983050848, 2.357142857142857, 5.784313725490196]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.350609756097561, 1.4817073170731707, 3.4545454545454546, 4.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 6.015544041450777, 1.7564766839378239, 1.7083333333333333, 3.0634920634920633]","[0, 0, 5.237458193979934, 1.5451505016722407, 1.95, 3.0202020202020203]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 0, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.8867924528301887, 1.0754716981132075, 4.466666666666667, 1.0392156862745099]","[0, 0, 4.064516129032258, 1.1612903225806452, 3.4, 1.55]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.516129032258065, 1.5483870967741935, 2.9166666666666665, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.508021390374331, 1.8128342245989304, 1.3636363636363635, 1.9479166666666667]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 3.9461538461538463, 1.3615384615384614, 2.0869565217391304, 0.8666666666666667]"
129,2017-09-13,20170913HHSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.44, 1.5, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 1, 15.428571428571427, 2.7142857142857144, 0.7142857142857143, 0.4375]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.65, 4.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.862857142857143, 1.5771428571428572, 2.2, 3.6458333333333335]","[0, 0, 5.4, 1.3499999999999999, 2.6666666666666665, 1.2121212121212122]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[1, 0, 3.87, 1.13, 2.7142857142857144, 5.555555555555555]","[0, 0, 3.9355932203389834, 1.3220338983050848, 2.357142857142857, 5.784313725490196]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.350609756097561, 1.4817073170731707, 3.4545454545454546, 4.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 6.015544041450777, 1.7564766839378239, 1.7083333333333333, 3.0634920634920633]","[0, 0, 5.237458193979934, 1.5451505016722407, 1.95, 3.0202020202020203]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 0, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.8867924528301887, 1.0754716981132075, 4.466666666666667, 1.0392156862745099]","[0, 0, 4.064516129032258, 1.1612903225806452, 3.4, 1.55]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.516129032258065, 1.5483870967741935, 2.9166666666666665, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.508021390374331, 1.8128342245989304, 1.3636363636363635, 1.9479166666666667]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 3.9461538461538463, 1.3615384615384614, 2.0869565217391304, 0.8666666666666667]"
130,2017-09-14,20170914WOHH0,"[0, 0, 0, 0, 0, 0]","[0, 1, 2.0, 1.5555555555555556, 1.2857142857142858, 0.8181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 15.428571428571427, 2.7142857142857144, 0.7142857142857143, 0.4375]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.65, 4.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.862857142857143, 1.5771428571428572, 2.2, 3.6458333333333335]","[0, 1, 5.651162790697675, 1.3953488372093024, 2.0, 1.1944444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.87, 1.13, 2.7142857142857144, 5.555555555555555]","[0, 0, 3.9355932203389834, 1.3220338983050848, 2.357142857142857, 5.784313725490196]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.350609756097561, 1.4817073170731707, 3.4545454545454546, 4.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[1, 0, 6.084507042253521, 1.732394366197183, 1.68, 3.227272727272727]","[0, 0, 5.237458193979934, 1.5451505016722407, 1.95, 3.0202020202020203]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 0, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.8867924528301887, 1.0754716981132075, 4.466666666666667, 1.0392156862745099]","[0, 0, 4.064516129032258, 1.1612903225806452, 3.4, 1.55]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.288659793814433, 1.4845360824742266, 3.1666666666666665, 1.2933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.508021390374331, 1.8128342245989304, 1.3636363636363635, 1.9479166666666667]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 3.9461538461538463, 1.3615384615384614, 2.0869565217391304, 0.8666666666666667]"
131,2017-09-15,20170915WOHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 2.0, 1.5555555555555556, 1.2857142857142858, 0.8181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 15.428571428571427, 2.7142857142857144, 0.7142857142857143, 0.4375]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.65, 4.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.862857142857143, 1.5771428571428572, 2.2, 3.6458333333333335]","[0, 0, 5.651162790697675, 1.3953488372093024, 2.0, 1.1944444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.87, 1.13, 2.7142857142857144, 5.555555555555555]","[0, 0, 3.9355932203389834, 1.3220338983050848, 2.357142857142857, 5.784313725490196]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.350609756097561, 1.4817073170731707, 3.4545454545454546, 4.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 6.084507042253521, 1.732394366197183, 1.68, 3.227272727272727]","[1, 0, 5.0625, 1.5187499999999998, 1.975609756097561, 3.1372549019607843]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.743243243243244, 1.7229729729729728, 2.1363636363636362, 1.1746031746031746]","[0, 0, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.8867924528301887, 1.0754716981132075, 4.466666666666667, 1.0392156862745099]","[0, 0, 4.064516129032258, 1.1612903225806452, 3.4, 1.55]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.288659793814433, 1.4845360824742266, 3.1666666666666665, 1.2933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.508021390374331, 1.8128342245989304, 1.3636363636363635, 1.9479166666666667]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 3.8571428571428568, 1.330827067669173, 2.0869565217391304, 0.869281045751634]"
132,2017-09-16,20170916HHLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 1.7419354838709677, 1.4516129032258063, 1.7142857142857142, 0.8611111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 15.428571428571427, 2.7142857142857144, 0.7142857142857143, 0.4375]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.65, 4.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.372448979591836, 1.5306122448979593, 2.1875, 3.8431372549019605]","[0, 0, 5.651162790697675, 1.3953488372093024, 2.0, 1.1944444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.87, 1.13, 2.7142857142857144, 5.555555555555555]","[0, 0, 3.9355932203389834, 1.3220338983050848, 2.357142857142857, 5.784313725490196]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.350609756097561, 1.4817073170731707, 3.4545454545454546, 4.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 6.084507042253521, 1.732394366197183, 1.68, 3.227272727272727]","[0, 0, 5.0625, 1.5187499999999998, 1.975609756097561, 3.1372549019607843]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 1, 4.68, 1.72, 2.1818181818181817, 1.1627906976744187]","[0, 0, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.8867924528301887, 1.0754716981132075, 4.466666666666667, 1.0392156862745099]","[0, 0, 4.064516129032258, 1.1612903225806452, 3.4, 1.55]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.288659793814433, 1.4845360824742266, 3.1666666666666665, 1.2933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.508021390374331, 1.8128342245989304, 1.3636363636363635, 1.9479166666666667]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 3.717391304347826, 1.2826086956521738, 2.130434782608696, 0.8846153846153846]"
133,2017-09-17,20170917HHLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.7419354838709677, 1.4516129032258063, 1.7142857142857142, 0.8611111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 1, 18.0, 3.0, 0.875, 0.47058823529411764]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.32, 1.44, 4.0, 0.925925925925926]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 1.5, 2.0, 1.3333333333333333]","[0, 0, 8.653846153846155, 2.1538461538461537, 0.7894736842105263, 1.8571428571428572]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.372448979591836, 1.5306122448979593, 2.1875, 3.8431372549019605]","[0, 1, 5.282608695652174, 1.3043478260869565, 2.75, 1.1794871794871795]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 3.87, 1.13, 2.7142857142857144, 5.555555555555555]","[1, 0, 3.7955271565495208, 1.293929712460064, 2.5357142857142856, 5.796296296296296]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.350609756097561, 1.4817073170731707, 3.4545454545454546, 4.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.163043478260869, 1.5, 2.125, 0.8518518518518519]","[0, 0, 6.084507042253521, 1.732394366197183, 1.68, 3.227272727272727]","[0, 0, 5.0625, 1.5187499999999998, 1.975609756097561, 3.1372549019607843]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.68, 1.72, 2.1818181818181817, 1.1627906976744187]","[0, 0, 6.381818181818182, 1.4727272727272729, 1.9393939393939394, 1.182795698924731]","[0, 0, 2.7, 1.6, 0.8181818181818182, 1.5384615384615385]","[0, 0, 2.8867924528301887, 1.0754716981132075, 4.466666666666667, 1.0392156862745099]","[0, 0, 4.064516129032258, 1.1612903225806452, 3.4, 1.55]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.288659793814433, 1.4845360824742266, 3.1666666666666665, 1.2933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.508021390374331, 1.8128342245989304, 1.3636363636363635, 1.9479166666666667]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 3.717391304347826, 1.2826086956521738, 2.130434782608696, 0.8846153846153846]"
