,date,game_key,이재학,이민호,이형범,최금강,해커,장현식,임정호,윤호솔,배재환,윤수호,류재인,구창모,최성영,박준영,정수민,김호민,강병무,맨쉽,김진호,김태현,소이현,김선규,김진성,원종현,박민석,임창민,민태호,강윤구,박상혁
125,2017-09-03,20170903LGNC0,"[0, 0, 4.8762541806020065, 1.4849498327759196, 2.676470588235294, 4.53030303030303]","[0, 1, 4.008733624454149, 1.310043668122271, 3.2083333333333335, 1.5266666666666666]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 1, 6.80672268907563, 1.6260504201680672, 1.46875, 2.404040404040404]","[0, 0, 3.2630331753554502, 1.1516587677725119, 3.4347826086956523, 6.393939393939394]","[0, 0, 4.744408945686901, 1.4856230031948883, 1.6851851851851851, 4.173333333333333]","[0, 0, 2.8051948051948052, 1.3246753246753247, 2.5, 0.5133333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 5.616, 1.584, 1.3846153846153846, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.732876712328767, 1.7465753424657535, 2.122448979591837, 4.055555555555555]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.8208955223880596, 1.1417910447761195, 3.0434782608695654, 5.583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.934782608695652, 1.017391304347826, 3.608695652173913, 1.2994350282485876]","[0, 0, 4.242857142857143, 1.3142857142857143, 3.2222222222222223, 1.2280701754385965]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8421052631578947, 1.1754385964912282, 2.9444444444444446, 1.1176470588235294]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 1, 4.207792207792208, 1.4415584415584415, 2.0869565217391304, 1.6559139784946237]","[0, 0, 0, 0, 0, 0]"
126,2017-09-05,20170905NCSS0,"[0, 0, 4.8762541806020065, 1.4849498327759196, 2.676470588235294, 4.53030303030303]","[0, 0, 4.008733624454149, 1.310043668122271, 3.2083333333333335, 1.5266666666666666]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 1, 6.75, 1.625, 1.46875, 2.3529411764705883]","[1, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 4.744408945686901, 1.4856230031948883, 1.6851851851851851, 4.173333333333333]","[0, 1, 3.155844155844156, 1.4025974025974026, 2.0833333333333335, 0.5032679738562091]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 5.616, 1.584, 1.3846153846153846, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.732876712328767, 1.7465753424657535, 2.122448979591837, 4.055555555555555]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8208955223880596, 1.1417910447761195, 3.0434782608695654, 5.583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.934782608695652, 1.017391304347826, 3.608695652173913, 1.2994350282485876]","[0, 1, 4.202830188679245, 1.3018867924528301, 3.3333333333333335, 1.2183908045977012]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8421052631578947, 1.1754385964912282, 2.9444444444444446, 1.1176470588235294]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 1, 4.180645161290323, 1.4322580645161291, 2.0869565217391304, 1.6145833333333333]","[0, 0, 0, 0, 0, 0]"
127,2017-09-07,20170907SKNC0,"[1, 0, 4.916932907348243, 1.4856230031948883, 2.7714285714285714, 4.536231884057971]","[0, 0, 4.008733624454149, 1.310043668122271, 3.2083333333333335, 1.5266666666666666]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.75, 1.625, 1.46875, 2.3529411764705883]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 4.744408945686901, 1.4856230031948883, 1.6851851851851851, 4.173333333333333]","[0, 0, 3.155844155844156, 1.4025974025974026, 2.0833333333333335, 0.5032679738562091]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 5.616, 1.584, 1.3846153846153846, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.732876712328767, 1.7465753424657535, 2.122448979591837, 4.055555555555555]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8208955223880596, 1.1417910447761195, 3.0434782608695654, 5.583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.8361344537815127, 0.9831932773109244, 3.782608695652174, 1.3222222222222222]","[0, 0, 4.202830188679245, 1.3018867924528301, 3.3333333333333335, 1.2183908045977012]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.809248554913295, 1.1791907514450868, 2.9444444444444446, 1.108974358974359]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.180645161290323, 1.4322580645161291, 2.0869565217391304, 1.6145833333333333]","[0, 0, 0, 0, 0, 0]"
128,2017-09-08,20170908SKNC0,"[0, 0, 4.916932907348243, 1.4856230031948883, 2.7714285714285714, 4.536231884057971]","[0, 1, 3.9568965517241375, 1.3060344827586208, 3.25, 1.5163398692810457]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.75, 1.625, 1.46875, 2.3529411764705883]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[1, 0, 5.146875, 1.546875, 1.6428571428571428, 4.102564102564103]","[0, 0, 3.155844155844156, 1.4025974025974026, 2.0833333333333335, 0.5032679738562091]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 5.616, 1.584, 1.3846153846153846, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.732876712328767, 1.7465753424657535, 2.122448979591837, 4.055555555555555]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8208955223880596, 1.1417910447761195, 3.0434782608695654, 5.583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8361344537815127, 0.9831932773109244, 3.782608695652174, 1.3222222222222222]","[0, 1, 4.269767441860465, 1.3255813953488371, 3.388888888888889, 1.2146892655367232]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.809248554913295, 1.1791907514450868, 2.9444444444444446, 1.108974358974359]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.180645161290323, 1.4322580645161291, 2.0869565217391304, 1.6145833333333333]","[0, 0, 0, 0, 0, 0]"
129,2017-09-09,20170909NCHH0,"[0, 0, 4.916932907348243, 1.4856230031948883, 2.7714285714285714, 4.536231884057971]","[0, 0, 3.9568965517241375, 1.3060344827586208, 3.25, 1.5163398692810457]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 1, 6.75, 1.596774193548387, 1.53125, 2.361904761904762]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 5.146875, 1.546875, 1.6428571428571428, 4.102564102564103]","[0, 0, 3.155844155844156, 1.4025974025974026, 2.0833333333333335, 0.5032679738562091]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 1, 5.358778625954199, 1.5572519083969467, 1.4074074074074074, 1.2129629629629628]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.732876712328767, 1.7465753424657535, 2.122448979591837, 4.055555555555555]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.615916955017301, 1.110726643598616, 2.92, 5.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.7327935222672064, 0.9595141700404859, 3.75, 1.349726775956284]","[0, 0, 4.269767441860465, 1.3255813953488371, 3.388888888888889, 1.2146892655367232]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.809248554913295, 1.1791907514450868, 2.9444444444444446, 1.108974358974359]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.180645161290323, 1.4322580645161291, 2.0869565217391304, 1.6145833333333333]","[0, 0, 0, 0, 0, 0]"
130,2017-09-10,20170910NCHH0,"[0, 0, 4.916932907348243, 1.4856230031948883, 2.7714285714285714, 4.536231884057971]","[0, 1, 3.906382978723404, 1.2893617021276595, 3.3333333333333335, 1.5064102564102564]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.75, 1.596774193548387, 1.53125, 2.361904761904762]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 5.146875, 1.546875, 1.6428571428571428, 4.102564102564103]","[0, 0, 3.155844155844156, 1.4025974025974026, 2.0833333333333335, 0.5032679738562091]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 5.358778625954199, 1.5572519083969467, 1.4074074074074074, 1.2129629629629628]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.452768729641694, 1.6807817589576548, 2.2244897959183674, 4.093333333333333]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.615916955017301, 1.110726643598616, 2.92, 5.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7327935222672064, 0.9595141700404859, 3.75, 1.349726775956284]","[0, 1, 4.2110091743119265, 1.3073394495412842, 3.5, 1.2111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.745762711864407, 1.1864406779661016, 2.8947368421052633, 1.1132075471698113]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.180645161290323, 1.4322580645161291, 2.0869565217391304, 1.6145833333333333]","[0, 0, 0, 0, 0, 0]"
131,2017-09-12,20170912OBNC0,"[1, 0, 4.954128440366973, 1.4770642201834863, 2.736842105263158, 4.541666666666667]","[0, 1, 3.8249999999999997, 1.2625, 3.375, 1.509433962264151]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.75, 1.596774193548387, 1.53125, 2.361904761904762]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 5.146875, 1.546875, 1.6428571428571428, 4.102564102564103]","[0, 0, 3.155844155844156, 1.4025974025974026, 2.0833333333333335, 0.5032679738562091]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 5.358778625954199, 1.5572519083969467, 1.4074074074074074, 1.2129629629629628]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.452768729641694, 1.6807817589576548, 2.2244897959183674, 4.093333333333333]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.615916955017301, 1.110726643598616, 2.92, 5.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.8421052631578947, 0.9838056680161944, 3.75, 1.3279569892473118]","[0, 1, 4.276018099547511, 1.3167420814479638, 3.5555555555555554, 1.2076502732240437]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.7, 1.1666666666666667, 2.9473684210526314, 1.1111111111111112]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 1, 4.127388535031847, 1.4331210191082802, 2.0, 1.5858585858585859]","[0, 0, 0, 0, 0, 0]"
132,2017-09-13,20170913OBNC0,"[0, 0, 4.954128440366973, 1.4770642201834863, 2.736842105263158, 4.541666666666667]","[0, 0, 3.8249999999999997, 1.2625, 3.375, 1.509433962264151]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.75, 1.596774193548387, 1.53125, 2.361904761904762]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[1, 0, 4.988269794721408, 1.5131964809384164, 1.75, 4.209876543209877]","[0, 1, 3.7125000000000004, 1.425, 2.076923076923077, 0.5128205128205129]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 1, 5.2781954887218046, 1.5338345864661653, 1.4074074074074074, 1.1981981981981982]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.452768729641694, 1.6807817589576548, 2.2244897959183674, 4.093333333333333]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.180000000000001, 2.0999999999999996, 0.9285714285714286, 1.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.615916955017301, 1.110726643598616, 2.92, 5.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8421052631578947, 0.9838056680161944, 3.75, 1.3279569892473118]","[0, 0, 4.276018099547511, 1.3167420814479638, 3.5555555555555554, 1.2076502732240437]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7, 1.1666666666666667, 2.9473684210526314, 1.1111111111111112]","[0, 1, 27.0, 5.0, 1.0, 0.5]","[0, 0, 4.127388535031847, 1.4331210191082802, 2.0, 1.5858585858585859]","[0, 0, 0, 0, 0, 0]"
133,2017-09-14,20170914SSNC0,"[0, 0, 4.954128440366973, 1.4770642201834863, 2.736842105263158, 4.541666666666667]","[0, 1, 3.731707317073171, 1.2560975609756098, 3.32, 1.5185185185185186]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[1, 0, 6.75, 1.6071428571428572, 1.5625, 2.3333333333333335]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 4.988269794721408, 1.5131964809384164, 1.75, 4.209876543209877]","[0, 1, 3.6219512195121952, 1.3902439024390245, 2.230769230769231, 0.5157232704402516]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 1, 5.2, 1.511111111111111, 1.4444444444444444, 1.1842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.452768729641694, 1.6807817589576548, 2.2244897959183674, 4.093333333333333]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.180000000000001, 2.0999999999999996, 0.9285714285714286, 1.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.615916955017301, 1.110726643598616, 2.92, 5.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.024, 1.008, 3.75, 1.3227513227513226]","[0, 1, 4.5, 1.337837837837838, 3.5555555555555554, 1.1935483870967742]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.064864864864865, 1.2, 2.85, 1.121212121212121]","[0, 0, 27.0, 5.0, 1.0, 0.5]","[0, 0, 4.127388535031847, 1.4331210191082802, 2.0, 1.5858585858585859]","[0, 0, 0, 0, 0, 0]"
134,2017-09-15,20170915SSNC0,"[0, 0, 4.954128440366973, 1.4770642201834863, 2.736842105263158, 4.541666666666667]","[0, 0, 3.731707317073171, 1.2560975609756098, 3.32, 1.5185185185185186]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.75, 1.6071428571428572, 1.5625, 2.3333333333333335]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 4.988269794721408, 1.5131964809384164, 1.75, 4.209876543209877]","[0, 0, 3.6219512195121952, 1.3902439024390245, 2.230769230769231, 0.5157232704402516]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 5.2, 1.511111111111111, 1.4444444444444444, 1.1842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.452768729641694, 1.6807817589576548, 2.2244897959183674, 4.093333333333333]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.180000000000001, 2.0999999999999996, 0.9285714285714286, 1.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.726384364820847, 1.1530944625407167, 3.0384615384615383, 5.685185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.024, 1.008, 3.75, 1.3227513227513226]","[0, 0, 4.5, 1.337837837837838, 3.5555555555555554, 1.1935483870967742]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.064864864864865, 1.2, 2.85, 1.121212121212121]","[0, 1, 32.4, 5.3999999999999995, 1.0, 0.5555555555555556]","[0, 1, 4.2993630573248405, 1.4522292993630572, 2.0, 1.5392156862745099]","[0, 0, 0, 0, 0, 0]"
135,2017-09-16,20170916WONC0,"[0, 0, 4.954128440366973, 1.4770642201834863, 2.736842105263158, 4.541666666666667]","[0, 1, 3.7800000000000002, 1.26, 3.32, 1.5151515151515151]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.75, 1.6071428571428572, 1.5625, 2.3333333333333335]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 4.988269794721408, 1.5131964809384164, 1.75, 4.209876543209877]","[0, 1, 3.8571428571428568, 1.3928571428571428, 2.3076923076923075, 0.5185185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 1, 4.978723404255319, 1.446808510638298, 1.5555555555555556, 1.205128205128205]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.5170278637770895, 1.671826625386997, 2.2, 4.141025641025641]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.7142857142857135, 1.8571428571428572, 1.1875, 2.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.726384364820847, 1.1530944625407167, 3.0384615384615383, 5.685185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.0705882352941174, 1.0, 3.9166666666666665, 1.328125]","[0, 1, 4.44, 1.3333333333333333, 3.5555555555555554, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.303191489361702, 1.2446808510638299, 2.727272727272727, 1.119047619047619]","[0, 0, 32.4, 5.3999999999999995, 1.0, 0.5555555555555556]","[0, 0, 4.2993630573248405, 1.4522292993630572, 2.0, 1.5392156862745099]","[0, 0, 0, 0, 0, 0]"
136,2017-09-17,20170917WONC0,"[1, 0, 5.176991150442478, 1.4867256637168142, 2.769230769230769, 4.52]","[0, 0, 3.7800000000000002, 1.26, 3.32, 1.5151515151515151]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 1, 6.928301886792453, 1.5962264150943397, 1.5, 2.3873873873873874]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 4.988269794721408, 1.5131964809384164, 1.75, 4.209876543209877]","[0, 1, 4.129411764705883, 1.411764705882353, 2.3076923076923075, 0.5151515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 4.978723404255319, 1.446808510638298, 1.5555555555555556, 1.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5170278637770895, 1.671826625386997, 2.2, 4.141025641025641]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.147058823529412, 1.8088235294117647, 1.3125, 2.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.726384364820847, 1.1530944625407167, 3.0384615384615383, 5.685185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0705882352941174, 1.0, 3.9166666666666665, 1.328125]","[0, 0, 4.44, 1.3333333333333333, 3.5555555555555554, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.303191489361702, 1.2446808510638299, 2.727272727272727, 1.119047619047619]","[0, 1, 10.125, 2.25, 2.0, 1.3333333333333333]","[0, 1, 4.527950310559007, 1.4906832298136647, 2.0416666666666665, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]"
137,2017-09-20,20170920OBNC0,"[0, 0, 5.176991150442478, 1.4867256637168142, 2.769230769230769, 4.52]","[0, 0, 3.7800000000000002, 1.26, 3.32, 1.5151515151515151]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.928301886792453, 1.5962264150943397, 1.5, 2.3873873873873874]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[1, 0, 5.570200573065903, 1.5816618911174787, 1.6612903225806452, 4.154761904761904]","[0, 0, 4.129411764705883, 1.411764705882353, 2.3076923076923075, 0.5151515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 4.978723404255319, 1.446808510638298, 1.5555555555555556, 1.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.480597014925372, 1.6746268656716417, 2.32, 4.135802469135803]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.147058823529412, 1.8088235294117647, 1.3125, 2.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.726384364820847, 1.1530944625407167, 3.0384615384615383, 5.685185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.023166023166023, 1.0077220077220077, 3.84, 1.3282051282051281]","[0, 0, 4.44, 1.3333333333333333, 3.5555555555555554, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.303191489361702, 1.2446808510638299, 2.727272727272727, 1.119047619047619]","[0, 0, 10.125, 2.25, 2.0, 1.3333333333333333]","[0, 0, 4.527950310559007, 1.4906832298136647, 2.0416666666666665, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]"
138,2017-09-23,20170923LGNC0,"[0, 0, 5.176991150442478, 1.4867256637168142, 2.769230769230769, 4.52]","[0, 1, 4.039370078740157, 1.2755905511811023, 3.230769230769231, 1.511904761904762]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 6.928301886792453, 1.5962264150943397, 1.5, 2.3873873873873874]","[0, 0, 3.5707656612529006, 1.1832946635730859, 3.32, 6.246376811594202]","[0, 0, 5.570200573065903, 1.5816618911174787, 1.6612903225806452, 4.154761904761904]","[0, 1, 4.03448275862069, 1.4482758620689655, 2.3846153846153846, 0.5178571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 4.978723404255319, 1.446808510638298, 1.5555555555555556, 1.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.480597014925372, 1.6746268656716417, 2.32, 4.135802469135803]","[0, 0, 9.580645161290324, 2.129032258064516, 1.3333333333333333, 1.7222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.225352112676056, 1.7746478873239435, 1.4375, 1.9722222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.385579937304075, 1.213166144200627, 2.9642857142857144, 5.5964912280701755]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.068181818181818, 1.0227272727272727, 3.92, 1.3333333333333333]","[0, 1, 4.381578947368421, 1.3157894736842106, 3.611111111111111, 1.1875]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.571428571428571, 1.2698412698412698, 2.652173913043478, 1.105263157894737]","[0, 1, 7.363636363636363, 1.6363636363636365, 2.3333333333333335, 1.4666666666666666]","[0, 0, 4.527950310559007, 1.4906832298136647, 2.0416666666666665, 1.5333333333333332]","[0, 0, 0, 0, 0, 0]"
