,date,game_key,김대유,박종훈,문광은,이상백,이정담,서진용,정영일,임치영,문승원,세든,김정빈,조영우,이건욱,박민호,김정민,조한욱,박세웅,켈리,유상화,허웅,김찬호,라라,정동윤,김주한,이승호,채병용,전병두,김승회,임준혁,윤희상,신재웅,박정배,전유수,원용묵,박희수,김광현,윤석주,김태훈
132,2016-09-13,20160913SKOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.8119891008174385, 1.7329700272479565, 1.0481927710843373, 4.8933333333333335]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 2.53125, 1.171875, 2.888888888888889, 1.0666666666666667]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.867052023121387, 1.8728323699421967, 1.4666666666666666, 3.6041666666666665]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.029411764705882, 1.3529411764705883, 2.4285714285714284, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6724137931034484, 1.3448275862068966, 2.388888888888889, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.684210526315789, 1.7142857142857142, 1.6666666666666667, 3.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.133802816901408, 1.3732394366197183, 2.923076923076923, 1.4343434343434345]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0212765957446805, 1.2382978723404257, 2.7083333333333335, 1.2239583333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[0, 0, 5.1923076923076925, 1.6363636363636365, 1.5405405405405406, 5.296296296296296]","[0, 0, 5.625, 1.6875, 1.1428571428571428, 0.5161290322580645]","[0, 0, 5.108108108108109, 1.3986486486486487, 1.5294117647058822, 1.049645390070922]","[0, 0, 5.006622516556291, 1.6887417218543046, 1.5384615384615385, 1.1984126984126984]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.176470588235294, 1.2745098039215685, 1.4, 1.0851063829787233]","[0, 0, 3.4672131147540983, 1.2704918032786885, 3.085714285714286, 5.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
133,2016-09-14,20160914SKOB0,"[0, 0, 0, 0, 0, 0]","[1, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 2.53125, 1.171875, 2.888888888888889, 1.0666666666666667]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.867052023121387, 1.8728323699421967, 1.4666666666666666, 3.6041666666666665]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.029411764705882, 1.3529411764705883, 2.4285714285714284, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6724137931034484, 1.3448275862068966, 2.388888888888889, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.7142857142857142, 1.6666666666666667, 3.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.133802816901408, 1.3732394366197183, 2.923076923076923, 1.4343434343434345]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.2382978723404257, 2.7083333333333335, 1.2239583333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[0, 0, 5.1923076923076925, 1.6363636363636365, 1.5405405405405406, 5.296296296296296]","[0, 1, 5.510204081632653, 1.7142857142857144, 1.0666666666666667, 0.5104166666666666]","[0, 0, 5.108108108108109, 1.3986486486486487, 1.5294117647058822, 1.049645390070922]","[0, 1, 5.151315789473684, 1.7565789473684212, 1.4814814814814814, 1.1782945736434107]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.176470588235294, 1.2745098039215685, 1.4, 1.0851063829787233]","[0, 0, 3.4672131147540983, 1.2704918032786885, 3.085714285714286, 5.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
134,2016-09-15,20160915SSSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 2.53125, 1.171875, 2.888888888888889, 1.0666666666666667]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.93854748603352, 1.8938547486033521, 1.40625, 3.5098039215686274]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.029411764705882, 1.3529411764705883, 2.4285714285714284, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6724137931034484, 1.3448275862068966, 2.388888888888889, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.7142857142857142, 1.6666666666666667, 3.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.133802816901408, 1.3732394366197183, 2.923076923076923, 1.4343434343434345]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.2382978723404257, 2.7083333333333335, 1.2239583333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[1, 0, 4.877419354838709, 1.567741935483871, 1.5789473684210527, 5.43859649122807]","[0, 1, 5.510204081632653, 1.836734693877551, 1.0, 0.4949494949494949]","[0, 1, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 1, 5.019230769230769, 1.7307692307692308, 1.5925925925925926, 1.1818181818181819]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.176470588235294, 1.2745098039215685, 1.4, 1.0851063829787233]","[0, 0, 3.4672131147540983, 1.2704918032786885, 3.085714285714286, 5.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
135,2016-09-16,20160916SSSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 1, 2.8208955223880596, 1.2537313432835822, 2.8, 1.0634920634920635]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.93854748603352, 1.8938547486033521, 1.40625, 3.5098039215686274]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.142857142857142, 1.4, 2.0, 1.1290322580645162]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6724137931034484, 1.3448275862068966, 2.388888888888889, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.7142857142857142, 1.6666666666666667, 3.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.133802816901408, 1.3732394366197183, 2.923076923076923, 1.4343434343434345]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9375000000000004, 1.2375, 2.64, 1.2307692307692308]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[0, 0, 4.877419354838709, 1.567741935483871, 1.5789473684210527, 5.43859649122807]","[0, 1, 5.1923076923076925, 1.7307692307692308, 1.0625, 0.5098039215686274]","[0, 0, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 0, 5.019230769230769, 1.7307692307692308, 1.5925925925925926, 1.1818181818181819]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.176470588235294, 1.2745098039215685, 1.4, 1.0851063829787233]","[1, 0, 3.7540106951871657, 1.3074866310160427, 2.945945945945946, 5.420289855072464]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
136,2016-09-17,20160917NCSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 2.8208955223880596, 1.2537313432835822, 2.8, 1.0634920634920635]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.93854748603352, 1.8938547486033521, 1.40625, 3.5098039215686274]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 1.4, 2.0, 1.1290322580645162]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.871508379888268, 1.3519553072625698, 2.4545454545454546, 6.392857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.7142857142857142, 1.6666666666666667, 3.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.859999999999999, 1.34, 2.9285714285714284, 1.4705882352941178]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.333333333333333, 1.271604938271605, 2.576923076923077, 1.2272727272727273]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[0, 0, 4.877419354838709, 1.567741935483871, 1.5789473684210527, 5.43859649122807]","[0, 0, 5.1923076923076925, 1.7307692307692308, 1.0625, 0.5098039215686274]","[0, 0, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 0, 5.019230769230769, 1.7307692307692308, 1.5925925925925926, 1.1818181818181819]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.1153846153846154, 1.2692307692307692, 1.4, 1.0833333333333333]","[0, 0, 3.7540106951871657, 1.3074866310160427, 2.945945945945946, 5.420289855072464]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
137,2016-09-18,20160918NCSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 1, 4.304347826086956, 1.434782608695652, 2.3333333333333335, 1.0454545454545454]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.9725274725274735, 1.9120879120879122, 1.3636363636363635, 3.3703703703703702]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 1.4, 2.0, 1.1290322580645162]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.871508379888268, 1.3519553072625698, 2.4545454545454546, 6.392857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.74468085106383, 1.8297872340425532, 1.5384615384615385, 3.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.827814569536423, 1.3311258278145695, 2.9285714285714284, 1.438095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.333333333333333, 1.271604938271605, 2.576923076923077, 1.2272727272727273]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[0, 0, 4.877419354838709, 1.567741935483871, 1.5789473684210527, 5.43859649122807]","[0, 0, 5.1923076923076925, 1.7307692307692308, 1.0625, 0.5098039215686274]","[0, 0, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 1, 4.9245283018867925, 1.7169811320754718, 1.6666666666666667, 1.1777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.2692307692307692, 1.4, 1.0833333333333333]","[0, 0, 3.7540106951871657, 1.3074866310160427, 2.945945945945946, 5.420289855072464]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
138,2016-09-23,20160923SKKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 4.304347826086956, 1.434782608695652, 2.3333333333333335, 1.0454545454545454]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.9725274725274735, 1.9120879120879122, 1.3636363636363635, 3.3703703703703702]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 1.4, 2.0, 1.1290322580645162]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8089285714285714, 1.3392857142857144, 2.5357142857142856, 6.4367816091954015]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.74468085106383, 1.8297872340425532, 1.5384615384615385, 3.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.666666666666666, 1.3333333333333333, 3.142857142857143, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.263157894736842, 1.2631578947368423, 2.4814814814814814, 1.2288557213930347]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[0, 0, 4.877419354838709, 1.567741935483871, 1.5789473684210527, 5.43859649122807]","[0, 0, 5.1923076923076925, 1.7307692307692308, 1.0625, 0.5098039215686274]","[0, 0, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 0, 4.9245283018867925, 1.7169811320754718, 1.6666666666666667, 1.1777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.2692307692307692, 1.4, 1.0833333333333333]","[0, 0, 3.7540106951871657, 1.3074866310160427, 2.945945945945946, 5.420289855072464]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
139,2016-09-25,20160925HHSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 1, 4.378378378378379, 1.5, 2.230769230769231, 1.0724637681159421]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.9725274725274735, 1.9120879120879122, 1.3636363636363635, 3.3703703703703702]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 1.4, 2.0, 1.1290322580645162]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8089285714285714, 1.3392857142857144, 2.5357142857142856, 6.4367816091954015]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.74468085106383, 1.8297872340425532, 1.5384615384615385, 3.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.666666666666666, 1.3333333333333333, 3.142857142857143, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.2631578947368423, 2.4814814814814814, 1.2288557213930347]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[1, 0, 5.083333333333333, 1.5925925925925926, 1.6, 5.4]","[0, 0, 5.1923076923076925, 1.7307692307692308, 1.0625, 0.5098039215686274]","[0, 0, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 0, 4.9245283018867925, 1.7169811320754718, 1.6666666666666667, 1.1777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.2692307692307692, 1.4, 1.0833333333333333]","[0, 1, 3.886889460154242, 1.326478149100257, 2.871794871794872, 5.402777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
140,2016-09-30,20160930SKLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 4.378378378378379, 1.5, 2.230769230769231, 1.0724637681159421]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.9725274725274735, 1.9120879120879122, 1.3636363636363635, 3.3703703703703702]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 1.4, 2.0, 1.1290322580645162]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.6712564543889847, 1.3270223752151464, 2.4915254237288136, 6.455555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.74468085106383, 1.8297872340425532, 1.5384615384615385, 3.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.666666666666666, 1.3333333333333333, 3.142857142857143, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.2631578947368423, 2.4814814814814814, 1.2288557213930347]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[0, 0, 5.083333333333333, 1.5925925925925926, 1.6, 5.4]","[0, 0, 5.1923076923076925, 1.7307692307692308, 1.0625, 0.5098039215686274]","[0, 0, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 0, 4.9245283018867925, 1.7169811320754718, 1.6666666666666667, 1.1777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.2692307692307692, 1.4, 1.0833333333333333]","[0, 1, 3.798994974874372, 1.2964824120603016, 2.8974358974358974, 5.306666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
141,2016-10-01,20161001SKLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.6805194805194805, 1.683116883116883, 1.1058823529411765, 4.935897435897436]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 4.378378378378379, 1.5, 2.230769230769231, 1.0724637681159421]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.9725274725274735, 1.9120879120879122, 1.3636363636363635, 3.3703703703703702]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 1.4, 2.0, 1.1290322580645162]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6712564543889847, 1.3270223752151464, 2.4915254237288136, 6.455555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.703448275862069, 1.9448275862068964, 1.4285714285714286, 3.0208333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.554216867469879, 1.355421686746988, 3.2857142857142856, 1.4954954954954955]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.2631578947368423, 2.4814814814814814, 1.2288557213930347]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[1, 0, 5.017699115044248, 1.5663716814159292, 1.6904761904761905, 5.380952380952381]","[0, 0, 5.1923076923076925, 1.7307692307692308, 1.0625, 0.5098039215686274]","[0, 0, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 0, 4.9245283018867925, 1.7169811320754718, 1.6666666666666667, 1.1777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.417721518987342, 1.3101265822784811, 1.3461538461538463, 1.074829931972789]","[0, 0, 3.798994974874372, 1.2964824120603016, 2.8974358974358974, 5.306666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
142,2016-10-06,20161006SKNC0,"[0, 0, 0, 0, 0, 0]","[1, 0, 5.6, 1.6592592592592592, 1.1136363636363635, 5.0]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 1, 4.909090909090909, 1.5194805194805194, 2.230769230769231, 1.0694444444444444]","[0, 0, 4.242857142857143, 1.1142857142857143, 1.4545454545454546, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.85945945945946, 1.9135135135135135, 1.393939393939394, 3.245614035087719]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 1.4, 2.0, 1.1290322580645162]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6712564543889847, 1.3270223752151464, 2.4915254237288136, 6.455555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.703448275862069, 1.9448275862068964, 1.4285714285714286, 3.0208333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.554216867469879, 1.355421686746988, 3.2857142857142856, 1.4954954954954955]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.2631578947368423, 2.4814814814814814, 1.2288557213930347]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 10.285714285714285, 2.0714285714285716, 1.1666666666666667, 2.8]","[0, 0, 5.017699115044248, 1.5663716814159292, 1.6904761904761905, 5.380952380952381]","[0, 0, 5.1923076923076925, 1.7307692307692308, 1.0625, 0.5098039215686274]","[0, 0, 5.006622516556291, 1.3708609271523178, 1.5294117647058822, 1.0486111111111112]","[0, 0, 4.9245283018867925, 1.7169811320754718, 1.6666666666666667, 1.1777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.417721518987342, 1.3101265822784811, 1.3461538461538463, 1.074829931972789]","[0, 0, 3.798994974874372, 1.2964824120603016, 2.8974358974358974, 5.306666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
