,date,game_key,김현우,김대우,심창민,임현준,우병걸,안성무,윤대경,박제윤,구준범,정광운,웹스터,플란데,벨레스터,이케빈,레온,최충연,김승현,임대한,김건한,안지만,신용운,윤성환,박근홍,서동환,조현근,장원삼,차우찬,김기태,백정현,장필준,정인욱,박민규,김동호,권오준
130,2016-09-18,20160918SSLG0,"[0, 1, 4.609756097560976, 1.829268292682927, 4.333333333333333, 1.1388888888888888]","[0, 0, 4.973684210526316, 1.4842105263157894, 2.0, 1.0052910052910053]","[0, 0, 2.8272251308900525, 1.1780104712041886, 2.8333333333333335, 1.1790123456790123]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[1, 0, 7.345588235294117, 1.875, 1.5416666666666667, 5.037037037037037]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 9.642857142857142, 1.7142857142857142, 1.0, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.0, 0.611111111111111]","[0, 0, 4.410358565737051, 1.3625498007968126, 2.1621621621621623, 6.435897435897436]","[0, 1, 7.232142857142857, 1.6607142857142856, 1.5, 0.7320261437908497]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.75, 1.7068965517241381, 2.3043478260869565, 3.36231884057971]","[0, 0, 4.582245430809399, 1.4804177545691906, 1.8333333333333333, 6.383333333333334]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 0, 5.701863354037267, 1.5279503105590062, 2.7916666666666665, 0.8385416666666666]","[0, 0, 5.25, 1.5666666666666667, 1.9090909090909092, 1.2765957446808511]","[0, 0, 7.363636363636363, 1.8218181818181818, 1.1296296296296295, 3.985507246376812]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.363636363636363, 1.7727272727272727, 1.6666666666666667, 0.9462365591397849]","[0, 0, 4.118644067796611, 1.194915254237288, 2.8, 1.1568627450980393]"
131,2016-09-20,20160920SSOB0,"[0, 1, 4.295454545454545, 1.7727272727272727, 4.666666666666667, 1.1282051282051282]","[0, 0, 4.973684210526316, 1.4842105263157894, 2.0, 1.0052910052910053]","[0, 0, 2.8272251308900525, 1.1780104712041886, 2.8333333333333335, 1.1790123456790123]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 7.345588235294117, 1.875, 1.5416666666666667, 5.037037037037037]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 9.642857142857142, 1.7142857142857142, 1.0, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 1, 2.25, 1.25, 3.0, 0.5714285714285714]","[0, 0, 4.410358565737051, 1.3625498007968126, 2.1621621621621623, 6.435897435897436]","[0, 1, 7.105263157894736, 1.631578947368421, 1.5416666666666667, 0.7307692307692307]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.75, 1.7068965517241381, 2.3043478260869565, 3.36231884057971]","[0, 0, 4.582245430809399, 1.4804177545691906, 1.8333333333333333, 6.383333333333334]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 1, 6.428571428571428, 1.5892857142857142, 2.72, 0.8615384615384616]","[0, 0, 5.25, 1.5666666666666667, 1.9090909090909092, 1.2765957446808511]","[1, 0, 6.982758620689656, 1.7999999999999998, 1.1296296296296295, 4.027777777777778]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.363636363636363, 1.7727272727272727, 1.6666666666666667, 0.9462365591397849]","[0, 1, 4.137096774193548, 1.2338709677419355, 2.9, 1.180952380952381]"
132,2016-09-21,20160921LTSS0,"[0, 0, 4.295454545454545, 1.7727272727272727, 4.666666666666667, 1.1282051282051282]","[0, 1, 4.921875, 1.484375, 2.0, 1.0]","[0, 1, 2.7411167512690353, 1.1573604060913705, 2.76, 1.193939393939394]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 7.345588235294117, 1.875, 1.5416666666666667, 5.037037037037037]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 9.642857142857142, 1.7142857142857142, 1.0, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 2.25, 1.25, 3.0, 0.5714285714285714]","[1, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 1, 7.043478260869565, 1.643478260869565, 1.48, 0.7232704402515724]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.75, 1.7068965517241381, 2.3043478260869565, 3.36231884057971]","[0, 0, 4.582245430809399, 1.4804177545691906, 1.8333333333333333, 6.383333333333334]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 1, 6.511764705882353, 1.5882352941176472, 2.6538461538461537, 0.8585858585858586]","[0, 1, 5.1923076923076925, 1.598901098901099, 1.7916666666666667, 1.2638888888888888]","[0, 0, 6.982758620689656, 1.7999999999999998, 1.1296296296296295, 4.027777777777778]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.363636363636363, 1.7727272727272727, 1.6666666666666667, 0.9462365591397849]","[0, 0, 4.137096774193548, 1.2338709677419355, 2.9, 1.180952380952381]"
133,2016-09-23,20160923OBSS0,"[0, 0, 4.295454545454545, 1.7727272727272727, 4.666666666666667, 1.1282051282051282]","[0, 0, 4.921875, 1.484375, 2.0, 1.0]","[0, 1, 2.835, 1.1849999999999998, 2.6923076923076925, 1.1904761904761905]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 7.345588235294117, 1.875, 1.5416666666666667, 5.037037037037037]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 9.642857142857142, 1.7142857142857142, 1.0, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 2.25, 1.25, 3.0, 0.5714285714285714]","[0, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 1, 7.278260869565218, 1.6695652173913043, 1.48, 0.7098765432098766]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.75, 1.7068965517241381, 2.3043478260869565, 3.36231884057971]","[1, 0, 4.466666666666667, 1.4592592592592593, 1.8727272727272728, 6.428571428571429]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 0, 6.511764705882353, 1.5882352941176472, 2.6538461538461537, 0.8585858585858586]","[0, 0, 5.1923076923076925, 1.598901098901099, 1.7916666666666667, 1.2638888888888888]","[0, 0, 6.982758620689656, 1.7999999999999998, 1.1296296296296295, 4.027777777777778]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.363636363636363, 1.7727272727272727, 1.6666666666666667, 0.9462365591397849]","[0, 1, 3.976744186046512, 1.186046511627907, 3.2, 1.1944444444444444]"
134,2016-09-24,20160924WOSS0,"[0, 0, 4.295454545454545, 1.7727272727272727, 4.666666666666667, 1.1282051282051282]","[0, 1, 4.871134020618556, 1.4845360824742266, 2.0, 0.9948717948717949]","[0, 0, 2.835, 1.1849999999999998, 2.6923076923076925, 1.1904761904761905]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[1, 0, 7.316129032258065, 1.8580645161290323, 1.4444444444444444, 5.166666666666666]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 9.642857142857142, 1.7142857142857142, 1.0, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 2.25, 1.25, 3.0, 0.5714285714285714]","[0, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 1, 7.153846153846154, 1.641025641025641, 1.52, 0.7090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.75, 1.7068965517241381, 2.3043478260869565, 3.36231884057971]","[0, 0, 4.466666666666667, 1.4592592592592593, 1.8727272727272728, 6.428571428571429]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 0, 6.511764705882353, 1.5882352941176472, 2.6538461538461537, 0.8585858585858586]","[0, 1, 5.429347826086957, 1.6141304347826086, 1.8333333333333333, 1.251700680272109]","[0, 0, 6.982758620689656, 1.7999999999999998, 1.1296296296296295, 4.027777777777778]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.363636363636363, 1.7727272727272727, 1.6666666666666667, 0.9462365591397849]","[0, 0, 3.976744186046512, 1.186046511627907, 3.2, 1.1944444444444444]"
135,2016-09-25,20160925WOSS0,"[0, 1, 4.0212765957446805, 1.723404255319149, 3.5, 1.119047619047619]","[0, 1, 5.096938775510203, 1.5153061224489797, 2.0555555555555554, 0.9898989898989898]","[0, 1, 2.9261083743842367, 1.1970443349753694, 2.6923076923076925, 1.1871345029239766]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 7.316129032258065, 1.8580645161290323, 1.4444444444444444, 5.166666666666666]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 9.642857142857142, 1.7142857142857142, 1.0, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 2.25, 1.25, 3.0, 0.5714285714285714]","[0, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 1, 7.033613445378152, 1.6134453781512605, 1.56, 0.7083333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.75, 1.7068965517241381, 2.3043478260869565, 3.36231884057971]","[0, 0, 4.466666666666667, 1.4592592592592593, 1.8727272727272728, 6.428571428571429]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 0, 6.511764705882353, 1.5882352941176472, 2.6538461538461537, 0.8585858585858586]","[0, 1, 5.342245989304813, 1.588235294117647, 1.8333333333333333, 1.2466666666666668]","[1, 0, 7.128712871287128, 1.8217821782178218, 1.105263157894737, 4.04]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.363636363636363, 1.7727272727272727, 1.6666666666666667, 0.9462365591397849]","[0, 1, 3.916030534351145, 1.2137404580152673, 3.0, 1.1801801801801801]"
136,2016-09-27,20160927SSNC0,"[0, 0, 4.0212765957446805, 1.723404255319149, 3.5, 1.119047619047619]","[0, 0, 5.096938775510203, 1.5153061224489797, 2.0555555555555554, 0.9898989898989898]","[0, 1, 2.883495145631068, 1.1941747572815533, 2.8076923076923075, 1.1839080459770115]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 7.316129032258065, 1.8580645161290323, 1.4444444444444444, 5.166666666666666]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 9.642857142857142, 1.7142857142857142, 1.0, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 2.25, 1.25, 3.0, 0.5714285714285714]","[0, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 1, 7.2, 1.625, 1.6, 0.7017543859649122]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 1, 6.8076923076923075, 1.705128205128205, 2.3043478260869565, 3.25]","[0, 0, 4.466666666666667, 1.4592592592592593, 1.8727272727272728, 6.428571428571429]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[1, 0, 6.554913294797688, 1.578034682080925, 2.6923076923076925, 0.8606965174129353]","[0, 1, 5.457446808510638, 1.6117021276595744, 1.8333333333333333, 1.2287581699346404]","[0, 0, 7.128712871287128, 1.8217821782178218, 1.105263157894737, 4.04]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.363636363636363, 1.7727272727272727, 1.6666666666666667, 0.9462365591397849]","[0, 1, 3.8571428571428568, 1.1954887218045112, 3.0, 1.1666666666666667]"
137,2016-09-29,20160929SSNC1,"[0, 0, 4.0212765957446805, 1.723404255319149, 3.5, 1.119047619047619]","[0, 0, 5.096938775510203, 1.5153061224489797, 2.0555555555555554, 0.9898989898989898]","[0, 0, 2.883495145631068, 1.1941747572815533, 2.8076923076923075, 1.1839080459770115]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 7.316129032258065, 1.8580645161290323, 1.4444444444444444, 5.166666666666666]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 9.642857142857142, 1.7142857142857142, 1.0, 4.666666666666667]","[0, 1, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 2.25, 1.25, 3.0, 0.5714285714285714]","[0, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 0, 7.2, 1.625, 1.6, 0.7017543859649122]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.8076923076923075, 1.705128205128205, 2.3043478260869565, 3.25]","[1, 0, 4.383529411764706, 1.4894117647058824, 1.8305084745762712, 6.439393939393939]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 0, 6.554913294797688, 1.578034682080925, 2.6923076923076925, 0.8606965174129353]","[0, 0, 5.457446808510638, 1.6117021276595744, 1.8333333333333333, 1.2287581699346404]","[0, 0, 7.128712871287128, 1.8217821782178218, 1.105263157894737, 4.04]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 1, 8.49438202247191, 1.8876404494382022, 1.5384615384615385, 0.9270833333333334]","[0, 0, 3.8571428571428568, 1.1954887218045112, 3.0, 1.1666666666666667]"
138,2016-09-29,20160929SSNC2,"[0, 1, 3.7800000000000002, 1.6199999999999999, 3.75, 1.1111111111111112]","[0, 0, 5.096938775510203, 1.5153061224489797, 2.0555555555555554, 0.9898989898989898]","[0, 0, 2.883495145631068, 1.1941747572815533, 2.8076923076923075, 1.1839080459770115]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 7.316129032258065, 1.8580645161290323, 1.4444444444444444, 5.166666666666666]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[1, 0, 11.117647058823529, 2.4705882352941173, 0.5714285714285714, 2.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 1, 2.25, 1.75, 1.5, 0.5]","[0, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 0, 7.2, 1.625, 1.6, 0.7017543859649122]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.8076923076923075, 1.705128205128205, 2.3043478260869565, 3.25]","[0, 0, 4.383529411764706, 1.4894117647058824, 1.8305084745762712, 6.439393939393939]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 0, 6.554913294797688, 1.578034682080925, 2.6923076923076925, 0.8606965174129353]","[0, 1, 5.316062176165803, 1.5699481865284974, 1.9583333333333333, 1.237179487179487]","[0, 0, 7.128712871287128, 1.8217821782178218, 1.105263157894737, 4.04]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 8.49438202247191, 1.8876404494382022, 1.5384615384615385, 0.9270833333333334]","[0, 0, 3.8571428571428568, 1.1954887218045112, 3.0, 1.1666666666666667]"
139,2016-10-03,20161003LGSS0,"[0, 1, 3.375, 1.5, 4.75, 1.1666666666666667]","[0, 0, 5.096938775510203, 1.5153061224489797, 2.0555555555555554, 0.9898989898989898]","[0, 0, 2.883495145631068, 1.1941747572815533, 2.8076923076923075, 1.1839080459770115]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[1, 0, 7.5600000000000005, 1.8171428571428572, 1.5172413793103448, 5.303030303030304]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 11.117647058823529, 2.4705882352941173, 0.5714285714285714, 2.8333333333333335]","[0, 1, 0.0, 0.0, 1, 1.0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 1, 3.0, 1.6666666666666667, 1.6666666666666667, 0.6666666666666666]","[0, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 1, 7.2, 1.675, 1.4814814814814814, 0.6896551724137931]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.8076923076923075, 1.705128205128205, 2.3043478260869565, 3.25]","[0, 0, 4.383529411764706, 1.4894117647058824, 1.8305084745762712, 6.439393939393939]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[0, 0, 6.554913294797688, 1.578034682080925, 2.6923076923076925, 0.8606965174129353]","[0, 0, 5.316062176165803, 1.5699481865284974, 1.9583333333333333, 1.237179487179487]","[0, 0, 7.128712871287128, 1.8217821782178218, 1.105263157894737, 4.04]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 8.49438202247191, 1.8876404494382022, 1.5384615384615385, 0.9270833333333334]","[0, 1, 3.8000000000000003, 1.2222222222222223, 3.090909090909091, 1.1538461538461537]"
140,2016-10-04,20161004LGSS0,"[0, 0, 3.375, 1.5, 4.75, 1.1666666666666667]","[0, 0, 5.096938775510203, 1.5153061224489797, 2.0555555555555554, 0.9898989898989898]","[0, 1, 2.971291866028708, 1.2057416267942582, 2.8076923076923075, 1.1807909604519775]","[0, 0, 0.0, 0.0, 0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 7.5600000000000005, 1.8171428571428572, 1.5172413793103448, 5.303030303030304]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 11.117647058823529, 2.4705882352941173, 0.5714285714285714, 2.8333333333333335]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 3.8571428571428568, 1.4642857142857142, 1.0833333333333333, 1.12]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 3.0, 1.6666666666666667, 1.6666666666666667, 0.6666666666666666]","[0, 0, 4.233269598470363, 1.3422562141491394, 2.1538461538461537, 6.45679012345679]","[0, 1, 7.303278688524591, 1.6721311475409837, 1.4814814814814814, 0.6892655367231638]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 6.8076923076923075, 1.705128205128205, 2.3043478260869565, 3.25]","[0, 0, 4.383529411764706, 1.4894117647058824, 1.8305084745762712, 6.439393939393939]","[0, 0, 7.304347826086956, 1.608695652173913, 1.4545454545454546, 4.3125]","[1, 0, 6.110526315789474, 1.5157894736842106, 2.5172413793103448, 0.9313725490196079]","[0, 1, 5.155778894472362, 1.5226130653266332, 2.0833333333333335, 1.251572327044025]","[0, 0, 7.128712871287128, 1.8217821782178218, 1.105263157894737, 4.04]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 8.49438202247191, 1.8876404494382022, 1.5384615384615385, 0.9270833333333334]","[0, 0, 3.8000000000000003, 1.2222222222222223, 3.090909090909091, 1.1538461538461537]"
