,date,game_key,이재학,김건태,윤지웅,노성호,이민호,윤강민,장현식,임정호,박진우,배재환,홍성무,구창모,이우석,최성영,정수민,소이현,김영규,버틀러,루친스키,프리드릭,송명기,전사민,배민서,최재익,김진성,원종현,유원상,임창민,민태호,강윤구
128,2019-09-08,20190908NCSS0,"[0, 0, 4.147590361445783, 1.364457831325301, 2.1142857142857143, 5.533333333333333]","[0, 0, 3.9230769230769234, 1.2307692307692308, 1.8461538461538463, 1.1142857142857143]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 4.36764705882353, 1.3897058823529411, 2.238095238095238, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.4015748031496065, 1.1732283464566928, 2.888888888888889, 3.96875]","[0, 1, 3.06, 1.38, 2.0714285714285716, 0.8928571428571429]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[1, 0, 3.3274647887323945, 1.1725352112676055, 3.0, 4.733333333333333]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.9661016949152543, 1.5932203389830508, 1.3513513513513513, 2.8095238095238093]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 3.0492813141683777, 1.164271047227926, 2.675, 6.243589743589744]","[0, 0, 2.823529411764706, 1.0588235294117647, 3.0714285714285716, 6.375]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.046728971962617, 1.3457943925233646, 2.0714285714285716, 0.9907407407407407]","[0, 1, 3.5217391304347827, 1.2857142857142858, 3.1176470588235294, 0.9938271604938271]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 1.8, 1.7, 0.625, 0.6666666666666666]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.978723404255319, 1.574468085106383, 1.5, 0.8103448275862069]"
129,2019-09-11,20190911NCOB0,"[0, 0, 4.147590361445783, 1.364457831325301, 2.1142857142857143, 5.533333333333333]","[0, 0, 3.9230769230769234, 1.2307692307692308, 1.8461538461538463, 1.1142857142857143]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 4.36764705882353, 1.3897058823529411, 2.238095238095238, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.375, 1.1875, 2.8214285714285716, 3.878787878787879]","[0, 0, 3.06, 1.38, 2.0714285714285716, 0.8928571428571429]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.3274647887323945, 1.1725352112676055, 3.0, 4.733333333333333]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[1, 0, 3.9170984455958546, 1.5699481865284974, 1.3333333333333333, 2.924242424242424]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 3.0492813141683777, 1.164271047227926, 2.675, 6.243589743589744]","[0, 0, 2.823529411764706, 1.0588235294117647, 3.0714285714285716, 6.375]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.046728971962617, 1.3457943925233646, 2.0714285714285716, 0.9907407407407407]","[0, 0, 3.5217391304347827, 1.2857142857142858, 3.1176470588235294, 0.9938271604938271]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 1.8, 1.7, 0.625, 0.6666666666666666]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.875, 1.5416666666666667, 1.5416666666666667, 0.8135593220338984]"
130,2019-09-12,20190912NCKT0,"[0, 0, 4.147590361445783, 1.364457831325301, 2.1142857142857143, 5.533333333333333]","[0, 1, 4.05, 1.25, 1.9230769230769231, 1.1111111111111112]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 4.36764705882353, 1.3897058823529411, 2.238095238095238, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.3488372093023253, 1.186046511627907, 2.892857142857143, 3.7941176470588234]","[0, 0, 3.06, 1.38, 2.0714285714285716, 0.8928571428571429]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.3274647887323945, 1.1725352112676055, 3.0, 4.733333333333333]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.9170984455958546, 1.5699481865284974, 1.3333333333333333, 2.924242424242424]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 3.0492813141683777, 1.164271047227926, 2.675, 6.243589743589744]","[1, 0, 2.8421052631578947, 1.0526315789473684, 3.066666666666667, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.046728971962617, 1.3457943925233646, 2.0714285714285716, 0.9907407407407407]","[0, 1, 3.951219512195122, 1.3170731707317074, 3.176470588235294, 0.9939393939393939]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 1.8, 1.7, 0.625, 0.6666666666666666]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.775510204081633, 1.510204081632653, 1.625, 0.8166666666666667]"
131,2019-09-13,20190913NCKT0,"[0, 0, 4.147590361445783, 1.364457831325301, 2.1142857142857143, 5.533333333333333]","[0, 1, 3.951219512195122, 1.2439024390243902, 1.9230769230769231, 1.1081081081081081]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 1, 4.467625899280575, 1.3812949640287768, 2.2857142857142856, 1.0296296296296297]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.3488372093023253, 1.186046511627907, 2.892857142857143, 3.7941176470588234]","[0, 1, 3.7800000000000002, 1.44, 2.0714285714285716, 0.8771929824561403]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.3274647887323945, 1.1725352112676055, 3.0, 4.733333333333333]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.9170984455958546, 1.5699481865284974, 1.3333333333333333, 2.924242424242424]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[1, 0, 2.9763779527559056, 1.1456692913385826, 2.7560975609756095, 6.271604938271605]","[0, 0, 2.8421052631578947, 1.0526315789473684, 3.066666666666667, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.046728971962617, 1.3457943925233646, 2.0714285714285716, 0.9907407407407407]","[0, 1, 4.04191616766467, 1.3293413173652695, 3.235294117647059, 0.994047619047619]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 1.8, 1.7, 0.625, 0.6666666666666666]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.775510204081633, 1.510204081632653, 1.625, 0.8166666666666667]"
132,2019-09-14,20190914SSNC0,"[1, 0, 3.934285714285714, 1.3628571428571428, 2.1944444444444446, 5.555555555555555]","[0, 0, 3.951219512195122, 1.2439024390243902, 1.9230769230769231, 1.1081081081081081]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 1, 4.373239436619718, 1.3732394366197183, 2.3333333333333335, 1.028985507246377]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.3488372093023253, 1.186046511627907, 2.892857142857143, 3.7941176470588234]","[0, 0, 3.7800000000000002, 1.44, 2.0714285714285716, 0.8771929824561403]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.3274647887323945, 1.1725352112676055, 3.0, 4.733333333333333]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.9170984455958546, 1.5699481865284974, 1.3333333333333333, 2.924242424242424]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.9763779527559056, 1.1456692913385826, 2.7560975609756095, 6.271604938271605]","[0, 0, 2.8421052631578947, 1.0526315789473684, 3.066666666666667, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.046728971962617, 1.3457943925233646, 2.0714285714285716, 0.9907407407407407]","[0, 0, 4.04191616766467, 1.3293413173652695, 3.235294117647059, 0.994047619047619]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 1, 3.272727272727273, 1.9090909090909092, 0.75, 0.6875]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.618421052631579, 1.480263157894737, 1.75, 0.8306010928961748]"
133,2019-09-15,20190915SSNC0,"[0, 0, 3.934285714285714, 1.3628571428571428, 2.1944444444444446, 5.555555555555555]","[0, 1, 4.071428571428571, 1.2619047619047619, 2.076923076923077, 1.105263157894737]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 4.373239436619718, 1.3732394366197183, 2.3333333333333335, 1.028985507246377]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.2644836272040303, 1.171284634760705, 3.0357142857142856, 3.7809523809523813]","[0, 0, 3.7800000000000002, 1.44, 2.0714285714285716, 0.8771929824561403]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[1, 0, 3.30794701986755, 1.1721854304635762, 2.8947368421052633, 4.7936507936507935]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.9170984455958546, 1.5699481865284974, 1.3333333333333333, 2.924242424242424]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.9763779527559056, 1.1456692913385826, 2.7560975609756095, 6.271604938271605]","[0, 0, 2.8421052631578947, 1.0526315789473684, 3.066666666666667, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.3636363636363638, 2.0, 0.990990990990991]","[0, 0, 4.04191616766467, 1.3293413173652695, 3.235294117647059, 0.994047619047619]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 3.272727272727273, 1.9090909090909092, 0.75, 0.6875]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.618421052631579, 1.480263157894737, 1.75, 0.8306010928961748]"
134,2019-09-17,20190917NCHT0,"[0, 0, 3.934285714285714, 1.3628571428571428, 2.1944444444444446, 5.555555555555555]","[0, 0, 4.071428571428571, 1.2619047619047619, 2.076923076923077, 1.105263157894737]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 1, 4.2827586206896555, 1.386206896551724, 2.3333333333333335, 1.0283687943262412]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.2319201995012468, 1.174563591022444, 3.107142857142857, 3.712962962962963]","[0, 1, 3.7058823529411766, 1.4313725490196079, 2.0344827586206895, 0.8793103448275862]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.30794701986755, 1.1721854304635762, 2.8947368421052633, 4.7936507936507935]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[1, 0, 3.5327102803738315, 1.457943925233645, 1.2926829268292683, 3.101449275362319]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.9763779527559056, 1.1456692913385826, 2.7560975609756095, 6.271604938271605]","[0, 0, 2.8421052631578947, 1.0526315789473684, 3.066666666666667, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.3636363636363638, 2.0, 0.990990990990991]","[0, 0, 4.04191616766467, 1.3293413173652695, 3.235294117647059, 0.994047619047619]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 3.272727272727273, 1.9090909090909092, 0.75, 0.6875]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.529032258064516, 1.4516129032258065, 1.75, 0.8333333333333333]"
135,2019-09-18,20190918NCSK0,"[0, 0, 3.934285714285714, 1.3628571428571428, 2.1944444444444446, 5.555555555555555]","[0, 0, 4.071428571428571, 1.2619047619047619, 2.076923076923077, 1.105263157894737]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 4.2827586206896555, 1.386206896551724, 2.3333333333333335, 1.0283687943262412]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2319201995012468, 1.174563591022444, 3.107142857142857, 3.712962962962963]","[0, 0, 3.7058823529411766, 1.4313725490196079, 2.0344827586206895, 0.8793103448275862]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.30794701986755, 1.1721854304635762, 2.8947368421052633, 4.7936507936507935]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.5327102803738315, 1.457943925233645, 1.2926829268292683, 3.101449275362319]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.9763779527559056, 1.1456692913385826, 2.7560975609756095, 6.271604938271605]","[1, 0, 3.2033898305084745, 1.1864406779661016, 2.611111111111111, 5.9]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.3636363636363638, 2.0, 0.990990990990991]","[0, 0, 4.04191616766467, 1.3293413173652695, 3.235294117647059, 0.994047619047619]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 3.272727272727273, 1.9090909090909092, 0.75, 0.6875]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.529032258064516, 1.4516129032258065, 1.75, 0.8333333333333333]"
136,2019-09-19,20190919LGNC0,"[0, 0, 3.934285714285714, 1.3628571428571428, 2.1944444444444446, 5.555555555555555]","[0, 1, 3.9461538461538463, 1.2461538461538462, 2.0, 1.1111111111111112]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 1, 4.195945945945946, 1.3986486486486487, 2.3333333333333335, 1.027777777777778]","[0, 1, 0, 0, 0, 0]","[0, 1, 3.2079207920792077, 1.165841584158416, 3.142857142857143, 3.6396396396396393]","[0, 0, 3.7058823529411766, 1.4313725490196079, 2.0344827586206895, 0.8793103448275862]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.30794701986755, 1.1721854304635762, 2.8947368421052633, 4.7936507936507935]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.5327102803738315, 1.457943925233645, 1.2926829268292683, 3.101449275362319]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[1, 0, 2.94263862332696, 1.158699808795411, 2.697674418604651, 6.226190476190476]","[0, 0, 3.2033898305084745, 1.1864406779661016, 2.611111111111111, 5.9]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.3636363636363638, 2.0, 0.990990990990991]","[0, 1, 3.9705882352941178, 1.3058823529411765, 3.2941176470588234, 0.9941520467836257]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 3.272727272727273, 1.9090909090909092, 0.75, 0.6875]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.443037974683544, 1.4240506329113924, 1.7916666666666667, 0.8359788359788359]"
137,2019-09-23,20190923NCLT0,"[1, 0, 3.8152173913043477, 1.328804347826087, 2.2972972972972974, 5.575757575757576]","[0, 1, 3.7720588235294117, 1.2352941176470587, 1.9333333333333333, 1.1333333333333333]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 1, 4.14, 1.42, 2.227272727272727, 1.0204081632653061]","[0, 1, 0.0, 0.0, 3, 2.0]","[0, 0, 3.2079207920792077, 1.165841584158416, 3.142857142857143, 3.6396396396396393]","[0, 0, 3.7058823529411766, 1.4313725490196079, 2.0344827586206895, 0.8793103448275862]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.30794701986755, 1.1721854304635762, 2.8947368421052633, 4.7936507936507935]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.5327102803738315, 1.457943925233645, 1.2926829268292683, 3.101449275362319]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.94263862332696, 1.158699808795411, 2.697674418604651, 6.226190476190476]","[0, 0, 3.2033898305084745, 1.1864406779661016, 2.611111111111111, 5.9]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.778761061946903, 1.3539823008849559, 2.066666666666667, 0.9912280701754386]","[0, 0, 3.9705882352941178, 1.3058823529411765, 3.2941176470588234, 0.9941520467836257]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 3.272727272727273, 1.9090909090909092, 0.75, 0.6875]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.443037974683544, 1.4240506329113924, 1.7916666666666667, 0.8359788359788359]"
138,2019-09-24,20190924OBNC0,"[0, 0, 3.8152173913043477, 1.328804347826087, 2.2972972972972974, 5.575757575757576]","[0, 1, 3.6906474820143886, 1.2302158273381294, 1.9333333333333333, 1.1300813008130082]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 4.14, 1.42, 2.227272727272727, 1.0204081632653061]","[0, 1, 0.0, 0.0, 4, 1.5]","[0, 1, 3.176470588235294, 1.161764705882353, 3.2142857142857144, 3.5789473684210527]","[0, 1, 3.6346153846153846, 1.4230769230769231, 2.0, 0.8813559322033898]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.30794701986755, 1.1721854304635762, 2.8947368421052633, 4.7936507936507935]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[1, 0, 3.5840707964601775, 1.5, 1.2391304347826086, 3.138888888888889]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.94263862332696, 1.158699808795411, 2.697674418604651, 6.226190476190476]","[0, 0, 3.2033898305084745, 1.1864406779661016, 2.611111111111111, 5.9]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.655172413793104, 1.3448275862068966, 2.2, 0.9914529914529914]","[0, 1, 3.901734104046243, 1.300578034682081, 3.3529411764705883, 0.9942528735632183]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 0, 3.272727272727273, 1.9090909090909092, 0.75, 0.6875]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.3602484472049685, 1.4347826086956523, 1.875, 0.8385416666666666]"
139,2019-09-25,20190925HHNC0,"[0, 0, 3.8152173913043477, 1.328804347826087, 2.2972972972972974, 5.575757575757576]","[0, 0, 3.6906474820143886, 1.2302158273381294, 1.9333333333333333, 1.1300813008130082]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 1, 4.0588235294117645, 1.4313725490196079, 2.130434782608696, 1.02]","[0, 0, 0.0, 0.0, 4, 1.5]","[0, 0, 3.176470588235294, 1.161764705882353, 3.2142857142857144, 3.5789473684210527]","[0, 1, 3.78343949044586, 1.4522292993630572, 2.0, 0.8722222222222222]","[0, 0, 4.725, 1.7249999999999999, 1.25, 0.9523809523809524]","[0, 0, 3.30794701986755, 1.1721854304635762, 2.8947368421052633, 4.7936507936507935]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.5840707964601775, 1.5, 1.2391304347826086, 3.138888888888889]","[0, 0, 17.18181818181818, 2.8636363636363638, 0.375, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911242603550296, 1.8106508875739644, 1.2258064516129032, 2.011904761904762]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.94263862332696, 1.158699808795411, 2.697674418604651, 6.226190476190476]","[1, 0, 2.7794117647058822, 1.1470588235294117, 2.5238095238095237, 6.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.655172413793104, 1.3448275862068966, 2.2, 0.9914529914529914]","[0, 0, 3.901734104046243, 1.300578034682081, 3.3529411764705883, 0.9942528735632183]","[0, 0, 5.491525423728814, 1.4745762711864405, 1.75, 1.4047619047619049]","[0, 1, 3.0, 1.75, 0.75, 0.7058823529411765]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.3602484472049685, 1.4347826086956523, 1.875, 0.8385416666666666]"
