,date,game_key,임기준,홍건희,한승혁,박지훈,김윤동,임기영,고영창,박준표,차명진,이민우,황인준,박정수,문경찬,이준영,김명찬,전상현,강이준,유승철,박진태,김승범,하준영,김기훈,터너,홍원빈,장지수,양승철,윌랜드,윤석민,김세현,박경태,양현종
127,2019-09-06,20190906HTKT0,"[0, 0, 3.8571428571428568, 1.3571428571428572, 1.2142857142857142, 0.6086956521739131]","[0, 1, 7.643835616438356, 1.7945205479452055, 1.6333333333333333, 4.294117647058823]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 7.33695652173913, 1.9891304347826086, 1.5625, 3.4074074074074074]","[0, 1, 4.0, 1.4666666666666666, 1.4615384615384615, 0.9183673469387755]","[0, 0, 1.7112676056338028, 0.8028169014084506, 5.0, 1.1544715447154472]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[1, 0, 4.677165354330708, 1.5826771653543306, 2.0526315789473686, 1.511904761904762]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4693877551020407, 1.0408163265306123, 4.1, 1.0208333333333333]","[0, 1, 6.86842105263158, 1.8157894736842106, 1.3181818181818181, 1.2258064516129032]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5886075949367084, 1.1582278481012658, 2.736842105263158, 1.074829931972789]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.014285714285714, 1.7142857142857144, 1.7307692307692308, 0.8974358974358974]","[0, 0, 5.426470588235294, 1.5588235294117647, 0.8679245283018868, 4.25]","[0, 0, 5.45320197044335, 1.5517241379310345, 1.9454545454545455, 5.413333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 5.006622516556291, 1.576158940397351, 2.245614035087719, 5.8076923076923075]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4048582995951415, 1.111336032388664, 4.46875, 6.333333333333333]"
128,2019-09-07,20190907WOHT0,"[0, 1, 3.7241379310344827, 1.3793103448275863, 1.2142857142857142, 0.6170212765957447]","[0, 0, 7.643835616438356, 1.7945205479452055, 1.6333333333333333, 4.294117647058823]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 7.33695652173913, 1.9891304347826086, 1.5625, 3.4074074074074074]","[0, 1, 3.9130434782608696, 1.4782608695652173, 1.5384615384615385, 0.92]","[0, 0, 1.7112676056338028, 0.8028169014084506, 5.0, 1.1544715447154472]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.677165354330708, 1.5826771653543306, 2.0526315789473686, 1.511904761904762]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4693877551020407, 1.0408163265306123, 4.1, 1.0208333333333333]","[0, 1, 6.635593220338984, 1.7796610169491525, 1.4090909090909092, 1.2291666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5886075949367084, 1.1582278481012658, 2.736842105263158, 1.074829931972789]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.014285714285714, 1.7142857142857144, 1.7307692307692308, 0.8974358974358974]","[1, 0, 5.301369863013698, 1.5342465753424657, 0.8214285714285714, 4.294117647058823]","[0, 0, 5.45320197044335, 1.5517241379310345, 1.9454545454545455, 5.413333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 5.006622516556291, 1.576158940397351, 2.245614035087719, 5.8076923076923075]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4048582995951415, 1.111336032388664, 4.46875, 6.333333333333333]"
129,2019-09-08,20190908WOHT0,"[0, 1, 3.6, 1.3666666666666667, 1.3571428571428572, 0.625]","[0, 1, 7.574660633484163, 1.7918552036199094, 1.6333333333333333, 4.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 7.33695652173913, 1.9891304347826086, 1.5625, 3.4074074074074074]","[0, 0, 3.9130434782608696, 1.4782608695652173, 1.5384615384615385, 0.92]","[0, 1, 1.6993006993006994, 0.8181818181818182, 4.166666666666667, 1.1349206349206349]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.677165354330708, 1.5826771653543306, 2.0526315789473686, 1.511904761904762]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4693877551020407, 1.0408163265306123, 4.1, 1.0208333333333333]","[0, 0, 6.635593220338984, 1.7796610169491525, 1.4090909090909092, 1.2291666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5217391304347827, 1.15527950310559, 2.8421052631578947, 1.0733333333333333]","[1, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.014285714285714, 1.7142857142857144, 1.7307692307692308, 0.8974358974358974]","[0, 0, 5.301369863013698, 1.5342465753424657, 0.8214285714285714, 4.294117647058823]","[0, 0, 5.45320197044335, 1.5517241379310345, 1.9454545454545455, 5.413333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 5.006622516556291, 1.576158940397351, 2.245614035087719, 5.8076923076923075]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4048582995951415, 1.111336032388664, 4.46875, 6.333333333333333]"
130,2019-09-10,20190910HTLT0,"[0, 0, 3.6, 1.3666666666666667, 1.3571428571428572, 0.625]","[0, 0, 7.574660633484163, 1.7918552036199094, 1.6333333333333333, 4.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 7.33695652173913, 1.9891304347826086, 1.5625, 3.4074074074074074]","[0, 1, 3.9103448275862074, 1.489655172413793, 1.6153846153846154, 0.9477124183006537]","[0, 0, 1.6993006993006994, 0.8181818181818182, 4.166666666666667, 1.1349206349206349]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.677165354330708, 1.5826771653543306, 2.0526315789473686, 1.511904761904762]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4693877551020407, 1.0408163265306123, 4.1, 1.0208333333333333]","[0, 1, 7.071428571428572, 1.8333333333333333, 1.4782608695652173, 1.2727272727272727]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5217391304347827, 1.15527950310559, 2.8421052631578947, 1.0733333333333333]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.014285714285714, 1.7142857142857144, 1.7307692307692308, 0.8974358974358974]","[0, 0, 5.301369863013698, 1.5342465753424657, 0.8214285714285714, 4.294117647058823]","[1, 0, 5.248243559718969, 1.5105386416861826, 2.0727272727272728, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 5.006622516556291, 1.576158940397351, 2.245614035087719, 5.8076923076923075]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4048582995951415, 1.111336032388664, 4.46875, 6.333333333333333]"
131,2019-09-11,20190911HTLT0,"[0, 0, 3.6, 1.3666666666666667, 1.3571428571428572, 0.625]","[0, 0, 7.574660633484163, 1.7918552036199094, 1.6333333333333333, 4.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 7.33695652173913, 1.9891304347826086, 1.5625, 3.4074074074074074]","[0, 0, 3.9103448275862074, 1.489655172413793, 1.6153846153846154, 0.9477124183006537]","[0, 0, 1.6993006993006994, 0.8181818181818182, 4.166666666666667, 1.1349206349206349]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.677165354330708, 1.5826771653543306, 2.0526315789473686, 1.511904761904762]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4693877551020407, 1.0408163265306123, 4.1, 1.0208333333333333]","[0, 0, 7.071428571428572, 1.8333333333333333, 1.4782608695652173, 1.2727272727272727]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5217391304347827, 1.15527950310559, 2.8421052631578947, 1.0733333333333333]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.014285714285714, 1.7142857142857144, 1.7307692307692308, 0.8974358974358974]","[0, 0, 5.301369863013698, 1.5342465753424657, 0.8214285714285714, 4.294117647058823]","[0, 0, 5.248243559718969, 1.5105386416861826, 2.0727272727272728, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 5.006622516556291, 1.576158940397351, 2.245614035087719, 5.8076923076923075]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.373046875, 1.125, 4.636363636363637, 6.320987654320987]"
132,2019-09-12,20190912HTOB0,"[0, 1, 3.4105263157894736, 1.3578947368421053, 1.4, 0.6462585034013606]","[0, 0, 7.574660633484163, 1.7918552036199094, 1.6333333333333333, 4.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[1, 0, 6.627272727272727, 1.8818181818181818, 1.8235294117647058, 3.6666666666666665]","[0, 0, 3.9103448275862074, 1.489655172413793, 1.6153846153846154, 0.9477124183006537]","[0, 0, 1.6993006993006994, 0.8181818181818182, 4.166666666666667, 1.1349206349206349]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.677165354330708, 1.5826771653543306, 2.0526315789473686, 1.511904761904762]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4693877551020407, 1.0408163265306123, 4.1, 1.0208333333333333]","[0, 0, 7.071428571428572, 1.8333333333333333, 1.4782608695652173, 1.2727272727272727]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5217391304347827, 1.15527950310559, 2.8421052631578947, 1.0733333333333333]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.943661971830986, 1.7112676056338028, 1.7407407407407407, 0.8930817610062893]","[0, 0, 5.301369863013698, 1.5342465753424657, 0.8214285714285714, 4.294117647058823]","[0, 0, 5.248243559718969, 1.5105386416861826, 2.0727272727272728, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 5.006622516556291, 1.576158940397351, 2.245614035087719, 5.8076923076923075]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.373046875, 1.125, 4.636363636363637, 6.320987654320987]"
133,2019-09-13,20190913HTOB0,"[0, 0, 3.4105263157894736, 1.3578947368421053, 1.4, 0.6462585034013606]","[0, 0, 7.574660633484163, 1.7918552036199094, 1.6333333333333333, 4.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 6.627272727272727, 1.8818181818181818, 1.8235294117647058, 3.6666666666666665]","[0, 0, 3.9103448275862074, 1.489655172413793, 1.6153846153846154, 0.9477124183006537]","[0, 0, 1.6993006993006994, 0.8181818181818182, 4.166666666666667, 1.1349206349206349]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.677165354330708, 1.5826771653543306, 2.0526315789473686, 1.511904761904762]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4693877551020407, 1.0408163265306123, 4.1, 1.0208333333333333]","[0, 0, 7.071428571428572, 1.8333333333333333, 1.4782608695652173, 1.2727272727272727]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5217391304347827, 1.15527950310559, 2.8421052631578947, 1.0733333333333333]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.841379310344828, 1.6758620689655173, 1.7407407407407407, 0.8950617283950618]","[0, 0, 5.301369863013698, 1.5342465753424657, 0.8214285714285714, 4.294117647058823]","[0, 0, 5.248243559718969, 1.5105386416861826, 2.0727272727272728, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[1, 0, 4.784810126582278, 1.5316455696202531, 2.3620689655172415, 5.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.373046875, 1.125, 4.636363636363637, 6.320987654320987]"
134,2019-09-14,20190914HTLG0,"[0, 0, 3.4105263157894736, 1.3578947368421053, 1.4, 0.6462585034013606]","[0, 0, 7.574660633484163, 1.7918552036199094, 1.6333333333333333, 4.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 6.627272727272727, 1.8818181818181818, 1.8235294117647058, 3.6666666666666665]","[0, 0, 3.9103448275862074, 1.489655172413793, 1.6153846153846154, 0.9477124183006537]","[0, 1, 2.0342465753424657, 0.863013698630137, 4.166666666666667, 1.1317829457364341]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[1, 0, 5.133802816901408, 1.6056338028169013, 1.9523809523809523, 1.632183908045977]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 1, 1.4400000000000002, 1.04, 4.2, 1.0204081632653061]","[0, 1, 6.906976744186046, 1.8372093023255813, 1.4166666666666667, 1.2647058823529411]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.457317073170732, 1.152439024390244, 2.75, 1.0718954248366013]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.841379310344828, 1.6758620689655173, 1.7407407407407407, 0.8950617283950618]","[0, 0, 5.301369863013698, 1.5342465753424657, 0.8214285714285714, 4.294117647058823]","[0, 0, 5.248243559718969, 1.5105386416861826, 2.0727272727272728, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 4.784810126582278, 1.5316455696202531, 2.3620689655172415, 5.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.373046875, 1.125, 4.636363636363637, 6.320987654320987]"
135,2019-09-17,20190917NCHT0,"[0, 0, 3.4105263157894736, 1.3578947368421053, 1.4, 0.6462585034013606]","[0, 0, 7.574660633484163, 1.7918552036199094, 1.6333333333333333, 4.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 6.627272727272727, 1.8818181818181818, 1.8235294117647058, 3.6666666666666665]","[0, 0, 3.9103448275862074, 1.489655172413793, 1.6153846153846154, 0.9477124183006537]","[0, 1, 1.993288590604027, 0.865771812080537, 4.333333333333333, 1.1287878787878787]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 5.133802816901408, 1.6056338028169013, 1.9523809523809523, 1.632183908045977]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 1, 1.411764705882353, 1.0196078431372548, 4.4, 1.02]","[0, 0, 6.906976744186046, 1.8372093023255813, 1.4166666666666667, 1.2647058823529411]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.395209580838323, 1.131736526946108, 2.75, 1.0705128205128205]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.925675675675675, 1.6824324324324325, 1.7777777777777777, 0.896969696969697]","[0, 0, 5.301369863013698, 1.5342465753424657, 0.8214285714285714, 4.294117647058823]","[0, 0, 5.248243559718969, 1.5105386416861826, 2.0727272727272728, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 4.784810126582278, 1.5316455696202531, 2.3620689655172415, 5.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.25417439703154, 1.0853432282003712, 4.848484848484849, 6.416666666666666]"
136,2019-09-18,20190918LTHT0,"[0, 0, 3.4105263157894736, 1.3578947368421053, 1.4, 0.6462585034013606]","[0, 1, 7.532188841201716, 1.8025751072961371, 1.5625, 4.087719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 6.627272727272727, 1.8818181818181818, 1.8235294117647058, 3.6666666666666665]","[0, 1, 3.8310810810810807, 1.5, 1.5714285714285714, 0.9487179487179488]","[0, 0, 1.993288590604027, 0.865771812080537, 4.333333333333333, 1.1287878787878787]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 5.133802816901408, 1.6056338028169013, 1.9523809523809523, 1.632183908045977]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 1, 1.3846153846153846, 1.0, 4.6, 1.0196078431372548]","[0, 0, 6.906976744186046, 1.8372093023255813, 1.4166666666666667, 1.2647058823529411]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.395209580838323, 1.131736526946108, 2.75, 1.0705128205128205]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.925675675675675, 1.6824324324324325, 1.7777777777777777, 0.896969696969697]","[1, 0, 5.328947368421053, 1.5789473684210527, 0.7419354838709677, 4.222222222222222]","[0, 0, 5.248243559718969, 1.5105386416861826, 2.0727272727272728, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 4.784810126582278, 1.5316455696202531, 2.3620689655172415, 5.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25417439703154, 1.0853432282003712, 4.848484848484849, 6.416666666666666]"
137,2019-09-19,20190919HTSS0,"[0, 0, 3.4105263157894736, 1.3578947368421053, 1.4, 0.6462585034013606]","[0, 0, 7.532188841201716, 1.8025751072961371, 1.5625, 4.087719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 6.627272727272727, 1.8818181818181818, 1.8235294117647058, 3.6666666666666665]","[0, 0, 3.8310810810810807, 1.5, 1.5714285714285714, 0.9487179487179488]","[0, 0, 1.993288590604027, 0.865771812080537, 4.333333333333333, 1.1287878787878787]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 5.133802816901408, 1.6056338028169013, 1.9523809523809523, 1.632183908045977]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.3846153846153846, 1.0, 4.6, 1.0196078431372548]","[0, 1, 6.75, 1.8409090909090908, 1.4583333333333333, 1.2571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.395209580838323, 1.131736526946108, 2.75, 1.0705128205128205]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.925675675675675, 1.6824324324324325, 1.7777777777777777, 0.896969696969697]","[0, 0, 5.328947368421053, 1.5789473684210527, 0.7419354838709677, 4.222222222222222]","[1, 0, 5.3393258426966295, 1.5370786516853931, 2.0701754385964914, 5.493827160493828]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.869565217391304, 1.6304347826086956, 0.8, 1.277777777777778]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 4.784810126582278, 1.5316455696202531, 2.3620689655172415, 5.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25417439703154, 1.0853432282003712, 4.848484848484849, 6.416666666666666]"
138,2019-09-20,20190920HTOB0,"[0, 1, 3.8571428571428568, 1.4081632653061225, 1.4, 0.6533333333333333]","[0, 0, 7.532188841201716, 1.8025751072961371, 1.5625, 4.087719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 6.627272727272727, 1.8818181818181818, 1.8235294117647058, 3.6666666666666665]","[0, 0, 3.8310810810810807, 1.5, 1.5714285714285714, 0.9487179487179488]","[0, 0, 1.993288590604027, 0.865771812080537, 4.333333333333333, 1.1287878787878787]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[1, 0, 5.785714285714286, 1.6753246753246753, 1.9130434782608696, 1.7111111111111112]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.3846153846153846, 1.0, 4.6, 1.0196078431372548]","[0, 0, 6.75, 1.8409090909090908, 1.4583333333333333, 1.2571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.395209580838323, 1.131736526946108, 2.75, 1.0705128205128205]","[0, 0, 7.043478260869565, 1.6956521739130435, 0.4, 3.8333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.925675675675675, 1.6824324324324325, 1.7777777777777777, 0.896969696969697]","[0, 0, 5.328947368421053, 1.5789473684210527, 0.7419354838709677, 4.222222222222222]","[0, 0, 5.3393258426966295, 1.5370786516853931, 2.0701754385964914, 5.493827160493828]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.869565217391304, 1.6304347826086956, 0.8, 1.277777777777778]","[0, 0, 10.6875, 2.125, 0.7333333333333333, 1.6]","[0, 0, 4.784810126582278, 1.5316455696202531, 2.3620689655172415, 5.851851851851852]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25417439703154, 1.0853432282003712, 4.848484848484849, 6.416666666666666]"
