,date,game_key,이현호,강동연,박정준,윤명준,변진수,이동원,이형범,함덕주,박종기,윤수호,린드블럼,유재유,이영하,최원준,박치국,김민규,후랭코프,박신지,김호준,전창민,이교훈,이재민,배영수,권혁,김승회,장원준,최대성,이현승,이용찬,김강률,홍상삼,유희관,허준혁
130,2019-09-14,20190914OBSK0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0.0, 1.0, 2, 1.0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 2.521978021978022, 1.2032967032967032, 1.8823529411764706, 0.9784946236559139]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.25, 1.125, 1.368421052631579, 0.9180327868852459]","[0, 1, 3.020979020979021, 1.3426573426573427, 1.2903225806451613, 0.8666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1176470588235294, 0.9352941176470588, 6.64, 6.538461538461538]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9901477832512318, 1.3965517241379308, 1.2413793103448276, 5.638888888888889]","[0, 0, 2.152173913043478, 1.173913043478261, 2.2857142857142856, 1.7037037037037037]","[0, 0, 4.530201342281879, 1.4697986577181208, 2.4285714285714284, 0.8869047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.84375, 1.2291666666666667, 3.3846153846153846, 5.333333333333333]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.4296875, 1.3359375, 0.9090909090909091, 1.2929292929292928]","[0, 1, 4.959183673469388, 1.1938775510204083, 2.7142857142857144, 0.6533333333333333]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[1, 0, 4.195488721804511, 1.4511278195488722, 2.116279069767442, 5.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.574468085106383, 1.3900709219858156, 1.2926829268292683, 5.875]","[0, 0, 0, 0, 0, 0]"
131,2019-09-15,20190915OBLG0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 1, 3.375, 1.125, 2, 0.8888888888888888]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.521978021978022, 1.2032967032967032, 1.8823529411764706, 0.9784946236559139]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.125, 1.368421052631579, 0.9180327868852459]","[0, 1, 2.979310344827586, 1.3655172413793102, 1.25, 0.8630952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1176470588235294, 0.9352941176470588, 6.64, 6.538461538461538]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9901477832512318, 1.3965517241379308, 1.2413793103448276, 5.638888888888889]","[1, 0, 2.3309352517985613, 1.1870503597122302, 2.2857142857142856, 1.6547619047619049]","[0, 1, 4.5, 1.48, 2.4285714285714284, 0.8771929824561403]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.84375, 1.2291666666666667, 3.3846153846153846, 5.333333333333333]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.4296875, 1.3359375, 0.9090909090909091, 1.2549019607843137]","[0, 1, 4.859999999999999, 1.17, 2.857142857142857, 0.6535947712418301]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.195488721804511, 1.4511278195488722, 2.116279069767442, 5.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.574468085106383, 1.3900709219858156, 1.2926829268292683, 5.875]","[0, 0, 0, 0, 0, 0]"
132,2019-09-16,20190916WOOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 3.375, 1.125, 2, 0.8888888888888888]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 2.481081081081081, 1.2162162162162162, 2.0, 0.9788359788359788]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.7, 1.1823529411764706, 1.4210526315789473, 0.9139784946236559]","[0, 0, 2.979310344827586, 1.3655172413793102, 1.25, 0.8630952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.1477272727272725, 0.9431818181818182, 6.37037037037037, 6.518518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9901477832512318, 1.3965517241379308, 1.2413793103448276, 5.638888888888889]","[0, 0, 2.3309352517985613, 1.1870503597122302, 2.2857142857142856, 1.6547619047619049]","[0, 0, 4.5, 1.48, 2.4285714285714284, 0.8771929824561403]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.84375, 1.2291666666666667, 3.3846153846153846, 5.333333333333333]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4296875, 1.3359375, 0.9090909090909091, 1.2549019607843137]","[0, 0, 4.859999999999999, 1.17, 2.857142857142857, 0.6535947712418301]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.195488721804511, 1.4511278195488722, 2.116279069767442, 5.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.574468085106383, 1.3900709219858156, 1.2926829268292683, 5.875]","[0, 0, 0, 0, 0, 0]"
133,2019-09-19,20190919OBSK1,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 3.375, 1.125, 2, 0.8888888888888888]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 2.4545454545454546, 1.2352941176470589, 2.0, 0.9739583333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.6531791907514455, 1.1791907514450868, 1.4736842105263157, 0.9153439153439153]","[0, 0, 2.979310344827586, 1.3655172413793102, 1.25, 0.8630952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1477272727272725, 0.9431818181818182, 6.37037037037037, 6.518518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9901477832512318, 1.3965517241379308, 1.2413793103448276, 5.638888888888889]","[0, 1, 2.5033112582781456, 1.2119205298013245, 2.4, 1.735632183908046]","[0, 0, 4.5, 1.48, 2.4285714285714284, 0.8771929824561403]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.693811074918567, 1.201954397394137, 3.4074074074074074, 5.385964912280701]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4296875, 1.3359375, 0.9090909090909091, 1.2549019607843137]","[0, 1, 5.346534653465347, 1.217821782178218, 2.857142857142857, 0.6474358974358974]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.195488721804511, 1.4511278195488722, 2.116279069767442, 5.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.574468085106383, 1.3900709219858156, 1.2926829268292683, 5.875]","[0, 0, 0, 0, 0, 0]"
134,2019-09-19,20190919OBSK2,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 3.375, 1.125, 2, 0.8888888888888888]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.4545454545454546, 1.2352941176470589, 2.0, 0.9739583333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6531791907514455, 1.1791907514450868, 1.4736842105263157, 0.9153439153439153]","[0, 0, 2.979310344827586, 1.3655172413793102, 1.25, 0.8630952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1477272727272725, 0.9431818181818182, 6.37037037037037, 6.518518518518518]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.820754716981132, 1.3514150943396226, 1.3275862068965518, 5.653333333333333]","[0, 0, 2.5033112582781456, 1.2119205298013245, 2.4, 1.735632183908046]","[0, 0, 4.5, 1.48, 2.4285714285714284, 0.8771929824561403]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.693811074918567, 1.201954397394137, 3.4074074074074074, 5.385964912280701]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4296875, 1.3359375, 0.9090909090909091, 1.2549019607843137]","[0, 0, 5.346534653465347, 1.217821782178218, 2.857142857142857, 0.6474358974358974]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.195488721804511, 1.4511278195488722, 2.116279069767442, 5.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.574468085106383, 1.3900709219858156, 1.2926829268292683, 5.875]","[0, 0, 0, 0, 0, 0]"
135,2019-09-20,20190920HTOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 3.375, 1.125, 2, 0.8888888888888888]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.4545454545454546, 1.2352941176470589, 2.0, 0.9739583333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6531791907514455, 1.1791907514450868, 1.4736842105263157, 0.9153439153439153]","[0, 1, 3.2837837837837838, 1.3986486486486487, 1.2424242424242424, 0.8654970760233919]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1477272727272725, 0.9431818181818182, 6.37037037037037, 6.518518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.820754716981132, 1.3514150943396226, 1.3275862068965518, 5.653333333333333]","[0, 1, 2.6129032258064515, 1.2193548387096775, 2.533333333333333, 1.722222222222222]","[0, 0, 4.5, 1.48, 2.4285714285714284, 0.8771929824561403]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.693811074918567, 1.201954397394137, 3.4074074074074074, 5.385964912280701]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4296875, 1.3359375, 0.9090909090909091, 1.2549019607843137]","[0, 0, 5.346534653465347, 1.217821782178218, 2.857142857142857, 0.6474358974358974]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.195488721804511, 1.4511278195488722, 2.116279069767442, 5.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[1, 0, 3.48, 1.3533333333333333, 1.3170731707317074, 6.0]","[0, 0, 0, 0, 0, 0]"
136,2019-09-21,20190921HTOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 3.375, 1.125, 2, 0.8888888888888888]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 2.4031413612565444, 1.2094240837696335, 2.0555555555555554, 0.9794871794871794]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.6079545454545454, 1.1931818181818181, 1.4736842105263157, 0.9166666666666666]","[0, 0, 3.2837837837837838, 1.3986486486486487, 1.2424242424242424, 0.8654970760233919]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.1477272727272725, 0.9431818181818182, 6.37037037037037, 6.518518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.820754716981132, 1.3514150943396226, 1.3275862068965518, 5.653333333333333]","[0, 0, 2.6129032258064515, 1.2193548387096775, 2.533333333333333, 1.722222222222222]","[0, 0, 4.5, 1.48, 2.4285714285714284, 0.8771929824561403]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.693811074918567, 1.201954397394137, 3.4074074074074074, 5.385964912280701]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4296875, 1.3359375, 0.9090909090909091, 1.2549019607843137]","[0, 0, 5.346534653465347, 1.217821782178218, 2.857142857142857, 0.6474358974358974]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[1, 0, 4.293975903614458, 1.4819277108433735, 2.1363636363636362, 5.763888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.48, 1.3533333333333333, 1.3170731707317074, 6.0]","[0, 0, 0, 0, 0, 0]"
137,2019-09-22,20190922LGOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 3.375, 1.125, 2, 0.8888888888888888]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 2.365979381443299, 1.190721649484536, 2.111111111111111, 0.9797979797979799]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6079545454545454, 1.1931818181818181, 1.4736842105263157, 0.9166666666666666]","[0, 0, 3.2837837837837838, 1.3986486486486487, 1.2424242424242424, 0.8654970760233919]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.3563636363636364, 0.96, 6.357142857142857, 6.547619047619048]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.820754716981132, 1.3514150943396226, 1.3275862068965518, 5.653333333333333]","[0, 1, 2.5961538461538463, 1.2307692307692308, 2.533333333333333, 1.6774193548387097]","[0, 1, 4.440789473684211, 1.480263157894737, 2.4285714285714284, 0.8735632183908045]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.693811074918567, 1.201954397394137, 3.4074074074074074, 5.385964912280701]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4296875, 1.3359375, 0.9090909090909091, 1.2549019607843137]","[0, 1, 5.294117647058823, 1.2058823529411764, 2.857142857142857, 0.6415094339622641]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.293975903614458, 1.4819277108433735, 2.1363636363636362, 5.763888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.48, 1.3533333333333333, 1.3170731707317074, 6.0]","[0, 0, 0, 0, 0, 0]"
138,2019-09-24,20190924OBNC0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 1, 5.785714285714286, 1.2857142857142856, 3, 1.1666666666666667]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.365979381443299, 1.190721649484536, 2.111111111111111, 0.9797979797979799]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.7150837988826817, 1.2067039106145252, 1.5789473684210527, 0.9179487179487179]","[0, 1, 3.3973509933774837, 1.410596026490066, 1.2352941176470589, 0.867816091954023]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3563636363636364, 0.96, 6.357142857142857, 6.547619047619048]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.7716186252771617, 1.2971175166297118, 1.4655172413793103, 5.782051282051283]","[0, 1, 2.53125, 1.21875, 2.533333333333333, 1.6666666666666667]","[0, 1, 4.354838709677419, 1.4516129032258065, 2.5, 0.8757062146892655]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.693811074918567, 1.201954397394137, 3.4074074074074074, 5.385964912280701]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.8515625, 1.40625, 0.9090909090909091, 1.219047619047619]","[0, 1, 5.242718446601942, 1.2233009708737863, 2.857142857142857, 0.6358024691358025]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.293975903614458, 1.4819277108433735, 2.1363636363636362, 5.763888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.48, 1.3533333333333333, 1.3170731707317074, 6.0]","[0, 0, 0, 0, 0, 0]"
139,2019-09-25,20190925OBLT0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 5.785714285714286, 1.2857142857142856, 3, 1.1666666666666667]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.365979381443299, 1.190721649484536, 2.111111111111111, 0.9797979797979799]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7150837988826817, 1.2067039106145252, 1.5789473684210527, 0.9179487179487179]","[0, 0, 3.3973509933774837, 1.410596026490066, 1.2352941176470589, 0.867816091954023]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3563636363636364, 0.96, 6.357142857142857, 6.547619047619048]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7716186252771617, 1.2971175166297118, 1.4655172413793103, 5.782051282051283]","[0, 1, 2.683229813664596, 1.2670807453416149, 2.375, 1.6262626262626263]","[0, 1, 4.5, 1.4615384615384615, 2.5, 0.8666666666666667]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.773291925465838, 1.2018633540372672, 3.5357142857142856, 5.366666666666666]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.669172932330826, 1.3533834586466165, 0.9090909090909091, 1.2314814814814816]","[0, 0, 5.242718446601942, 1.2233009708737863, 2.857142857142857, 0.6358024691358025]","[0, 0, 2.3823529411764706, 1.1647058823529413, 2.8125, 1.0897435897435896]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.153846153846154, 0.6923076923076924, 2, 0.7222222222222222]","[0, 0, 4.293975903614458, 1.4819277108433735, 2.1363636363636362, 5.763888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.48, 1.3533333333333333, 1.3170731707317074, 6.0]","[0, 0, 0, 0, 0, 0]"
140,2019-09-26,20190926OBSS0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 5.785714285714286, 1.2857142857142856, 3, 1.1666666666666667]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.365979381443299, 1.190721649484536, 2.111111111111111, 0.9797979797979799]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7150837988826817, 1.2067039106145252, 1.5789473684210527, 0.9179487179487179]","[0, 0, 3.3973509933774837, 1.410596026490066, 1.2352941176470589, 0.867816091954023]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3563636363636364, 0.96, 6.357142857142857, 6.547619047619048]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7716186252771617, 1.2971175166297118, 1.4655172413793103, 5.782051282051283]","[0, 0, 2.683229813664596, 1.2670807453416149, 2.375, 1.6262626262626263]","[0, 0, 4.5, 1.4615384615384615, 2.5, 0.8666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.773291925465838, 1.2018633540372672, 3.5357142857142856, 5.366666666666666]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.669172932330826, 1.3533834586466165, 0.9090909090909091, 1.2314814814814816]","[0, 0, 5.242718446601942, 1.2233009708737863, 2.857142857142857, 0.6358024691358025]","[0, 1, 2.8421052631578947, 1.2105263157894737, 2.8125, 1.0754716981132075]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 0.6923076923076924, 2, 0.7222222222222222]","[0, 0, 4.293975903614458, 1.4819277108433735, 2.1363636363636362, 5.763888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[1, 0, 3.3678646934460885, 1.3192389006342495, 1.4390243902439024, 6.064102564102564]","[0, 0, 0, 0, 0, 0]"
141,2019-09-28,20190928HHOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 5.785714285714286, 1.2857142857142856, 3, 1.1666666666666667]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 2.727272727272727, 1.2121212121212122, 2.1052631578947367, 0.9850746268656716]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7150837988826817, 1.2067039106145252, 1.5789473684210527, 0.9179487179487179]","[0, 1, 3.2884615384615383, 1.3653846153846154, 1.2941176470588236, 0.8813559322033898]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.3767605633802815, 0.9718309859154929, 6.413793103448276, 6.528735632183908]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7716186252771617, 1.2971175166297118, 1.4655172413793103, 5.782051282051283]","[0, 0, 2.683229813664596, 1.2670807453416149, 2.375, 1.6262626262626263]","[0, 0, 4.5, 1.4615384615384615, 2.5, 0.8666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.773291925465838, 1.2018633540372672, 3.5357142857142856, 5.366666666666666]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.669172932330826, 1.3533834586466165, 0.9090909090909091, 1.2314814814814816]","[0, 1, 5.142857142857142, 1.2285714285714286, 2.857142857142857, 0.6363636363636364]","[0, 1, 2.793103448275862, 1.206896551724138, 2.8125, 1.0740740740740742]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6, 0.6, 4, 0.7142857142857143]","[0, 0, 4.293975903614458, 1.4819277108433735, 2.1363636363636362, 5.763888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.3678646934460885, 1.3192389006342495, 1.4390243902439024, 6.064102564102564]","[0, 0, 0, 0, 0, 0]"
142,2019-09-29,20190929OBLG0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 5.785714285714286, 1.2857142857142856, 3, 1.1666666666666667]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.727272727272727, 1.2121212121212122, 2.1052631578947367, 0.9850746268656716]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7150837988826817, 1.2067039106145252, 1.5789473684210527, 0.9179487179487179]","[0, 0, 3.2884615384615383, 1.3653846153846154, 1.2941176470588236, 0.8813559322033898]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3767605633802815, 0.9718309859154929, 6.413793103448276, 6.528735632183908]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.7995735607675902, 1.2985074626865671, 1.4666666666666666, 5.790123456790123]","[0, 0, 2.683229813664596, 1.2670807453416149, 2.375, 1.6262626262626263]","[0, 0, 4.5, 1.4615384615384615, 2.5, 0.8666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.773291925465838, 1.2018633540372672, 3.5357142857142856, 5.366666666666666]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.669172932330826, 1.3533834586466165, 0.9090909090909091, 1.2314814814814816]","[0, 0, 5.142857142857142, 1.2285714285714286, 2.857142857142857, 0.6363636363636364]","[0, 0, 2.793103448275862, 1.206896551724138, 2.8125, 1.0740740740740742]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 0.6, 4, 0.7142857142857143]","[1, 0, 4.149082568807339, 1.4587155963302751, 2.1777777777777776, 5.8133333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.3678646934460885, 1.3192389006342495, 1.4390243902439024, 6.064102564102564]","[0, 0, 0, 0, 0, 0]"
