,date,game_key,박시영,장국헌,김원중,정태승,홍성민,박진형,구승민,박세웅,이인복,최영환,조무근,차재용,레일리,한승혁,윤성빈,최하늘,이승헌,정성종,김현수,서준원,톰슨,강민성,박진,다익손,고효준,윤길현,박근홍,손승락,김건국,배장호,장시환,송승준,오현택,진명호
124,2019-09-01,20190901LTHT0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.168539325842697, 1.7640449438202248, 1.9069767441860466, 4.944444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 0, 4.153846153846154, 1.2115384615384617, 4.375, 1.0196078431372548]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 4.695652173913043, 1.5130434782608695, 1.8, 4.791666666666667]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 1, 5.926829268292683, 1.3902439024390245, 2.142857142857143, 1.7083333333333333]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.6659482758620694, 1.3900862068965518, 2.185185185185185, 6.1866666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.75735294117647, 1.8088235294117647, 0.9166666666666666, 1.5111111111111113]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[1, 0, 5.424657534246575, 1.6164383561643836, 1.5517241379310345, 2.607142857142857]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.676136363636364, 1.4147727272727273, 2.769230769230769, 4.888888888888888]","[0, 1, 5.236363636363636, 1.5272727272727273, 2.032258064516129, 0.8333333333333334]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 1, 6.27906976744186, 1.813953488372093, 0.6923076923076923, 0.7962962962962963]","[0, 0, 4.079136690647482, 1.4244604316546763, 2.2941176470588234, 1.0072463768115942]","[0, 0, 5.433962264150944, 1.6226415094339623, 1.380952380952381, 2.0384615384615383]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.276872964169381, 1.739413680781759, 1.588235294117647, 4.651515151515151]","[0, 1, 8.526315789473683, 2.210526315789474, 1.4, 1.5833333333333333]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 0, 3.2264150943396226, 1.5471698113207548, 1.4375, 1.06]"
125,2019-09-03,20190903SSLT0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.168539325842697, 1.7640449438202248, 1.9069767441860466, 4.944444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 1, 4.037383177570093, 1.205607476635514, 4.111111111111111, 1.019047619047619]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 4.695652173913043, 1.5130434782608695, 1.8, 4.791666666666667]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 5.926829268292683, 1.3902439024390245, 2.142857142857143, 1.7083333333333333]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.6659482758620694, 1.3900862068965518, 2.185185185185185, 6.1866666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.75735294117647, 1.8088235294117647, 0.9166666666666666, 1.5111111111111113]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.424657534246575, 1.6164383561643836, 1.5517241379310345, 2.607142857142857]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[1, 0, 5.285714285714286, 1.3968253968253967, 3.0, 4.846153846153846]","[0, 0, 5.236363636363636, 1.5272727272727273, 2.032258064516129, 0.8333333333333334]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.27906976744186, 1.813953488372093, 0.6923076923076923, 0.7962962962962963]","[0, 1, 3.992957746478873, 1.3943661971830985, 2.411764705882353, 1.0070921985815604]","[0, 1, 5.142857142857142, 1.5714285714285714, 1.619047619047619, 2.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.276872964169381, 1.739413680781759, 1.588235294117647, 4.651515151515151]","[0, 0, 8.526315789473683, 2.210526315789474, 1.4, 1.5833333333333333]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 1, 3.312883435582822, 1.52760736196319, 1.4375, 1.065359477124183]"
126,2019-09-04,20190904SSLT0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.168539325842697, 1.7640449438202248, 1.9069767441860466, 4.944444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 0, 4.037383177570093, 1.205607476635514, 4.111111111111111, 1.019047619047619]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 4.695652173913043, 1.5130434782608695, 1.8, 4.791666666666667]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 1, 5.785714285714286, 1.4285714285714286, 2.142857142857143, 1.5555555555555556]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[1, 0, 3.6260330578512394, 1.3760330578512396, 2.1964285714285716, 6.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.424657534246575, 1.6164383561643836, 1.5517241379310345, 2.607142857142857]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.285714285714286, 1.3968253968253967, 3.0, 4.846153846153846]","[0, 0, 5.236363636363636, 1.5272727272727273, 2.032258064516129, 0.8333333333333334]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 1, 6.0, 1.7333333333333334, 0.6923076923076923, 0.7894736842105263]","[0, 0, 3.992957746478873, 1.3943661971830985, 2.411764705882353, 1.0070921985815604]","[0, 0, 5.142857142857142, 1.5714285714285714, 1.619047619047619, 2.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.276872964169381, 1.739413680781759, 1.588235294117647, 4.651515151515151]","[0, 0, 8.526315789473683, 2.210526315789474, 1.4, 1.5833333333333333]","[0, 1, 7.043478260869565, 1.6956521739130435, 2.5, 0.8518518518518519]","[0, 0, 3.312883435582822, 1.52760736196319, 1.4375, 1.065359477124183]"
127,2019-09-06,20190906LTLG0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.168539325842697, 1.7640449438202248, 1.9069767441860466, 4.944444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 1, 4.0, 1.1944444444444444, 4.111111111111111, 1.0]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 4.695652173913043, 1.5130434782608695, 1.8, 4.791666666666667]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 5.785714285714286, 1.4285714285714286, 2.142857142857143, 1.5555555555555556]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.6260330578512394, 1.3760330578512396, 2.1964285714285716, 6.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.424657534246575, 1.6164383561643836, 1.5517241379310345, 2.607142857142857]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.285714285714286, 1.3968253968253967, 3.0, 4.846153846153846]","[0, 1, 5.173652694610778, 1.5449101796407185, 2.096774193548387, 0.8308457711442786]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.0, 1.7333333333333334, 0.6923076923076923, 0.7894736842105263]","[0, 0, 3.992957746478873, 1.3943661971830985, 2.411764705882353, 1.0070921985815604]","[0, 0, 5.142857142857142, 1.5714285714285714, 1.619047619047619, 2.074074074074074]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.083333333333333, 1.712962962962963, 1.6603773584905661, 4.695652173913044]","[0, 1, 7.043478260869565, 2.0869565217391304, 1.3333333333333333, 1.5333333333333334]","[0, 0, 7.043478260869565, 1.6956521739130435, 2.5, 0.8518518518518519]","[0, 0, 3.312883435582822, 1.52760736196319, 1.4375, 1.065359477124183]"
128,2019-09-07,20190907LTHH0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.193548387096774, 1.7956989247311828, 1.8043478260869565, 4.894736842105263]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 0, 4.0, 1.1944444444444444, 4.111111111111111, 1.0]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[1, 0, 4.776923076923077, 1.546153846153846, 2.0625, 4.814814814814815]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 1, 5.0625, 1.25, 2.5714285714285716, 1.6]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.6260330578512394, 1.3760330578512396, 2.1964285714285716, 6.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.424657534246575, 1.6164383561643836, 1.5517241379310345, 2.607142857142857]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.285714285714286, 1.3968253968253967, 3.0, 4.846153846153846]","[0, 0, 5.173652694610778, 1.5449101796407185, 2.096774193548387, 0.8308457711442786]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 1, 5.869565217391304, 1.826086956521739, 0.6, 0.7666666666666667]","[0, 0, 3.992957746478873, 1.3943661971830985, 2.411764705882353, 1.0070921985815604]","[0, 0, 5.142857142857142, 1.5714285714285714, 1.619047619047619, 2.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.083333333333333, 1.712962962962963, 1.6603773584905661, 4.695652173913044]","[0, 0, 7.043478260869565, 2.0869565217391304, 1.3333333333333333, 1.5333333333333334]","[0, 0, 7.043478260869565, 1.6956521739130435, 2.5, 0.8518518518518519]","[0, 0, 3.312883435582822, 1.52760736196319, 1.4375, 1.065359477124183]"
129,2019-09-08,20190908LTHH0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.106007067137809, 1.7809187279151943, 1.8043478260869565, 4.716666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 0, 4.0, 1.1944444444444444, 4.111111111111111, 1.0]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 4.776923076923077, 1.546153846153846, 2.0625, 4.814814814814815]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 5.0625, 1.25, 2.5714285714285716, 1.6]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.6260330578512394, 1.3760330578512396, 2.1964285714285716, 6.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[1, 0, 5.538461538461538, 1.641025641025641, 1.6333333333333333, 2.689655172413793]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.285714285714286, 1.3968253968253967, 3.0, 4.846153846153846]","[0, 1, 5.052631578947368, 1.5263157894736843, 2.193548387096774, 0.8382352941176471]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 5.869565217391304, 1.826086956521739, 0.6, 0.7666666666666667]","[0, 1, 4.125, 1.4375, 2.411764705882353, 1.0]","[0, 1, 4.994219653179191, 1.5433526011560694, 1.6363636363636365, 2.0595238095238093]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.083333333333333, 1.712962962962963, 1.6603773584905661, 4.695652173913044]","[0, 0, 7.043478260869565, 2.0869565217391304, 1.3333333333333333, 1.5333333333333334]","[0, 0, 7.043478260869565, 1.6956521739130435, 2.5, 0.8518518518518519]","[0, 1, 3.253012048192771, 1.5, 1.4375, 1.064102564102564]"
130,2019-09-10,20190910HTLT0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.041958041958042, 1.7727272727272727, 1.8043478260869565, 4.5396825396825395]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 0, 4.0, 1.1944444444444444, 4.111111111111111, 1.0]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 4.776923076923077, 1.546153846153846, 2.0625, 4.814814814814815]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 5.0625, 1.25, 2.5714285714285716, 1.6]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.6260330578512394, 1.3760330578512396, 2.1964285714285716, 6.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.538461538461538, 1.641025641025641, 1.6333333333333333, 2.689655172413793]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[1, 0, 5.2682926829268295, 1.4195121951219514, 2.6470588235294117, 4.8809523809523805]","[0, 0, 5.052631578947368, 1.5263157894736843, 2.193548387096774, 0.8382352941176471]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 5.869565217391304, 1.826086956521739, 0.6, 0.7666666666666667]","[0, 1, 4.040816326530612, 1.4081632653061225, 2.4705882352941178, 1.0]","[0, 1, 4.909090909090909, 1.5340909090909092, 1.608695652173913, 2.022988505747126]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.083333333333333, 1.712962962962963, 1.6603773584905661, 4.695652173913044]","[0, 0, 7.043478260869565, 2.0869565217391304, 1.3333333333333333, 1.5333333333333334]","[0, 0, 7.043478260869565, 1.6956521739130435, 2.5, 0.8518518518518519]","[0, 1, 3.195266272189349, 1.4733727810650887, 1.5, 1.0628930817610063]"
131,2019-09-11,20190911HTLT0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.041958041958042, 1.7727272727272727, 1.8043478260869565, 4.5396825396825395]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 0, 4.0, 1.1944444444444444, 4.111111111111111, 1.0]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 4.776923076923077, 1.546153846153846, 2.0625, 4.814814814814815]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 5.0625, 1.25, 2.5714285714285716, 1.6]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[1, 0, 3.7409638554216866, 1.4096385542168675, 2.152542372881356, 6.148148148148148]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.538461538461538, 1.641025641025641, 1.6333333333333333, 2.689655172413793]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.2682926829268295, 1.4195121951219514, 2.6470588235294117, 4.8809523809523805]","[0, 0, 5.052631578947368, 1.5263157894736843, 2.193548387096774, 0.8382352941176471]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 1, 5.510204081632653, 1.8979591836734695, 0.625, 0.7777777777777777]","[0, 0, 4.040816326530612, 1.4081632653061225, 2.4705882352941178, 1.0]","[0, 0, 4.909090909090909, 1.5340909090909092, 1.608695652173913, 2.022988505747126]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.083333333333333, 1.712962962962963, 1.6603773584905661, 4.695652173913044]","[0, 1, 6.0, 1.7777777777777777, 1.5, 1.5]","[0, 1, 7.043478260869565, 1.826086956521739, 2.5, 0.7666666666666667]","[0, 0, 3.195266272189349, 1.4733727810650887, 1.5, 1.0628930817610063]"
132,2019-09-12,20190912SKLT0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.97923875432526, 1.7647058823529413, 1.8478260869565217, 4.378787878787879]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 1, 3.8918918918918917, 1.2162162162162162, 4.222222222222222, 1.0]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 4.776923076923077, 1.546153846153846, 2.0625, 4.814814814814815]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 5.0625, 1.25, 2.5714285714285716, 1.6]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.7409638554216866, 1.4096385542168675, 2.152542372881356, 6.148148148148148]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.538461538461538, 1.641025641025641, 1.6333333333333333, 2.689655172413793]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.2682926829268295, 1.4195121951219514, 2.6470588235294117, 4.8809523809523805]","[0, 1, 5.052631578947368, 1.543859649122807, 2.125, 0.8260869565217391]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 5.510204081632653, 1.8979591836734695, 0.625, 0.7777777777777777]","[0, 0, 4.040816326530612, 1.4081632653061225, 2.4705882352941178, 1.0]","[0, 0, 4.909090909090909, 1.5340909090909092, 1.608695652173913, 2.022988505747126]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.207715133531157, 1.7181008902077153, 1.709090909090909, 4.680555555555555]","[0, 0, 6.0, 1.7777777777777777, 1.5, 1.5]","[0, 0, 7.043478260869565, 1.826086956521739, 2.5, 0.7666666666666667]","[0, 0, 3.195266272189349, 1.4733727810650887, 1.5, 1.0628930817610063]"
133,2019-09-13,20190913SKLT0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.97923875432526, 1.7647058823529413, 1.8478260869565217, 4.378787878787879]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 0, 3.8918918918918917, 1.2162162162162162, 4.222222222222222, 1.0]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[1, 0, 5.0625, 1.625, 2.0, 4.8]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 1, 5.294117647058823, 1.2941176470588236, 2.7142857142857144, 1.5454545454545454]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.7409638554216866, 1.4096385542168675, 2.152542372881356, 6.148148148148148]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.538461538461538, 1.641025641025641, 1.6333333333333333, 2.689655172413793]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.2682926829268295, 1.4195121951219514, 2.6470588235294117, 4.8809523809523805]","[0, 0, 5.052631578947368, 1.543859649122807, 2.125, 0.8260869565217391]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 1, 5.1923076923076925, 1.7884615384615385, 0.6875, 0.7878787878787878]","[0, 1, 3.96, 1.38, 2.4705882352941178, 1.0]","[0, 1, 4.826815642458101, 1.5418994413407823, 1.5833333333333333, 1.9888888888888887]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.207715133531157, 1.7181008902077153, 1.709090909090909, 4.680555555555555]","[0, 0, 6.0, 1.7777777777777777, 1.5, 1.5]","[0, 0, 7.043478260869565, 1.826086956521739, 2.5, 0.7666666666666667]","[0, 1, 3.453488372093023, 1.5, 1.411764705882353, 1.0617283950617284]"
134,2019-09-14,20190914LTHH0,"[0, 0, 4.0054945054945055, 1.2362637362637363, 2.269230769230769, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.97923875432526, 1.7647058823529413, 1.8478260869565217, 4.378787878787879]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.2727272727272727, 6, 1.0]","[0, 0, 3.8918918918918917, 1.2162162162162162, 4.222222222222222, 1.0]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 5.0625, 1.625, 2.0, 4.8]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 1, 5.294117647058823, 1.3529411764705883, 2.375, 1.4166666666666667]","[0, 0, 2.3478260869565215, 1.1739130434782608, 1.3333333333333333, 1.0952380952380953]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.7409638554216866, 1.4096385542168675, 2.152542372881356, 6.148148148148148]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.664335664335664, 1.8041958041958044, 0.9583333333333334, 1.5376344086021505]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[1, 0, 5.204819277108434, 1.5783132530120483, 1.7419354838709677, 2.7666666666666666]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 5.2682926829268295, 1.4195121951219514, 2.6470588235294117, 4.8809523809523805]","[0, 1, 4.937142857142857, 1.5085714285714285, 2.15625, 0.8333333333333334]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 5.1923076923076925, 1.7884615384615385, 0.6875, 0.7878787878787878]","[0, 0, 3.96, 1.38, 2.4705882352941178, 1.0]","[0, 0, 4.826815642458101, 1.5418994413407823, 1.5833333333333333, 1.9888888888888887]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.207715133531157, 1.7181008902077153, 1.709090909090909, 4.680555555555555]","[0, 1, 5.4, 1.7, 1.5, 1.4285714285714286]","[0, 1, 6.230769230769231, 1.7307692307692308, 3.0, 0.7878787878787878]","[0, 0, 3.453488372093023, 1.5, 1.411764705882353, 1.0617283950617284]"
