,date,game_key,이승현,김대우,임현준,이수민,정광운,홍정우,최충연,김승현,임대한,문용익,최지광,장지훈,김시현,김윤수,양창섭,최채흥,김용하,김태우,맥과이어,오상민,헤일리,라이블리,원태인,우규민,윤성환,오승환,한기주,백정현,장필준,정인욱,권오준
128,2019-09-10,20190910KTSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 5.151315789473684, 1.243421052631579, 2.6153846153846154, 1.4476190476190476]","[0, 0, 3.0258620689655173, 1.0862068965517242, 3.1, 0.6137566137566137]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8360655737704916, 1.4918032786885247, 1.5555555555555556, 1.1090909090909091]","[0, 0, 9.947368421052632, 3.1578947368421053, 1.3333333333333333, 0.7916666666666666]","[0, 0, 2.892857142857143, 1.5, 1.4, 1.1666666666666667]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.486055776892431, 1.5776892430278884, 2.4482758620689653, 3.486111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[1, 0, 4.655172413793104, 1.2413793103448276, 3.888888888888889, 5.8]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 1, 2.235668789808917, 1.070063694267516, 4.0, 1.1134751773049645]","[0, 0, 4.328804347826087, 1.467391304347826, 1.2790697674418605, 5.575757575757576]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.281329923273658, 1.381074168797954, 1.6428571428571428, 5.666666666666667]","[0, 0, 3.4652406417112305, 1.3475935828877006, 1.5862068965517242, 1.1761006289308176]","[0, 0, 6.75, 1.5, 1.3333333333333333, 1.3333333333333333]","[0, 0, 5.090163934426229, 1.3770491803278688, 2.0833333333333335, 1.0166666666666666]"
129,2019-09-11,20190911KTSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 5.084415584415584, 1.2272727272727273, 2.6923076923076925, 1.425925925925926]","[0, 1, 3.403361344537815, 1.1092436974789917, 2.909090909090909, 0.6197916666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.7741935483870965, 1.5, 1.5135135135135136, 1.1071428571428572]","[0, 0, 9.947368421052632, 3.1578947368421053, 1.3333333333333333, 0.7916666666666666]","[0, 0, 2.892857142857143, 1.5, 1.4, 1.1666666666666667]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.486055776892431, 1.5776892430278884, 2.4482758620689653, 3.486111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 4.655172413793104, 1.2413793103448276, 3.888888888888889, 5.8]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 1, 2.53125, 1.125, 4.111111111111111, 1.1111111111111112]","[0, 0, 4.328804347826087, 1.467391304347826, 1.2790697674418605, 5.575757575757576]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.072992700729928, 1.364963503649635, 1.565217391304348, 5.708333333333333]","[0, 1, 3.714285714285714, 1.3968253968253967, 1.5483870967741935, 1.1666666666666667]","[0, 0, 6.75, 1.5, 1.3333333333333333, 1.3333333333333333]","[0, 0, 5.090163934426229, 1.3770491803278688, 2.0833333333333335, 1.0166666666666666]"
130,2019-09-13,20190913HHSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 5.09433962264151, 1.2641509433962264, 2.642857142857143, 1.4324324324324325]","[0, 1, 3.319672131147541, 1.0819672131147542, 3.090909090909091, 0.6256410256410256]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0, 1.5238095238095237, 1.5405405405405406, 1.105263157894737]","[0, 0, 9.947368421052632, 3.1578947368421053, 1.3333333333333333, 0.7916666666666666]","[0, 0, 2.892857142857143, 1.5, 1.4, 1.1666666666666667]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.561797752808989, 1.595505617977528, 2.40625, 3.56]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 4.655172413793104, 1.2413793103448276, 3.888888888888889, 5.8]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 1, 2.4846625766871164, 1.1042944785276072, 4.111111111111111, 1.108843537414966]","[0, 0, 4.328804347826087, 1.467391304347826, 1.2790697674418605, 5.575757575757576]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.072992700729928, 1.364963503649635, 1.565217391304348, 5.708333333333333]","[0, 1, 3.6373056994818653, 1.3989637305699483, 1.5, 1.1696969696969697]","[0, 0, 6.75, 1.5, 1.3333333333333333, 1.3333333333333333]","[0, 0, 5.090163934426229, 1.3770491803278688, 2.0833333333333335, 1.0166666666666666]"
131,2019-09-14,20190914SSNC0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 5.09433962264151, 1.2641509433962264, 2.642857142857143, 1.4324324324324325]","[0, 0, 3.319672131147541, 1.0819672131147542, 3.090909090909091, 0.6256410256410256]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.5238095238095237, 1.5405405405405406, 1.105263157894737]","[0, 1, 8.217391304347826, 2.7391304347826084, 1.2857142857142858, 0.8518518518518519]","[0, 1, 2.6129032258064515, 1.4516129032258063, 1.6, 1.1481481481481481]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.561797752808989, 1.595505617977528, 2.40625, 3.56]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 4.655172413793104, 1.2413793103448276, 3.888888888888889, 5.8]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 0, 2.4846625766871164, 1.1042944785276072, 4.111111111111111, 1.108843537414966]","[1, 0, 4.488311688311688, 1.4649350649350648, 1.3255813953488371, 5.579710144927537]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.072992700729928, 1.364963503649635, 1.565217391304348, 5.708333333333333]","[0, 0, 3.6373056994818653, 1.3989637305699483, 1.5, 1.1696969696969697]","[0, 0, 6.75, 1.5, 1.3333333333333333, 1.3333333333333333]","[0, 0, 5.090163934426229, 1.3770491803278688, 2.0833333333333335, 1.0166666666666666]"
132,2019-09-15,20190915SSNC0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 5.0, 1.2407407407407407, 2.642857142857143, 1.4210526315789473]","[0, 1, 3.292682926829268, 1.0731707317073171, 3.090909090909091, 0.6212121212121212]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.5238095238095237, 1.5405405405405406, 1.105263157894737]","[0, 0, 8.217391304347826, 2.7391304347826084, 1.2857142857142858, 0.8518518518518519]","[0, 0, 2.6129032258064515, 1.4516129032258063, 1.6, 1.1481481481481481]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.561797752808989, 1.595505617977528, 2.40625, 3.56]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[1, 0, 3.6486486486486487, 1.0810810810810811, 4.4, 6.166666666666667]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 0, 2.4846625766871164, 1.1042944785276072, 4.111111111111111, 1.108843537414966]","[0, 0, 4.488311688311688, 1.4649350649350648, 1.3255813953488371, 5.579710144927537]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.072992700729928, 1.364963503649635, 1.565217391304348, 5.708333333333333]","[0, 0, 3.6373056994818653, 1.3989637305699483, 1.5, 1.1696969696969697]","[0, 0, 6.75, 1.5, 1.3333333333333333, 1.3333333333333333]","[0, 1, 5.048780487804878, 1.3658536585365855, 2.0833333333333335, 1.0]"
133,2019-09-16,20190916HHSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 4.939024390243902, 1.2439024390243902, 2.533333333333333, 1.4017094017094016]","[0, 0, 3.292682926829268, 1.0731707317073171, 3.090909090909091, 0.6212121212121212]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.5238095238095237, 1.5405405405405406, 1.105263157894737]","[0, 1, 7.269230769230769, 2.653846153846154, 1.125, 0.8666666666666666]","[0, 1, 3.9705882352941178, 1.588235294117647, 1.6, 1.1333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.561797752808989, 1.595505617977528, 2.40625, 3.56]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 3.6486486486486487, 1.0810810810810811, 4.4, 6.166666666666667]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 0, 2.4846625766871164, 1.1042944785276072, 4.111111111111111, 1.108843537414966]","[0, 0, 4.488311688311688, 1.4649350649350648, 1.3255813953488371, 5.579710144927537]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.072992700729928, 1.364963503649635, 1.565217391304348, 5.708333333333333]","[0, 0, 3.6373056994818653, 1.3989637305699483, 1.5, 1.1696969696969697]","[1, 0, 7.615384615384615, 1.6153846153846154, 1.6666666666666667, 1.3]","[0, 0, 5.048780487804878, 1.3658536585365855, 2.0833333333333335, 1.0]"
134,2019-09-18,20190918LGSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 4.939024390243902, 1.2439024390243902, 2.533333333333333, 1.4017094017094016]","[0, 0, 3.292682926829268, 1.0731707317073171, 3.090909090909091, 0.6212121212121212]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 1, 8.1, 1.9, 0.5, 0.9090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9375000000000004, 1.515625, 1.5945945945945945, 1.103448275862069]","[0, 0, 7.269230769230769, 2.653846153846154, 1.125, 0.8666666666666666]","[0, 0, 3.9705882352941178, 1.588235294117647, 1.6, 1.1333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.561797752808989, 1.595505617977528, 2.40625, 3.56]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 3.6486486486486487, 1.0810810810810811, 4.4, 6.166666666666667]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 0, 2.4846625766871164, 1.1042944785276072, 4.111111111111111, 1.108843537414966]","[0, 0, 4.488311688311688, 1.4649350649350648, 1.3255813953488371, 5.579710144927537]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.307142857142857, 1.4071428571428573, 1.44, 5.6]","[0, 1, 3.5816326530612246, 1.392857142857143, 1.53125, 1.1666666666666665]","[0, 0, 7.615384615384615, 1.6153846153846154, 1.6666666666666667, 1.3]","[0, 0, 5.048780487804878, 1.3658536585365855, 2.0833333333333335, 1.0]"
135,2019-09-19,20190919HTSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 5.241176470588235, 1.2705882352941178, 2.6666666666666665, 1.4166666666666665]","[0, 0, 3.292682926829268, 1.0731707317073171, 3.090909090909091, 0.6212121212121212]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.1, 1.9, 0.5, 0.9090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9375000000000004, 1.515625, 1.5945945945945945, 1.103448275862069]","[0, 0, 7.269230769230769, 2.653846153846154, 1.125, 0.8666666666666666]","[0, 0, 3.9705882352941178, 1.588235294117647, 1.6, 1.1333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.284697508896797, 1.5800711743772242, 2.4242424242424243, 3.6025641025641026]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 3.6486486486486487, 1.0810810810810811, 4.4, 6.166666666666667]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 0, 2.4846625766871164, 1.1042944785276072, 4.111111111111111, 1.108843537414966]","[0, 0, 4.488311688311688, 1.4649350649350648, 1.3255813953488371, 5.579710144927537]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.307142857142857, 1.4071428571428573, 1.44, 5.6]","[0, 0, 3.5816326530612246, 1.392857142857143, 1.53125, 1.1666666666666665]","[0, 0, 7.615384615384615, 1.6153846153846154, 1.6666666666666667, 1.3]","[0, 1, 5.142857142857142, 1.380952380952381, 2.0833333333333335, 1.0]"
136,2019-09-20,20190920SSHH0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 5.241176470588235, 1.2705882352941178, 2.6666666666666665, 1.4166666666666665]","[0, 1, 3.2661290322580645, 1.064516129032258, 3.090909090909091, 0.6169154228855722]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.1, 1.9, 0.5, 0.9090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8571428571428568, 1.4846938775510206, 1.5945945945945945, 1.1073446327683616]","[0, 0, 7.269230769230769, 2.653846153846154, 1.125, 0.8666666666666666]","[0, 0, 3.9705882352941178, 1.588235294117647, 1.6, 1.1333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.284697508896797, 1.5800711743772242, 2.4242424242424243, 3.6025641025641026]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 3.6486486486486487, 1.0810810810810811, 4.4, 6.166666666666667]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 1, 2.602409638554217, 1.1385542168674698, 4.222222222222222, 1.1066666666666667]","[1, 0, 4.488833746898263, 1.4813895781637716, 1.3333333333333333, 5.597222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.307142857142857, 1.4071428571428573, 1.44, 5.6]","[0, 1, 3.7005076142131976, 1.401015228426396, 1.53125, 1.152046783625731]","[0, 0, 7.615384615384615, 1.6153846153846154, 1.6666666666666667, 1.3]","[0, 0, 5.142857142857142, 1.380952380952381, 2.0833333333333335, 1.0]"
137,2019-09-21,20190921SSKT0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 5.1502890173410405, 1.2832369942196533, 2.6666666666666665, 1.4065040650406504]","[0, 1, 3.2661290322580645, 1.0887096774193548, 2.8333333333333335, 0.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.1, 1.9, 0.5, 0.9090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4846938775510206, 1.5945945945945945, 1.1073446327683616]","[0, 0, 7.269230769230769, 2.653846153846154, 1.125, 0.8666666666666666]","[0, 0, 3.9705882352941178, 1.588235294117647, 1.6, 1.1333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.284697508896797, 1.5800711743772242, 2.4242424242424243, 3.6025641025641026]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[1, 0, 4.186046511627907, 1.0930232558139534, 4.363636363636363, 6.142857142857143]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 1, 2.571428571428571, 1.1428571428571428, 3.8, 1.0980392156862746]","[0, 0, 4.488833746898263, 1.4813895781637716, 1.3333333333333333, 5.597222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.307142857142857, 1.4071428571428573, 1.44, 5.6]","[0, 1, 3.626865671641791, 1.373134328358209, 1.53125, 1.1551724137931034]","[0, 0, 7.615384615384615, 1.6153846153846154, 1.6666666666666667, 1.3]","[0, 0, 5.142857142857142, 1.380952380952381, 2.0833333333333335, 1.0]"
138,2019-09-24,20190924SSLG0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 5.1502890173410405, 1.2832369942196533, 2.6666666666666665, 1.4065040650406504]","[0, 0, 3.2661290322580645, 1.0887096774193548, 2.8333333333333335, 0.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 0, 8.1, 1.9, 0.5, 0.9090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.4846938775510206, 1.5945945945945945, 1.1073446327683616]","[0, 0, 7.269230769230769, 2.653846153846154, 1.125, 0.8666666666666666]","[0, 0, 3.9705882352941178, 1.588235294117647, 1.6, 1.1333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.284697508896797, 1.5800711743772242, 2.4242424242424243, 3.6025641025641026]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 4.186046511627907, 1.0930232558139534, 4.363636363636363, 6.142857142857143]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 1, 2.526315789473684, 1.1228070175438596, 3.8, 1.0961538461538463]","[0, 0, 4.488833746898263, 1.4813895781637716, 1.3333333333333333, 5.597222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.295454545454545, 1.3772727272727274, 1.4615384615384615, 5.6410256410256405]","[0, 1, 3.5911330049261085, 1.374384236453202, 1.5625, 1.1468926553672316]","[0, 0, 7.615384615384615, 1.6153846153846154, 1.6666666666666667, 1.3]","[0, 0, 5.142857142857142, 1.380952380952381, 2.0833333333333335, 1.0]"
139,2019-09-25,20190925SSSK0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 5.1502890173410405, 1.2832369942196533, 2.6666666666666665, 1.4065040650406504]","[0, 0, 3.2661290322580645, 1.0887096774193548, 2.8333333333333335, 0.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.1, 2.6999999999999997, 0.25, 0.6666666666666667]","[0, 0, 7.0, 2.1666666666666665, 1.1714285714285715, 1.0909090909090908]","[0, 1, 7.59375, 1.78125, 0.5, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.111675126903553, 1.5076142131979695, 1.5526315789473684, 1.0944444444444446]","[0, 0, 7.269230769230769, 2.653846153846154, 1.125, 0.8666666666666666]","[0, 0, 3.9705882352941178, 1.588235294117647, 1.6, 1.1333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.006622516556291, 1.5397350993377483, 2.5, 3.728395061728395]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 4.186046511627907, 1.0930232558139534, 4.363636363636363, 6.142857142857143]","[0, 0, 4.9245283018867925, 1.4245283018867925, 1.6923076923076923, 4.24]","[0, 0, 2.526315789473684, 1.1228070175438596, 3.8, 1.0961538461538463]","[0, 0, 4.488833746898263, 1.4813895781637716, 1.3333333333333333, 5.597222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.295454545454545, 1.3772727272727274, 1.4615384615384615, 5.6410256410256405]","[0, 0, 3.5911330049261085, 1.374384236453202, 1.5625, 1.1468926553672316]","[0, 0, 7.615384615384615, 1.6153846153846154, 1.6666666666666667, 1.3]","[0, 0, 5.142857142857142, 1.380952380952381, 2.0833333333333335, 1.0]"
