,date,game_key,안승민,김경태,김용주,이태양,문재현,임준섭,송창현,로저스,김민우,김범수,권용우,김재영,서캠프,마에스트리,카스티요,배영수,이재우,권혁,안영명,윤규진,송은범,심수창,송창식,정재원,정우람,이동걸,정대훈,구본범,황재규,장민재,송신영,박정진
124,2016-09-09,20160909KTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 11.571428571428571, 2.2285714285714286, 0.6923076923076923, 1.0606060606060606]","[0, 0, 6.037974683544303, 1.6962025316455696, 0.9772727272727273, 3.4347826086956523]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 6.906976744186046, 1.9534883720930232, 1.5625, 3.185185185185185]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 4.826815642458101, 1.5251396648044693, 1.88, 4.589743589743589]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.381818181818182, 1.8545454545454547, 1.5555555555555556, 1.5277777777777777]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 7.071428571428572, 1.7976190476190477, 1.3555555555555556, 2.4705882352941178]","[1, 0, 6.657534246575342, 1.7157534246575343, 1.5869565217391304, 4.055555555555555]","[0, 0, 6.171428571428571, 1.7142857142857144, 1.4772727272727273, 1.8300653594771241]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.163265306122449, 1.653061224489796, 2.0, 2.0416666666666665]","[0, 1, 3.6418604651162796, 1.1720930232558138, 3.2083333333333335, 1.3782051282051282]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 3.991304347826087, 1.3565217391304347, 2.888888888888889, 1.1274509803921569]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.370503597122302, 1.6402877697841727, 1.3703703703703705, 2.316666666666667]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 5.942583732057416, 1.507177033492823, 2.4827586206896552, 1.0555555555555556]"
125,2016-09-10,20160910SKHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 1, 12.0, 2.25, 0.6923076923076923, 1.0]","[0, 0, 6.037974683544303, 1.6962025316455696, 0.9772727272727273, 3.4347826086956523]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 1, 6.67741935483871, 1.8709677419354838, 1.625, 3.1]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 4.826815642458101, 1.5251396648044693, 1.88, 4.589743589743589]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.381818181818182, 1.8545454545454547, 1.5555555555555556, 1.5277777777777777]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 7.071428571428572, 1.7976190476190477, 1.3555555555555556, 2.4705882352941178]","[0, 0, 6.657534246575342, 1.7157534246575343, 1.5869565217391304, 4.055555555555555]","[0, 0, 6.171428571428571, 1.7142857142857144, 1.4772727272727273, 1.8300653594771241]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.163265306122449, 1.653061224489796, 2.0, 2.0416666666666665]","[0, 0, 3.6418604651162796, 1.1720930232558138, 3.2083333333333335, 1.3782051282051282]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 3.991304347826087, 1.3565217391304347, 2.888888888888889, 1.1274509803921569]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[1, 0, 4.451612903225806, 1.6559139784946237, 1.3454545454545455, 2.268292682926829]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 5.942583732057416, 1.507177033492823, 2.4827586206896552, 1.0555555555555556]"
126,2016-09-11,20160911SKHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 12.0, 2.25, 0.6923076923076923, 1.0]","[0, 0, 6.037974683544303, 1.6962025316455696, 0.9772727272727273, 3.4347826086956523]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 1, 6.4020618556701026, 1.7938144329896906, 1.75, 2.9393939393939394]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[1, 0, 5.176165803108808, 1.601036269430052, 1.6896551724137931, 4.595238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.381818181818182, 1.8545454545454547, 1.5555555555555556, 1.5277777777777777]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 1, 6.7, 1.7777777777777777, 1.4130434782608696, 2.5714285714285716]","[0, 0, 6.657534246575342, 1.7157534246575343, 1.5869565217391304, 4.055555555555555]","[0, 1, 6.149466192170818, 1.7295373665480427, 1.4444444444444444, 1.8012820512820513]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.163265306122449, 1.653061224489796, 2.0, 2.0416666666666665]","[0, 1, 3.5917431192660554, 1.1559633027522935, 3.25, 1.3710691823899372]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 3.991304347826087, 1.3565217391304347, 2.888888888888889, 1.1274509803921569]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.451612903225806, 1.6559139784946237, 1.3454545454545455, 2.268292682926829]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 6.042857142857143, 1.5142857142857142, 2.4827586206896552, 1.044776119402985]"
127,2016-09-13,20160913HHSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 12.0, 2.25, 0.6923076923076923, 1.0]","[1, 0, 5.7176470588235295, 1.6941176470588235, 0.9574468085106383, 3.5416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 1, 6.088235294117647, 1.7647058823529411, 1.9375, 2.8333333333333335]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 5.176165803108808, 1.601036269430052, 1.6896551724137931, 4.595238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.381818181818182, 1.8545454545454547, 1.5555555555555556, 1.5277777777777777]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 1, 6.725274725274725, 1.7802197802197801, 1.434782608695652, 2.5277777777777777]","[0, 0, 6.657534246575342, 1.7157534246575343, 1.5869565217391304, 4.055555555555555]","[0, 1, 5.958620689655172, 1.706896551724138, 1.375, 1.8238993710691824]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.163265306122449, 1.653061224489796, 2.0, 2.0416666666666665]","[0, 0, 3.5917431192660554, 1.1559633027522935, 3.25, 1.3710691823899372]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 3.991304347826087, 1.3565217391304347, 2.888888888888889, 1.1274509803921569]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.451612903225806, 1.6559139784946237, 1.3454545454545455, 2.268292682926829]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 6.042857142857143, 1.5285714285714285, 2.4827586206896552, 1.0294117647058822]"
128,2016-09-14,20160914HHSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 1, 11.076923076923077, 2.076923076923077, 0.8461538461538461, 1.0]","[0, 0, 5.7176470588235295, 1.6941176470588235, 0.9574468085106383, 3.5416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 1, 5.858490566037736, 1.7547169811320753, 1.9375, 2.717948717948718]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 5.176165803108808, 1.601036269430052, 1.6896551724137931, 4.595238095238095]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.0, 1.9523809523809523, 1.5454545454545454, 1.6153846153846154]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.725274725274725, 1.7802197802197801, 1.434782608695652, 2.5277777777777777]","[0, 0, 6.657534246575342, 1.7157534246575343, 1.5869565217391304, 4.055555555555555]","[0, 1, 5.917808219178082, 1.726027397260274, 1.32, 1.8024691358024691]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 1, 7.0200000000000005, 1.6199999999999999, 2.1666666666666665, 1.851851851851852]","[0, 0, 3.5917431192660554, 1.1559633027522935, 3.25, 1.3710691823899372]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 1, 4.655172413793104, 1.4482758620689655, 2.6, 1.1047619047619046]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 1, 4.153846153846154, 1.6153846153846154, 1.3571428571428572, 2.373015873015873]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 5.957746478873239, 1.5211267605633803, 2.433333333333333, 1.0289855072463767]"
129,2016-09-15,20160915LTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 11.076923076923077, 2.076923076923077, 0.8461538461538461, 1.0]","[0, 0, 5.7176470588235295, 1.6941176470588235, 0.9574468085106383, 3.5416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 5.858490566037736, 1.7547169811320753, 1.9375, 2.717948717948718]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 5.176165803108808, 1.601036269430052, 1.6896551724137931, 4.595238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.9523809523809523, 1.5454545454545454, 1.6153846153846154]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 1, 6.702127659574468, 1.7765957446808511, 1.4285714285714286, 2.5405405405405403]","[1, 0, 6.237341772151899, 1.6518987341772153, 1.6382978723404256, 4.213333333333333]","[0, 1, 5.857627118644068, 1.7186440677966102, 1.2941176470588236, 1.7878787878787878]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.0200000000000005, 1.6199999999999999, 2.1666666666666665, 1.851851851851852]","[0, 1, 3.542986425339367, 1.1402714932126696, 3.25, 1.3641975308641976]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.655172413793104, 1.4482758620689655, 2.6, 1.1047619047619046]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.153846153846154, 1.6153846153846154, 1.3571428571428572, 2.373015873015873]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 5.957746478873239, 1.5211267605633803, 2.433333333333333, 1.0289855072463767]"
130,2016-09-16,20160916LTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 11.076923076923077, 2.076923076923077, 0.8461538461538461, 1.0]","[0, 0, 5.7176470588235295, 1.6941176470588235, 0.9574468085106383, 3.5416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 5.858490566037736, 1.7547169811320753, 1.9375, 2.717948717948718]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[1, 0, 5.534999999999999, 1.6649999999999998, 1.7333333333333334, 4.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.9523809523809523, 1.5454545454545454, 1.6153846153846154]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 1, 6.7027972027972025, 1.7937062937062938, 1.392156862745098, 2.508771929824561]","[0, 0, 6.237341772151899, 1.6518987341772153, 1.6382978723404256, 4.213333333333333]","[0, 1, 5.798657718120805, 1.721476510067114, 1.2692307692307692, 1.7738095238095237]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.0200000000000005, 1.6199999999999999, 2.1666666666666665, 1.851851851851852]","[0, 1, 3.4646017699115044, 1.1415929203539823, 3.2, 1.3696969696969696]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.655172413793104, 1.4482758620689655, 2.6, 1.1047619047619046]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.153846153846154, 1.6153846153846154, 1.3571428571428572, 2.373015873015873]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 6.081081081081082, 1.554054054054054, 2.3870967741935485, 1.0571428571428572]"
131,2016-09-18,20160918HTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 11.076923076923077, 2.076923076923077, 0.8461538461538461, 1.0]","[1, 0, 5.538461538461538, 1.6923076923076923, 0.94, 3.64]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 5.858490566037736, 1.7547169811320753, 1.9375, 2.717948717948718]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 5.534999999999999, 1.6649999999999998, 1.7333333333333334, 4.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.9523809523809523, 1.5454545454545454, 1.6153846153846154]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 1, 6.498305084745763, 1.759322033898305, 1.3653846153846154, 2.5213675213675213]","[0, 0, 6.237341772151899, 1.6518987341772153, 1.6382978723404256, 4.213333333333333]","[0, 0, 5.798657718120805, 1.721476510067114, 1.2692307692307692, 1.7738095238095237]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.0200000000000005, 1.6199999999999999, 2.1666666666666665, 1.851851851851852]","[0, 0, 3.4646017699115044, 1.1415929203539823, 3.2, 1.3696969696969696]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.655172413793104, 1.4482758620689655, 2.6, 1.1047619047619046]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.153846153846154, 1.6153846153846154, 1.3571428571428572, 2.373015873015873]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 6.12, 1.5733333333333333, 2.4193548387096775, 1.056338028169014]"
132,2016-09-19,20160919HTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 11.076923076923077, 2.076923076923077, 0.8461538461538461, 1.0]","[0, 0, 5.538461538461538, 1.6923076923076923, 0.94, 3.64]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 5.858490566037736, 1.7547169811320753, 1.9375, 2.717948717948718]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 5.534999999999999, 1.6649999999999998, 1.7333333333333334, 4.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.9523809523809523, 1.5454545454545454, 1.6153846153846154]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.498305084745763, 1.759322033898305, 1.3653846153846154, 2.5213675213675213]","[0, 0, 6.237341772151899, 1.6518987341772153, 1.6382978723404256, 4.213333333333333]","[0, 1, 5.792079207920792, 1.7326732673267327, 1.2884615384615385, 1.7719298245614035]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.0200000000000005, 1.6199999999999999, 2.1666666666666665, 1.851851851851852]","[0, 1, 3.4192139737991263, 1.1266375545851528, 3.2, 1.363095238095238]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.655172413793104, 1.4482758620689655, 2.6, 1.1047619047619046]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[1, 0, 4.14, 1.64, 1.3333333333333333, 2.3255813953488373]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 6.0394736842105265, 1.5526315789473684, 2.4838709677419355, 1.0555555555555556]"
133,2016-09-20,20160920LGHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 1, 10.536585365853659, 1.975609756097561, 0.8461538461538461, 0.9761904761904762]","[0, 0, 5.538461538461538, 1.6923076923076923, 0.94, 3.64]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 1, 14.142857142857144, 2.857142857142857, 0.2857142857142857, 1.0]","[0, 0, 5.858490566037736, 1.7547169811320753, 1.9375, 2.717948717948718]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 1, 6.130434782608696, 1.7536231884057971, 1.6774193548387097, 4.3125]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.9523809523809523, 1.5454545454545454, 1.6153846153846154]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 1, 6.548172757475084, 1.754152823920266, 1.3962264150943395, 2.5083333333333333]","[1, 0, 6.280966767371601, 1.6858006042296074, 1.5918367346938775, 4.243589743589744]","[0, 1, 5.735294117647059, 1.7254901960784315, 1.3018867924528301, 1.7586206896551724]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 0, 7.0200000000000005, 1.6199999999999999, 2.1666666666666665, 1.851851851851852]","[0, 0, 3.4192139737991263, 1.1266375545851528, 3.2, 1.363095238095238]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.655172413793104, 1.4482758620689655, 2.6, 1.1047619047619046]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.14, 1.64, 1.3333333333333333, 2.3255813953488373]","[0, 1, 4.973684210526316, 1.8157894736842106, 3.0, 1.4074074074074074]","[0, 0, 6.0394736842105265, 1.5526315789473684, 2.4838709677419355, 1.0555555555555556]"
134,2016-09-22,20160922NCHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 10.536585365853659, 1.975609756097561, 0.8461538461538461, 0.9761904761904762]","[0, 0, 5.538461538461538, 1.6923076923076923, 0.94, 3.64]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.142857142857144, 2.857142857142857, 0.2857142857142857, 1.0]","[0, 0, 5.858490566037736, 1.7547169811320753, 1.9375, 2.717948717948718]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 1, 6.6201923076923075, 1.8028846153846154, 1.6774193548387097, 4.078431372549019]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.260869565217392, 1.8695652173913044, 1.6363636363636365, 1.6428571428571428]","[0, 0, 3.8842105263157896, 1.4105263157894736, 1.8333333333333333, 1.4615384615384615]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.548172757475084, 1.754152823920266, 1.3962264150943395, 2.5083333333333333]","[0, 0, 6.280966767371601, 1.6858006042296074, 1.5918367346938775, 4.243589743589744]","[0, 1, 5.625, 1.6923076923076923, 1.3584905660377358, 1.7627118644067796]","[0, 0, 4.764705882352941, 1.4221453287197232, 1.744186046511628, 1.482051282051282]","[0, 1, 6.88235294117647, 1.588235294117647, 2.1666666666666665, 1.7]","[0, 0, 3.4192139737991263, 1.1266375545851528, 3.2, 1.363095238095238]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.655172413793104, 1.4482758620689655, 2.6, 1.1047619047619046]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.14, 1.64, 1.3333333333333333, 2.3255813953488373]","[0, 0, 4.973684210526316, 1.8157894736842106, 3.0, 1.4074074074074074]","[0, 0, 6.0394736842105265, 1.5526315789473684, 2.4838709677419355, 1.0555555555555556]"
