,date,game_key,김정훈,정회찬,박정준,밴헤켄,박종윤,한현희,신재영,조상우,신명수,하영민,김윤환,최원태,김택형,김해수,박주현,정용준,김정인,코엘로,맥그레거,안현석,유재훈,안정훈,이찬석,김성택,황덕균,마정길,오주원,금민철,이보근,양훈,김세현,김상수,강윤구,이정훈
126,2016-09-10,20160910OBWO0,"[0, 0, 6.244897959183674, 1.5510204081632653, 1.15, 1.6896551724137931]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 2.142857142857143, 0.9523809523809523, 3.3076923076923075, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6204545454545456, 1.240909090909091, 4.142857142857143, 5.866666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.105263157894736, 1.894736842105263, 1.6956521739130435, 3.8]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.762195121951219, 1.5365853658536586, 2.129032258064516, 4.373333333333333]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[1, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.784810126582278, 1.5759493670886076, 1.4, 0.9937106918238994]","[0, 1, 5.2682926829268295, 1.4634146341463414, 1.8666666666666667, 0.8913043478260869]","[0, 0, 4.068493150684931, 1.6027397260273974, 1.875, 2.0277777777777777]","[0, 1, 3.8571428571428568, 1.44, 2.0833333333333335, 0.9887005649717514]","[0, 0, 7.232142857142857, 2.0, 0.6956521739130435, 3.7333333333333334]","[0, 1, 2.927710843373494, 1.2108433734939759, 8.8, 1.006060606060606]","[0, 0, 4.664921465968586, 1.5549738219895288, 2.2, 1.1369047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.9534883720930232, 1.4, 1.1944444444444444]"
127,2016-09-11,20160911OBWO0,"[0, 0, 6.244897959183674, 1.5510204081632653, 1.15, 1.6896551724137931]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 2.142857142857143, 0.9523809523809523, 3.3076923076923075, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6204545454545456, 1.240909090909091, 4.142857142857143, 5.866666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.667638483965015, 1.5131195335276968, 2.090909090909091, 4.397435897435897]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.784810126582278, 1.5759493670886076, 1.4, 0.9937106918238994]","[0, 0, 5.2682926829268295, 1.4634146341463414, 1.8666666666666667, 0.8913043478260869]","[0, 0, 4.068493150684931, 1.6027397260273974, 1.875, 2.0277777777777777]","[0, 1, 3.7921348314606744, 1.4157303370786516, 2.0833333333333335, 0.9888888888888889]","[1, 0, 7.578947368421052, 2.0350877192982457, 0.6956521739130435, 3.5625]","[0, 0, 2.927710843373494, 1.2108433734939759, 8.8, 1.006060606060606]","[0, 1, 4.756476683937824, 1.5854922279792747, 2.161290322580645, 1.1286549707602338]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.9534883720930232, 1.4, 1.1944444444444444]"
128,2016-09-13,20160913WOHT0,"[0, 1, 6.24375, 1.575, 0.96, 1.777777777777778]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 2.142857142857143, 0.9523809523809523, 3.3076923076923075, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.7800000000000002, 1.26, 4.238095238095238, 5.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.667638483965015, 1.5131195335276968, 2.090909090909091, 4.397435897435897]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.695652173913043, 1.6024844720496896, 1.34375, 0.9938271604938271]","[0, 0, 5.2682926829268295, 1.4634146341463414, 1.8666666666666667, 0.8913043478260869]","[0, 0, 4.068493150684931, 1.6027397260273974, 1.875, 2.0277777777777777]","[0, 0, 3.7921348314606744, 1.4157303370786516, 2.0833333333333335, 0.9888888888888889]","[0, 0, 7.578947368421052, 2.0350877192982457, 0.6956521739130435, 3.5625]","[0, 0, 2.927710843373494, 1.2108433734939759, 8.8, 1.006060606060606]","[0, 1, 4.683673469387755, 1.576530612244898, 2.15625, 1.1264367816091954]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.9534883720930232, 1.4, 1.1944444444444444]"
129,2016-09-14,20160914WOHT0,"[0, 0, 6.24375, 1.575, 0.96, 1.777777777777778]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[1, 0, 2.872340425531915, 1.0212765957446808, 3.769230769230769, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7800000000000002, 1.26, 4.238095238095238, 5.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.667638483965015, 1.5131195335276968, 2.090909090909091, 4.397435897435897]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.6024844720496896, 1.34375, 0.9938271604938271]","[0, 0, 5.2682926829268295, 1.4634146341463414, 1.8666666666666667, 0.8913043478260869]","[0, 0, 4.068493150684931, 1.6027397260273974, 1.875, 2.0277777777777777]","[0, 1, 4.095505617977528, 1.449438202247191, 2.0833333333333335, 0.9726775956284154]","[0, 0, 7.578947368421052, 2.0350877192982457, 0.6956521739130435, 3.5625]","[0, 1, 2.8757396449704142, 1.242603550295858, 7.666666666666667, 1.005952380952381]","[0, 0, 4.683673469387755, 1.576530612244898, 2.15625, 1.1264367816091954]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.9534883720930232, 1.4, 1.1944444444444444]"
130,2016-09-15,20160915KTWO0,"[0, 0, 6.24375, 1.575, 0.96, 1.777777777777778]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 2.872340425531915, 1.0212765957446808, 3.769230769230769, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7800000000000002, 1.26, 4.238095238095238, 5.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.64756446991404, 1.521489971346705, 2.0294117647058822, 4.308641975308642]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 1.0, 0.0, 1.0]","[0, 1, 4.554216867469879, 1.5903614457831325, 1.40625, 1.006060606060606]","[0, 1, 5.142857142857142, 1.4761904761904763, 1.8125, 0.8936170212765957]","[0, 0, 4.068493150684931, 1.6027397260273974, 1.875, 2.0277777777777777]","[0, 0, 4.095505617977528, 1.449438202247191, 2.0833333333333335, 0.9726775956284154]","[0, 0, 7.578947368421052, 2.0350877192982457, 0.6956521739130435, 3.5625]","[0, 1, 2.8255813953488373, 1.2209302325581395, 7.666666666666667, 1.0058479532163742]","[0, 1, 4.7727272727272725, 1.5909090909090908, 2.15625, 1.11864406779661]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.9534883720930232, 1.4, 1.1944444444444444]"
131,2016-09-16,20160916KTWO0,"[1, 0, 6.128834355828221, 1.6012269938650305, 0.9615384615384616, 1.7526881720430108]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 2.872340425531915, 1.0212765957446808, 3.769230769230769, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7800000000000002, 1.26, 4.238095238095238, 5.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.64756446991404, 1.521489971346705, 2.0294117647058822, 4.308641975308642]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 1, 4.5, 1.6071428571428572, 1.4375, 1.0]","[0, 1, 4.984615384615385, 1.4307692307692308, 1.9375, 0.9027777777777778]","[0, 0, 4.068493150684931, 1.6027397260273974, 1.875, 2.0277777777777777]","[0, 0, 4.095505617977528, 1.449438202247191, 2.0833333333333335, 0.9726775956284154]","[0, 0, 7.578947368421052, 2.0350877192982457, 0.6956521739130435, 3.5625]","[0, 0, 2.8255813953488373, 1.2209302325581395, 7.666666666666667, 1.0058479532163742]","[0, 1, 4.701492537313433, 1.5671641791044777, 2.15625, 1.1166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.9534883720930232, 1.4, 1.1944444444444444]"
132,2016-09-18,20160918WOLT0,"[0, 0, 6.128834355828221, 1.6012269938650305, 0.9615384615384616, 1.7526881720430108]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 2.872340425531915, 1.0212765957446808, 3.769230769230769, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7800000000000002, 1.26, 4.238095238095238, 5.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.111747851002865, 1.5816618911174787, 1.9166666666666667, 4.154761904761904]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 0, 4.5, 1.6071428571428572, 1.4375, 1.0]","[0, 0, 4.984615384615385, 1.4307692307692308, 1.9375, 0.9027777777777778]","[0, 0, 4.068493150684931, 1.6027397260273974, 1.875, 2.0277777777777777]","[0, 0, 4.095505617977528, 1.449438202247191, 2.0833333333333335, 0.9726775956284154]","[1, 0, 7.258064516129032, 2.0, 0.7407407407407407, 3.6470588235294117]","[0, 0, 2.8255813953488373, 1.2209302325581395, 7.666666666666667, 1.0058479532163742]","[0, 0, 4.701492537313433, 1.5671641791044777, 2.15625, 1.1166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.75, 2.0625, 1.6, 1.2307692307692308]"
133,2016-09-19,20160919WOLT0,"[0, 0, 6.128834355828221, 1.6012269938650305, 0.9615384615384616, 1.7526881720430108]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 2.872340425531915, 1.0212765957446808, 3.769230769230769, 5.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7800000000000002, 1.26, 4.238095238095238, 5.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.111747851002865, 1.5816618911174787, 1.9166666666666667, 4.154761904761904]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[1, 0, 0.0, 2.0, 1.0, 1.0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.5, 2.0, 3.0]","[0, 0, 4.5, 1.6071428571428572, 1.4375, 1.0]","[0, 1, 4.87218045112782, 1.3984962406015038, 2.0625, 0.9047619047619048]","[0, 1, 5.328947368421053, 1.7763157894736843, 1.6666666666666667, 1.9487179487179487]","[0, 0, 4.095505617977528, 1.449438202247191, 2.0833333333333335, 0.9726775956284154]","[0, 0, 7.258064516129032, 2.0, 0.7407407407407407, 3.6470588235294117]","[0, 0, 2.8255813953488373, 1.2209302325581395, 7.666666666666667, 1.0058479532163742]","[0, 1, 4.632352941176471, 1.5441176470588236, 2.21875, 1.1147540983606556]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.88235294117647, 2.0588235294117645, 1.6, 1.2142857142857142]"
134,2016-09-20,20160920WOHT0,"[0, 0, 6.128834355828221, 1.6012269938650305, 0.9615384615384616, 1.7526881720430108]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[1, 0, 3.0, 0.9814814814814815, 4.384615384615385, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7800000000000002, 1.26, 4.238095238095238, 5.769230769230769]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.111747851002865, 1.5816618911174787, 1.9166666666666667, 4.154761904761904]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0.0, 2.0, 1.0, 1.0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.5, 2.0, 3.0]","[0, 1, 4.421052631578947, 1.5964912280701755, 1.4545454545454546, 1.0]","[0, 0, 4.87218045112782, 1.3984962406015038, 2.0625, 0.9047619047619048]","[0, 0, 5.328947368421053, 1.7763157894736843, 1.6666666666666667, 1.9487179487179487]","[0, 0, 4.095505617977528, 1.449438202247191, 2.0833333333333335, 0.9726775956284154]","[0, 0, 7.258064516129032, 2.0, 0.7407407407407407, 3.6470588235294117]","[0, 0, 2.8255813953488373, 1.2209302325581395, 7.666666666666667, 1.0058479532163742]","[0, 0, 4.632352941176471, 1.5441176470588236, 2.21875, 1.1147540983606556]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.88235294117647, 2.0588235294117645, 1.6, 1.2142857142857142]"
135,2016-09-21,20160921WOHT0,"[0, 0, 6.128834355828221, 1.6012269938650305, 0.9615384615384616, 1.7526881720430108]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 3.0, 0.9814814814814815, 4.384615384615385, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.766094420600858, 1.2489270386266094, 4.428571428571429, 5.753086419753087]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.111747851002865, 1.5816618911174787, 1.9166666666666667, 4.154761904761904]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0.0, 2.0, 1.0, 1.0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.5, 2.0, 3.0]","[0, 0, 4.421052631578947, 1.5964912280701755, 1.4545454545454546, 1.0]","[0, 0, 4.87218045112782, 1.3984962406015038, 2.0625, 0.9047619047619048]","[0, 0, 5.328947368421053, 1.7763157894736843, 1.6666666666666667, 1.9487179487179487]","[0, 1, 4.027624309392265, 1.425414364640884, 2.125, 0.9731182795698925]","[0, 0, 7.258064516129032, 2.0, 0.7407407407407407, 3.6470588235294117]","[0, 1, 2.777142857142857, 1.2, 7.666666666666667, 1.0057471264367817]","[0, 1, 4.565217391304348, 1.5217391304347827, 2.25, 1.1129032258064515]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.88235294117647, 2.0588235294117645, 1.6, 1.2142857142857142]"
136,2016-09-24,20160924WOSS0,"[0, 0, 6.128834355828221, 1.6012269938650305, 0.9615384615384616, 1.7526881720430108]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 3.0, 0.9814814814814815, 4.384615384615385, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.766094420600858, 1.2489270386266094, 4.428571428571429, 5.753086419753087]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.111747851002865, 1.5816618911174787, 1.9166666666666667, 4.154761904761904]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0.0, 2.0, 1.0, 1.0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.625, 1.4305555555555556, 3.642857142857143, 6.545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.4, 1.5, 3.3333333333333335]","[0, 1, 4.271186440677966, 1.576271186440678, 1.5151515151515151, 1.0172413793103448]","[0, 1, 4.764705882352941, 1.3897058823529411, 2.1875, 0.9066666666666667]","[0, 0, 5.328947368421053, 1.7763157894736843, 1.6666666666666667, 1.9487179487179487]","[0, 1, 3.961956521739131, 1.4184782608695652, 2.1666666666666665, 0.9735449735449736]","[0, 1, 7.656716417910447, 2.029850746268657, 0.7777777777777778, 3.7222222222222223]","[0, 0, 2.777142857142857, 1.2, 7.666666666666667, 1.0057471264367817]","[0, 1, 4.5, 1.5, 2.28125, 1.1111111111111112]","[1, 0, 0, 0, 0, 0]","[0, 0, 6.88235294117647, 2.0588235294117645, 1.6, 1.2142857142857142]"
137,2016-09-25,20160925WOSS0,"[0, 0, 6.128834355828221, 1.6012269938650305, 0.9615384615384616, 1.7526881720430108]","[0, 0, 7.269230769230769, 1.9615384615384617, 0.2222222222222222, 0.8666666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 3.0, 0.9814814814814815, 4.384615384615385, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.766094420600858, 1.2489270386266094, 4.428571428571429, 5.753086419753087]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.35, 1.8666666666666667, 1.826086956521739, 3.75]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.111747851002865, 1.5816618911174787, 1.9166666666666667, 4.154761904761904]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0.0, 2.0, 1.0, 1.0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[1, 0, 5.3076923076923075, 1.4102564102564104, 3.0555555555555554, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.4, 1.5, 3.3333333333333335]","[0, 0, 4.271186440677966, 1.576271186440678, 1.5151515151515151, 1.0172413793103448]","[0, 1, 4.856115107913669, 1.4028776978417266, 2.0588235294117645, 0.9084967320261438]","[0, 0, 5.328947368421053, 1.7763157894736843, 1.6666666666666667, 1.9487179487179487]","[0, 1, 4.232432432432432, 1.4594594594594594, 2.08, 0.9635416666666666]","[0, 0, 7.656716417910447, 2.029850746268657, 0.7777777777777778, 3.7222222222222223]","[0, 0, 2.777142857142857, 1.2, 7.666666666666667, 1.0057471264367817]","[0, 1, 4.816901408450704, 1.5211267605633803, 2.212121212121212, 1.109375]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.88235294117647, 2.0588235294117645, 1.6, 1.2142857142857142]"
