,date,game_key,정대현,최원재,채선관,고영표,심재민,류희운,안상빈,홍성무,김민수,엄상백,이창재,정성곤,주권,김재윤,조무근,피어밴드,피노,한승지,박세진,마리몬,로위,서의태,밴와트,최대성,홍성용,윤근영,장시환,이상화,배우열,김사율
95,2016-08-06,20160806KTLG0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.7272727272727275, 1.4848484848484849, 3.1818181818181817, 1.1785714285714286]","[0, 1, 4.5, 1.605263157894737, 0.95, 0.8636363636363636]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 7.050955414012739, 1.910828025477707, 1.4444444444444444, 1.7444444444444445]","[0, 1, 4.183098591549295, 1.4788732394366197, 2.857142857142857, 1.028985507246377]","[0, 0, 6.872727272727272, 1.690909090909091, 1.0, 2.0370370370370368]","[0, 0, 5.335968379446641, 1.482213438735178, 1.4814814814814814, 4.685185185185185]","[0, 1, 4.5, 1.3095238095238095, 5.0, 1.135135135135135]","[0, 0, 7.848837209302326, 2.197674418604651, 0.9166666666666666, 0.9885057471264368]","[1, 0, 0.0, 0.625, 2.0, 8.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.9411764705882353, 0.5555555555555556, 2.8333333333333335]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 7.9411764705882355, 2.4705882352941173, 1.0833333333333333, 3.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.049618320610687, 1.5916030534351147, 1.967741935483871, 5.137254901960784]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 1, 1.1489361702127658, 0.9574468085106383, 3.0, 1.3055555555555556]","[0, 0, 4.666666666666666, 1.2222222222222223, 2.3333333333333335, 1.173913043478261]"
96,2016-08-07,20160807KTLG0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.7272727272727275, 1.5151515151515151, 3.1818181818181817, 1.1379310344827587]","[0, 1, 4.422413793103448, 1.6034482758620692, 0.95, 0.8592592592592592]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 6.918749999999999, 1.8937499999999998, 1.4642857142857142, 1.7204301075268817]","[0, 1, 4.125, 1.5, 2.857142857142857, 1.0]","[0, 0, 6.872727272727272, 1.690909090909091, 1.0, 2.0370370370370368]","[0, 0, 5.335968379446641, 1.482213438735178, 1.4814814814814814, 4.685185185185185]","[0, 0, 4.5, 1.3095238095238095, 5.0, 1.135135135135135]","[0, 0, 7.848837209302326, 2.197674418604651, 0.9166666666666666, 0.9885057471264368]","[0, 0, 0.0, 0.625, 2.0, 8.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8571428571428568, 1.7142857142857144, 0.6363636363636364, 3.2666666666666666]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 7.9411764705882355, 2.4705882352941173, 1.0833333333333333, 3.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.049618320610687, 1.5916030534351147, 1.967741935483871, 5.137254901960784]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 1, 2.204081632653061, 1.0408163265306123, 2.8, 1.2564102564102564]","[0, 0, 4.666666666666666, 1.2222222222222223, 2.3333333333333335, 1.173913043478261]"
97,2016-08-09,20160809WOKT0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.7272727272727275, 1.5151515151515151, 3.1818181818181817, 1.1379310344827587]","[0, 1, 4.764705882352941, 1.6386554621848741, 0.95, 0.8623188405797101]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 6.918749999999999, 1.8937499999999998, 1.4642857142857142, 1.7204301075268817]","[0, 1, 4.013513513513514, 1.5, 2.75, 0.9866666666666667]","[0, 0, 6.872727272727272, 1.690909090909091, 1.0, 2.0370370370370368]","[0, 0, 5.335968379446641, 1.482213438735178, 1.4814814814814814, 4.685185185185185]","[0, 1, 4.464566929133858, 1.2992125984251968, 5.0, 1.1140350877192984]","[0, 0, 7.848837209302326, 2.197674418604651, 0.9166666666666666, 0.9885057471264368]","[0, 0, 0.0, 0.625, 2.0, 8.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.7142857142857144, 0.6363636363636364, 3.2666666666666666]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 7.9411764705882355, 2.4705882352941173, 1.0833333333333333, 3.777777777777778]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.4, 1.6036363636363635, 1.8235294117647058, 5.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 1, 1.9285714285714284, 1.0714285714285714, 2.5, 1.3333333333333335]","[0, 0, 4.666666666666666, 1.2222222222222223, 2.3333333333333335, 1.173913043478261]"
98,2016-08-10,20160810WOKT0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.088235294117647, 1.5294117647058822, 3.272727272727273, 1.1333333333333333]","[0, 1, 4.68595041322314, 1.6115702479338843, 0.95, 0.8581560283687943]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 6.918749999999999, 1.8937499999999998, 1.4642857142857142, 1.7204301075268817]","[0, 0, 4.013513513513514, 1.5, 2.75, 0.9866666666666667]","[0, 0, 6.872727272727272, 1.690909090909091, 1.0, 2.0370370370370368]","[1, 0, 5.461832061068702, 1.5229007633587788, 1.4642857142857142, 4.5964912280701755]","[0, 0, 4.464566929133858, 1.2992125984251968, 5.0, 1.1140350877192984]","[0, 0, 7.848837209302326, 2.197674418604651, 0.9166666666666666, 0.9885057471264368]","[0, 0, 0.0, 0.625, 2.0, 8.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.7142857142857144, 0.6363636363636364, 3.2666666666666666]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 7.9411764705882355, 2.4705882352941173, 1.0833333333333333, 3.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6036363636363635, 1.8235294117647058, 5.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 0, 1.9285714285714284, 1.0714285714285714, 2.5, 1.3333333333333335]","[0, 0, 4.666666666666666, 1.2222222222222223, 2.3333333333333335, 1.173913043478261]"
99,2016-08-11,20160811KTSK0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.088235294117647, 1.5294117647058822, 3.272727272727273, 1.1333333333333333]","[0, 1, 4.790322580645162, 1.6451612903225805, 0.95, 0.8611111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 7.166666666666667, 1.9444444444444444, 1.4827586206896552, 1.6875]","[0, 0, 4.013513513513514, 1.5, 2.75, 0.9866666666666667]","[0, 1, 6.6902654867256635, 1.6460176991150444, 1.0454545454545454, 1.9824561403508771]","[0, 0, 5.461832061068702, 1.5229007633587788, 1.4642857142857142, 4.5964912280701755]","[0, 0, 4.464566929133858, 1.2992125984251968, 5.0, 1.1140350877192984]","[0, 0, 7.848837209302326, 2.197674418604651, 0.9166666666666666, 0.9885057471264368]","[0, 0, 0.0, 0.625, 2.0, 8.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.7142857142857144, 0.6363636363636364, 3.2666666666666666]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[1, 0, 9.391304347826086, 2.543478260869565, 1.4285714285714286, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6036363636363635, 1.8235294117647058, 5.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 0, 1.9285714285714284, 1.0714285714285714, 2.5, 1.3333333333333335]","[0, 1, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
100,2016-08-12,20160812KTSK0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.858490566037736, 1.5, 3.3636363636363638, 1.1397849462365592]","[0, 0, 4.790322580645162, 1.6451612903225805, 0.95, 0.8611111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 7.166666666666667, 1.9444444444444444, 1.4827586206896552, 1.6875]","[0, 0, 4.013513513513514, 1.5, 2.75, 0.9866666666666667]","[0, 0, 6.6902654867256635, 1.6460176991150444, 1.0454545454545454, 1.9824561403508771]","[0, 0, 5.461832061068702, 1.5229007633587788, 1.4642857142857142, 4.5964912280701755]","[0, 0, 4.464566929133858, 1.2992125984251968, 5.0, 1.1140350877192984]","[0, 1, 9.404494382022472, 2.325842696629213, 0.9166666666666666, 0.9888888888888889]","[1, 0, 1.2857142857142856, 0.9285714285714286, 2.6666666666666665, 7.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.7142857142857144, 0.6363636363636364, 3.2666666666666666]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 9.391304347826086, 2.543478260869565, 1.4285714285714286, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6036363636363635, 1.8235294117647058, 5.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 0, 1.9285714285714284, 1.0714285714285714, 2.5, 1.3333333333333335]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
101,2016-08-13,20160813KTNC0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.697247706422019, 1.4587155963302751, 3.5454545454545454, 1.1354166666666667]","[0, 1, 4.677165354330708, 1.6299212598425197, 0.9523809523809523, 0.8639455782312926]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 7.166666666666667, 1.9444444444444444, 1.4827586206896552, 1.6875]","[0, 1, 4.846153846153846, 1.5384615384615385, 2.5555555555555554, 1.0]","[0, 0, 6.6902654867256635, 1.6460176991150444, 1.0454545454545454, 1.9824561403508771]","[0, 0, 5.461832061068702, 1.5229007633587788, 1.4642857142857142, 4.5964912280701755]","[0, 1, 4.464566929133858, 1.3228346456692912, 5.0, 1.0854700854700856]","[0, 0, 9.404494382022472, 2.325842696629213, 0.9166666666666666, 0.9888888888888889]","[0, 0, 1.2857142857142856, 0.9285714285714286, 2.6666666666666665, 7.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 9.391304347826086, 2.543478260869565, 1.4285714285714286, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6036363636363635, 1.8235294117647058, 5.092592592592593]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 1, 1.8305084745762712, 1.0677966101694916, 2.6666666666666665, 1.3111111111111111]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
102,2016-08-14,20160814KTNC0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.697247706422019, 1.4587155963302751, 3.5454545454545454, 1.1354166666666667]","[0, 0, 4.677165354330708, 1.6299212598425197, 0.9523809523809523, 0.8639455782312926]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 7.166666666666667, 1.9444444444444444, 1.4827586206896552, 1.6875]","[0, 1, 4.666666666666666, 1.4814814814814814, 2.5555555555555554, 1.0]","[0, 1, 7.033613445378152, 1.7142857142857144, 0.96, 1.9833333333333332]","[0, 0, 5.461832061068702, 1.5229007633587788, 1.4642857142857142, 4.5964912280701755]","[0, 1, 4.4296875, 1.3125, 5.090909090909091, 1.0666666666666667]","[0, 0, 9.404494382022472, 2.325842696629213, 0.9166666666666666, 0.9888888888888889]","[0, 0, 1.2857142857142856, 0.9285714285714286, 2.6666666666666665, 7.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 9.391304347826086, 2.543478260869565, 1.4285714285714286, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.3447098976109215, 1.5870307167235493, 1.9411764705882353, 5.140350877192983]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 0, 1.8305084745762712, 1.0677966101694916, 2.6666666666666665, 1.3111111111111111]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
103,2016-08-16,20160816KTHT0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.3076923076923075, 1.435897435897436, 3.5833333333333335, 1.1818181818181819]","[0, 0, 4.677165354330708, 1.6299212598425197, 0.9523809523809523, 0.8639455782312926]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 7.392857142857143, 2.0, 1.4666666666666666, 1.696969696969697]","[0, 1, 4.395348837209303, 1.3953488372093024, 2.7777777777777777, 1.023809523809524]","[0, 0, 7.033613445378152, 1.7142857142857144, 0.96, 1.9833333333333332]","[1, 0, 5.361702127659575, 1.5319148936170213, 1.5172413793103448, 4.7]","[0, 1, 4.295454545454545, 1.3409090909090908, 4.833333333333333, 1.0731707317073171]","[0, 0, 9.404494382022472, 2.325842696629213, 0.9166666666666666, 0.9888888888888889]","[0, 0, 1.2857142857142856, 0.9285714285714286, 2.6666666666666665, 7.0]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 9.391304347826086, 2.543478260869565, 1.4285714285714286, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3447098976109215, 1.5870307167235493, 1.9411764705882353, 5.140350877192983]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.795811518324608, 1.7748691099476441, 1.5142857142857142, 2.1222222222222222]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 1, 2.2131147540983607, 1.180327868852459, 2.2857142857142856, 1.2708333333333333]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
104,2016-08-18,20160818SSKT0,"[0, 0, 6.2727272727272725, 1.696969696969697, 1.375, 4.4]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3076923076923075, 1.435897435897436, 3.5833333333333335, 1.1818181818181819]","[0, 1, 4.56923076923077, 1.5923076923076922, 0.9523809523809523, 0.8666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 7.392857142857143, 2.0, 1.4666666666666666, 1.696969696969697]","[0, 1, 4.344827586206897, 1.3793103448275863, 2.7777777777777777, 1.0]","[0, 0, 7.033613445378152, 1.7142857142857144, 0.96, 1.9833333333333332]","[0, 0, 5.361702127659575, 1.5319148936170213, 1.5172413793103448, 4.7]","[0, 0, 4.295454545454545, 1.3409090909090908, 4.833333333333333, 1.0731707317073171]","[0, 0, 9.404494382022472, 2.325842696629213, 0.9166666666666666, 0.9888888888888889]","[1, 0, 3.15, 1.15, 4.666666666666667, 6.666666666666667]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 9.391304347826086, 2.543478260869565, 1.4285714285714286, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3447098976109215, 1.5870307167235493, 1.9411764705882353, 5.140350877192983]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 1.6666666666666667, 0.6521739130434783]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 1, 5.9371727748691105, 1.806282722513089, 1.5142857142857142, 2.053763440860215]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 0, 2.2131147540983607, 1.180327868852459, 2.2857142857142856, 1.2708333333333333]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
105,2016-08-19,20160819SSKT0,"[1, 0, 6.428571428571428, 1.7, 1.2571428571428571, 4.375]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3076923076923075, 1.435897435897436, 3.5833333333333335, 1.1818181818181819]","[0, 0, 4.56923076923077, 1.5923076923076922, 0.9523809523809523, 0.8666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 7.305882352941176, 1.9941176470588236, 1.4193548387096775, 1.6666666666666665]","[0, 0, 4.344827586206897, 1.3793103448275863, 2.7777777777777777, 1.0]","[0, 1, 6.5390625, 1.6171875, 1.0384615384615385, 2.0317460317460316]","[0, 0, 5.361702127659575, 1.5319148936170213, 1.5172413793103448, 4.7]","[0, 0, 4.295454545454545, 1.3409090909090908, 4.833333333333333, 1.0731707317073171]","[0, 0, 9.404494382022472, 2.325842696629213, 0.9166666666666666, 0.9888888888888889]","[0, 0, 3.15, 1.15, 4.666666666666667, 6.666666666666667]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 9.391304347826086, 2.543478260869565, 1.4285714285714286, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3447098976109215, 1.5870307167235493, 1.9411764705882353, 5.140350877192983]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.806451612903226, 1.8387096774193548, 1.75, 0.6595744680851063]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 5.9371727748691105, 1.806282722513089, 1.5142857142857142, 2.053763440860215]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 1, 2.014925373134328, 1.2089552238805972, 1.7777777777777777, 1.3137254901960784]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
106,2016-08-20,20160820HHKT0,"[0, 0, 6.428571428571428, 1.7, 1.2571428571428571, 4.375]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.928571428571428, 1.380952380952381, 3.6153846153846154, 1.2352941176470589]","[0, 0, 4.56923076923077, 1.5923076923076922, 0.9523809523809523, 0.8666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 7.305882352941176, 1.9941176470588236, 1.4193548387096775, 1.6666666666666665]","[0, 1, 4.655172413793104, 1.4482758620689655, 2.7777777777777777, 0.9666666666666667]","[0, 0, 6.5390625, 1.6171875, 1.0384615384615385, 2.0317460317460316]","[0, 0, 5.361702127659575, 1.5319148936170213, 1.5172413793103448, 4.7]","[0, 1, 4.4, 1.3555555555555556, 4.538461538461538, 1.0714285714285714]","[0, 0, 9.404494382022472, 2.325842696629213, 0.9166666666666666, 0.9888888888888889]","[0, 0, 3.15, 1.15, 4.666666666666667, 6.666666666666667]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 9.391304347826086, 2.543478260869565, 1.4285714285714286, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.6324503311258285, 1.629139072847682, 1.864864864864865, 5.033333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.806451612903226, 1.8387096774193548, 1.75, 0.6595744680851063]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 1, 6.123711340206185, 1.7938144329896906, 1.542857142857143, 2.0208333333333335]","[0, 0, 5.94, 1.5599999999999998, 2.5, 2.380952380952381]","[0, 0, 2.014925373134328, 1.2089552238805972, 1.7777777777777777, 1.3137254901960784]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
