,date,game_key,임기준,심동섭,홍건희,한승혁,유창식,김병현,김윤동,박준표,박동민,이준영,김명찬,전상현,지크,신윤철,김현준,헥터,정동현,남재현,서덕원,김광수,배힘찬,고효준,김진우,윤석민,곽정철,신창호,한기주,손영민,양현종,정용운,임창용,최영필
131,2016-09-16,20160916HTLG0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.352941176470588, 1.7352941176470589, 1.631578947368421, 0.7391304347826086]","[0, 0, 4.939024390243902, 1.646341463414634, 1.8205128205128205, 1.8222222222222222]","[0, 0, 4.939024390243902, 1.6097560975609757, 2.0, 0.9761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.418032786885245, 1.7950819672131149, 1.0571428571428572, 1.564102564102564]","[0, 0, 7.440944881889764, 1.7716535433070866, 1.5263157894736843, 1.007936507936508]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 4.909090909090909, 1.5454545454545454, 2.5, 1.5714285714285714]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.6277915632754345, 1.6972704714640197, 1.8305084745762712, 5.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.404973357015986, 1.2788632326820604, 2.5306122448979593, 6.702380952380952]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.151315789473684, 1.6776315789473686, 1.7619047619047619, 0.9934640522875816]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 4.228915662650603, 1.5180722891566265, 1.7777777777777777, 2.128205128205128]","[0, 0, 6.136363636363636, 1.6363636363636365, 1.3333333333333333, 1.8333333333333333]","[0, 1, 2.7, 1.3285714285714287, 3.8, 2.5925925925925926]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.552631578947368, 1.3195488721804511, 2.076923076923077, 6.567901234567902]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 4.764705882352941, 1.6941176470588235, 3.2222222222222223, 1.0493827160493827]","[0, 0, 3.644171779141104, 1.4355828220858895, 6.25, 1.0866666666666667]"
132,2016-09-18,20160918HTHH0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.352941176470588, 1.7352941176470589, 1.631578947368421, 0.7391304347826086]","[0, 0, 4.939024390243902, 1.646341463414634, 1.8205128205128205, 1.8222222222222222]","[0, 1, 4.655172413793104, 1.5172413793103448, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.418032786885245, 1.7950819672131149, 1.0571428571428572, 1.564102564102564]","[0, 1, 7.308270676691729, 1.7368421052631577, 1.5263157894736843, 1.0310077519379846]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 4.909090909090909, 1.5454545454545454, 2.5, 1.5714285714285714]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.6277915632754345, 1.6972704714640197, 1.8305084745762712, 5.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.404973357015986, 1.2788632326820604, 2.5306122448979593, 6.702380952380952]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.151315789473684, 1.6776315789473686, 1.7619047619047619, 0.9934640522875816]","[0, 0, 0.0, 0.0, 1, 2.0]","[1, 0, 4.129411764705883, 1.5176470588235296, 1.7777777777777777, 2.0238095238095237]","[0, 1, 5.625, 1.5, 1.6666666666666667, 1.6]","[0, 0, 2.7, 1.3285714285714287, 3.8, 2.5925925925925926]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.552631578947368, 1.3195488721804511, 2.076923076923077, 6.567901234567902]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 5.215909090909091, 1.7045454545454546, 3.0, 1.0476190476190477]","[0, 0, 3.644171779141104, 1.4355828220858895, 6.25, 1.0866666666666667]"
133,2016-09-19,20160919HTHH0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 1, 6.352941176470588, 1.7647058823529411, 1.631578947368421, 0.723404255319149]","[0, 0, 4.939024390243902, 1.646341463414634, 1.8205128205128205, 1.8222222222222222]","[0, 1, 4.550561797752809, 1.550561797752809, 1.9285714285714286, 0.9888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.418032786885245, 1.7950819672131149, 1.0571428571428572, 1.564102564102564]","[0, 0, 7.308270676691729, 1.7368421052631577, 1.5263157894736843, 1.0310077519379846]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 4.909090909090909, 1.5454545454545454, 2.5, 1.5714285714285714]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[1, 0, 5.465060240963855, 1.6987951807228914, 1.7619047619047619, 5.123456790123457]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.404973357015986, 1.2788632326820604, 2.5306122448979593, 6.702380952380952]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.151315789473684, 1.6776315789473686, 1.7619047619047619, 0.9934640522875816]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 4.129411764705883, 1.5176470588235296, 1.7777777777777777, 2.0238095238095237]","[0, 0, 5.625, 1.5, 1.6666666666666667, 1.6]","[0, 1, 2.5890410958904106, 1.356164383561644, 3.3333333333333335, 2.433333333333333]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.552631578947368, 1.3195488721804511, 2.076923076923077, 6.567901234567902]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 5.043956043956044, 1.6813186813186813, 3.0, 1.0459770114942528]","[0, 1, 3.6, 1.4363636363636363, 6.375, 1.0784313725490196]"
134,2016-09-20,20160920WOHT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 1, 6.29126213592233, 1.7475728155339805, 1.6842105263157894, 0.7152777777777778]","[0, 0, 4.939024390243902, 1.646341463414634, 1.8205128205128205, 1.8222222222222222]","[0, 1, 4.5, 1.5666666666666667, 1.8, 0.967741935483871]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.977099236641221, 1.717557251908397, 1.0571428571428572, 1.6172839506172838]","[0, 0, 7.308270676691729, 1.7368421052631577, 1.5263157894736843, 1.0310077519379846]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 1, 5.5588235294117645, 1.588235294117647, 2.5, 1.4166666666666667]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.465060240963855, 1.6987951807228914, 1.7619047619047619, 5.123456790123457]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.404973357015986, 1.2788632326820604, 2.5306122448979593, 6.702380952380952]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.151315789473684, 1.6776315789473686, 1.7619047619047619, 0.9934640522875816]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 4.129411764705883, 1.5176470588235296, 1.7777777777777777, 2.0238095238095237]","[0, 1, 4.5, 1.2, 2.3333333333333335, 1.6666666666666667]","[0, 1, 2.4545454545454546, 1.4025974025974026, 3.142857142857143, 2.3333333333333335]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.552631578947368, 1.3195488721804511, 2.076923076923077, 6.567901234567902]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 4.935483870967742, 1.6774193548387097, 3.1, 1.0333333333333334]","[0, 0, 3.6, 1.4363636363636363, 6.375, 1.0784313725490196]"
135,2016-09-21,20160921WOHT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 1, 6.490384615384616, 1.7596153846153848, 1.6842105263157894, 0.7074829931972788]","[0, 1, 5.188235294117647, 1.6470588235294117, 1.8780487804878048, 1.8478260869565217]","[0, 0, 4.5, 1.5666666666666667, 1.8, 0.967741935483871]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.977099236641221, 1.717557251908397, 1.0571428571428572, 1.6172839506172838]","[0, 0, 7.308270676691729, 1.7368421052631577, 1.5263157894736843, 1.0310077519379846]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 1, 5.25, 1.5, 2.5, 1.3333333333333333]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.465060240963855, 1.6987951807228914, 1.7619047619047619, 5.123456790123457]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.404973357015986, 1.2788632326820604, 2.5306122448979593, 6.702380952380952]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.151315789473684, 1.6776315789473686, 1.7619047619047619, 0.9934640522875816]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 4.129411764705883, 1.5176470588235296, 1.7777777777777777, 2.0238095238095237]","[0, 0, 4.5, 1.2, 2.3333333333333335, 1.6666666666666667]","[0, 0, 2.4545454545454546, 1.4025974025974026, 3.142857142857143, 2.3333333333333335]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.6459854014598543, 1.3302919708029197, 1.9295774647887325, 6.523809523809524]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 4.935483870967742, 1.6774193548387097, 3.1, 1.0333333333333334]","[0, 0, 3.6, 1.4363636363636363, 6.375, 1.0784313725490196]"
136,2016-09-23,20160923HTNC0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 1, 6.428571428571428, 1.7428571428571429, 1.6842105263157894, 0.7]","[0, 0, 5.188235294117647, 1.6470588235294117, 1.8780487804878048, 1.8478260869565217]","[0, 1, 4.450549450549451, 1.5494505494505495, 1.8, 0.9479166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.977099236641221, 1.717557251908397, 1.0571428571428572, 1.6172839506172838]","[0, 1, 7.147058823529412, 1.6985294117647058, 1.5789473684210527, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 1, 5.108108108108109, 1.5405405405405406, 2.5, 1.2333333333333334]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.465060240963855, 1.6987951807228914, 1.7619047619047619, 5.123456790123457]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.421232876712329, 1.273972602739726, 2.52, 6.712643678160919]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.294117647058823, 1.6862745098039216, 1.7619047619047619, 0.9807692307692307]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 1, 3.8571428571428568, 1.5612244897959184, 1.8095238095238095, 2.1777777777777776]","[0, 0, 4.5, 1.2, 2.3333333333333335, 1.6666666666666667]","[0, 0, 2.4545454545454546, 1.4025974025974026, 3.142857142857143, 2.3333333333333335]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6459854014598543, 1.3302919708029197, 1.9295774647887325, 6.523809523809524]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 4.935483870967742, 1.6774193548387097, 3.1, 1.0333333333333334]","[0, 1, 3.6964285714285716, 1.4285714285714286, 6.5, 1.0769230769230769]"
137,2016-09-25,20160925HTKT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.428571428571428, 1.7428571428571429, 1.6842105263157894, 0.7]","[0, 0, 5.188235294117647, 1.6470588235294117, 1.8780487804878048, 1.8478260869565217]","[0, 0, 4.450549450549451, 1.5494505494505495, 1.8, 0.9479166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.625, 1.6666666666666667, 1.1111111111111112, 1.7142857142857142]","[0, 0, 7.147058823529412, 1.6985294117647058, 1.5789473684210527, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.108108108108109, 1.5405405405405406, 2.5, 1.2333333333333334]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[1, 0, 5.262180974477958, 1.6914153132250582, 1.7846153846153847, 5.1309523809523805]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.421232876712329, 1.273972602739726, 2.52, 6.712643678160919]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.294117647058823, 1.6862745098039216, 1.7619047619047619, 0.9807692307692307]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 1, 3.7800000000000002, 1.5899999999999999, 1.8181818181818181, 2.0833333333333335]","[0, 1, 4.628571428571429, 1.1142857142857143, 2.6666666666666665, 1.6666666666666665]","[0, 1, 2.3625, 1.425, 3.2857142857142856, 2.2222222222222223]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6459854014598543, 1.3302919708029197, 1.9295774647887325, 6.523809523809524]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 4.935483870967742, 1.6774193548387097, 3.1, 1.0333333333333334]","[0, 0, 3.6964285714285716, 1.4285714285714286, 6.5, 1.0769230769230769]"
138,2016-09-27,20160927LGHT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.428571428571428, 1.7428571428571429, 1.6842105263157894, 0.7]","[0, 1, 5.1526717557251915, 1.6259541984732826, 1.9024390243902438, 1.8581560283687941]","[0, 1, 5.34065934065934, 1.6483516483516485, 1.588235294117647, 0.9191919191919191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.6666666666666667, 1.1111111111111112, 1.7142857142857142]","[0, 0, 7.147058823529412, 1.6985294117647058, 1.5789473684210527, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.108108108108109, 1.5405405405405406, 2.5, 1.2333333333333334]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.262180974477958, 1.6914153132250582, 1.7846153846153847, 5.1309523809523805]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.421232876712329, 1.273972602739726, 2.52, 6.712643678160919]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.294117647058823, 1.6862745098039216, 1.7619047619047619, 0.9807692307692307]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 3.7800000000000002, 1.5899999999999999, 1.8181818181818181, 2.0833333333333335]","[0, 0, 4.628571428571429, 1.1142857142857143, 2.6666666666666665, 1.6666666666666665]","[0, 1, 2.2771084337349397, 1.3734939759036144, 3.4285714285714284, 2.128205128205128]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.57773851590106, 1.325088339222615, 1.8918918918918919, 6.505747126436781]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 4.831578947368421, 1.6421052631578947, 3.1, 1.021505376344086]","[0, 0, 3.6964285714285716, 1.4285714285714286, 6.5, 1.0769230769230769]"
139,2016-10-02,20161002KTHT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.428571428571428, 1.7428571428571429, 1.6842105263157894, 0.7]","[0, 0, 5.1526717557251915, 1.6259541984732826, 1.9024390243902438, 1.8581560283687941]","[0, 0, 5.34065934065934, 1.6483516483516485, 1.588235294117647, 0.9191919191919191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.6666666666666667, 1.1111111111111112, 1.7142857142857142]","[0, 0, 7.147058823529412, 1.6985294117647058, 1.5789473684210527, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.108108108108109, 1.5405405405405406, 2.5, 1.2333333333333334]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.262180974477958, 1.6914153132250582, 1.7846153846153847, 5.1309523809523805]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.505902192242833, 1.300168634064081, 2.6, 6.588888888888889]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.294117647058823, 1.6862745098039216, 1.7619047619047619, 0.9807692307692307]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 3.7800000000000002, 1.5899999999999999, 1.8181818181818181, 2.0833333333333335]","[0, 0, 4.628571428571429, 1.1142857142857143, 2.6666666666666665, 1.6666666666666665]","[0, 0, 2.2771084337349397, 1.3734939759036144, 3.4285714285714284, 2.128205128205128]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.57773851590106, 1.325088339222615, 1.8918918918918919, 6.505747126436781]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 4.831578947368421, 1.6421052631578947, 3.1, 1.021505376344086]","[0, 0, 3.6964285714285716, 1.4285714285714286, 6.5, 1.0769230769230769]"
140,2016-10-03,20161003KTHT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.428571428571428, 1.7428571428571429, 1.6842105263157894, 0.7]","[0, 0, 5.1526717557251915, 1.6259541984732826, 1.9024390243902438, 1.8581560283687941]","[0, 0, 5.34065934065934, 1.6483516483516485, 1.588235294117647, 0.9191919191919191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.6666666666666667, 1.1111111111111112, 1.7142857142857142]","[0, 0, 7.147058823529412, 1.6985294117647058, 1.5789473684210527, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.108108108108109, 1.5405405405405406, 2.5, 1.2333333333333334]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.262180974477958, 1.6914153132250582, 1.7846153846153847, 5.1309523809523805]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.505902192242833, 1.300168634064081, 2.6, 6.588888888888889]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.294117647058823, 1.6862745098039216, 1.7619047619047619, 0.9807692307692307]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 1, 4.05, 1.6199999999999999, 1.8181818181818181, 1.9607843137254903]","[0, 1, 4.153846153846154, 1.1538461538461537, 2.6666666666666665, 1.625]","[0, 1, 3.494117647058824, 1.4823529411764707, 3.0, 2.0238095238095237]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.559931506849315, 1.3253424657534247, 1.9066666666666667, 6.488888888888889]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 4.683673469387755, 1.6224489795918369, 3.4, 1.0208333333333333]","[0, 0, 3.6964285714285716, 1.4285714285714286, 6.5, 1.0769230769230769]"
141,2016-10-05,20161005HTSS0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 1, 6.5607476635514015, 1.7943925233644862, 1.5238095238095237, 0.6993464052287581]","[0, 0, 5.1526717557251915, 1.6259541984732826, 1.9024390243902438, 1.8581560283687941]","[0, 1, 5.282608695652174, 1.6956521739130435, 1.588235294117647, 0.9019607843137255]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.6666666666666667, 1.1111111111111112, 1.7142857142857142]","[0, 0, 7.147058823529412, 1.6985294117647058, 1.5789473684210527, 1.0303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.108108108108109, 1.5405405405405406, 2.5, 1.2333333333333334]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[1, 0, 5.326530612244898, 1.7006802721088434, 1.7761194029850746, 5.068965517241379]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.505902192242833, 1.300168634064081, 2.6, 6.588888888888889]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.294117647058823, 1.6862745098039216, 1.7619047619047619, 0.9807692307692307]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 4.05, 1.6199999999999999, 1.8181818181818181, 1.9607843137254903]","[0, 0, 4.153846153846154, 1.1538461538461537, 2.6666666666666665, 1.625]","[0, 1, 3.375, 1.4318181818181819, 3.125, 1.9555555555555555]","[0, 0, 7.518987341772151, 1.9746835443037976, 0.8, 1.0128205128205128]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.275449101796408, 1.9221556886227547, 0.9310344827586207, 1.988095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.559931506849315, 1.3253424657534247, 1.9066666666666667, 6.488888888888889]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 4.456310679611651, 1.6019417475728155, 3.7, 1.0404040404040404]","[0, 0, 3.6964285714285716, 1.4285714285714286, 6.5, 1.0769230769230769]"
