,date,game_key,배민관,이승현,유경국,김지용,이창호,임찬규,이영재,윤지웅,임정우,최성훈,이준형,소사,류제국,배재준,허프,김대현,코프랜드,유재유,신승현,이동현,우규민,장진용,진해수,유원상,봉중근,이범준,정찬헌,최동환,전인환,정현욱,김광삼
131,2016-09-16,20160916HTLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.4, 1.65, 1.173913043478261, 1.1111111111111112]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.8802395209580838, 1.131736526946108, 3.0, 1.2651515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.879032258064516, 1.4758064516129032, 1.2692307692307692, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.339130434782609, 1.4608695652173913, 2.4, 0.7516339869281046]","[0, 1, 4.21875, 1.609375, 2.375, 1.0491803278688525]","[0, 0, 7.524590163934426, 2.1147540983606556, 0.6363636363636364, 0.8133333333333332]","[0, 0, 6.497326203208556, 1.8770053475935828, 0.8, 3.280701754385965]","[0, 0, 5.184410646387833, 1.4657794676806082, 2.9375, 6.045977011494253]","[0, 0, 4.413461538461538, 1.3918269230769231, 1.9344262295081966, 5.546666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.1875, 6.0, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[1, 0, 5.121951219512195, 1.5121951219512195, 2.303030303030303, 5.3478260869565215]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 5.04, 1.82, 1.4166666666666667, 0.746268656716418]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 4.743243243243244, 1.6216216216216215, 1.2666666666666666, 1.6444444444444446]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.153846153846154, 1.0, 1.4444444444444444]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
132,2016-09-17,20160917SSLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 1, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.8802395209580838, 1.131736526946108, 3.0, 1.2651515151515151]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.785714285714286, 1.5, 1.2142857142857142, 3.8181818181818183]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.177966101694915, 1.4491525423728813, 2.3125, 0.7564102564102565]","[0, 0, 4.21875, 1.609375, 2.375, 1.0491803278688525]","[0, 1, 7.7142857142857135, 2.0952380952380953, 0.7272727272727273, 0.8076923076923077]","[0, 1, 6.612244897959184, 1.8979591836734695, 0.7441860465116279, 3.2666666666666666]","[0, 0, 5.184410646387833, 1.4657794676806082, 2.9375, 6.045977011494253]","[0, 0, 4.413461538461538, 1.3918269230769231, 1.9344262295081966, 5.546666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.1875, 6.0, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 0, 5.121951219512195, 1.5121951219512195, 2.303030303030303, 5.3478260869565215]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 5.04, 1.84, 1.4166666666666667, 0.7352941176470589]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[1, 0, 5.7375, 1.7249999999999999, 1.1875, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.153846153846154, 1.0, 1.4444444444444444]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
133,2016-09-18,20160918SSLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.8802395209580838, 1.131736526946108, 3.0, 1.2651515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.785714285714286, 1.5, 1.2142857142857142, 3.8181818181818183]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.177966101694915, 1.4491525423728813, 2.3125, 0.7564102564102565]","[0, 0, 4.21875, 1.609375, 2.375, 1.0491803278688525]","[0, 0, 7.7142857142857135, 2.0952380952380953, 0.7272727272727273, 0.8076923076923077]","[0, 0, 6.612244897959184, 1.8979591836734695, 0.7441860465116279, 3.2666666666666666]","[0, 0, 5.184410646387833, 1.4657794676806082, 2.9375, 6.045977011494253]","[1, 0, 4.447795823665894, 1.406032482598608, 1.876923076923077, 5.5256410256410255]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.1875, 6.0, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 0, 5.121951219512195, 1.5121951219512195, 2.303030303030303, 5.3478260869565215]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 5.04, 1.84, 1.4166666666666667, 0.7352941176470589]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 5.7375, 1.7249999999999999, 1.1875, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.153846153846154, 1.0, 1.4444444444444444]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
134,2016-09-20,20160920LGHH0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.8802395209580838, 1.131736526946108, 3.0, 1.2651515151515151]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.6953125, 1.4765625, 1.25, 3.5555555555555554]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.177966101694915, 1.4491525423728813, 2.3125, 0.7564102564102565]","[0, 0, 4.21875, 1.609375, 2.375, 1.0491803278688525]","[0, 0, 7.7142857142857135, 2.0952380952380953, 0.7272727272727273, 0.8076923076923077]","[0, 0, 6.612244897959184, 1.8979591836734695, 0.7441860465116279, 3.2666666666666666]","[1, 0, 5.3500000000000005, 1.5, 2.7142857142857144, 6.0]","[0, 0, 4.447795823665894, 1.406032482598608, 1.876923076923077, 5.5256410256410255]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.1875, 6.0, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 0, 5.121951219512195, 1.5121951219512195, 2.303030303030303, 5.3478260869565215]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 4.909090909090909, 1.8116883116883116, 1.3783783783783783, 0.7439613526570049]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 5.7375, 1.7249999999999999, 1.1875, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 1, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
135,2016-09-21,20160921NCLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.7674418604651163, 1.1337209302325582, 3.0, 1.2740740740740741]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.6953125, 1.4765625, 1.25, 3.5555555555555554]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.024793388429752, 1.4380165289256197, 2.3125, 0.7610062893081762]","[0, 1, 4.13265306122449, 1.576530612244898, 2.40625, 1.053763440860215]","[0, 0, 7.7142857142857135, 2.0952380952380953, 0.7272727272727273, 0.8076923076923077]","[0, 0, 6.612244897959184, 1.8979591836734695, 0.7441860465116279, 3.2666666666666666]","[0, 0, 5.3500000000000005, 1.5, 2.7142857142857144, 6.0]","[0, 0, 4.447795823665894, 1.406032482598608, 1.876923076923077, 5.5256410256410255]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.5783132530120483, 1.1566265060240963, 5.666666666666667, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 0, 5.121951219512195, 1.5121951219512195, 2.303030303030303, 5.3478260869565215]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 4.8152866242038215, 1.7770700636942673, 1.4054054054054055, 0.7476190476190476]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 5.7375, 1.7249999999999999, 1.1875, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 1.0, 0.0, 1.0]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
136,2016-09-24,20160924HHLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.702857142857143, 1.1142857142857143, 3.0, 1.2681159420289856]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.564885496183207, 1.465648854961832, 1.2857142857142858, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.975409836065574, 1.4262295081967213, 2.3125, 0.7530864197530863]","[0, 0, 4.13265306122449, 1.576530612244898, 2.40625, 1.053763440860215]","[0, 1, 7.476923076923077, 2.0307692307692307, 0.7272727272727273, 0.8024691358024691]","[0, 1, 6.447761194029851, 1.8507462686567164, 0.7441860465116279, 3.1904761904761907]","[0, 0, 5.3500000000000005, 1.5, 2.7142857142857144, 6.0]","[1, 0, 4.185589519650655, 1.3624454148471616, 1.9242424242424243, 5.65432098765432]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5783132530120483, 1.1566265060240963, 5.666666666666667, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 1, 4.953488372093023, 1.4728682170542635, 2.393939393939394, 5.375]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 4.8152866242038215, 1.7770700636942673, 1.4054054054054055, 0.7476190476190476]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 5.7375, 1.7249999999999999, 1.1875, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
137,2016-09-27,20160927LGHT0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.702857142857143, 1.1142857142857143, 3.0, 1.2681159420289856]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.564885496183207, 1.465648854961832, 1.2857142857142858, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.975409836065574, 1.4262295081967213, 2.3125, 0.7530864197530863]","[0, 1, 4.05, 1.5599999999999998, 2.4242424242424243, 1.0582010582010584]","[0, 0, 7.476923076923077, 2.0307692307692307, 0.7272727272727273, 0.8024691358024691]","[0, 0, 6.447761194029851, 1.8507462686567164, 0.7441860465116279, 3.1904761904761907]","[0, 0, 5.3500000000000005, 1.5, 2.7142857142857144, 6.0]","[0, 0, 4.185589519650655, 1.3624454148471616, 1.9242424242424243, 5.65432098765432]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.320855614973262, 1.106951871657754, 6.166666666666667, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 1, 4.928020565552699, 1.5115681233933163, 2.323529411764706, 5.1866666666666665]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 4.754716981132075, 1.7547169811320755, 1.4054054054054055, 0.7464788732394366]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 5.7375, 1.7249999999999999, 1.1875, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.75, 1.0, 1.3333333333333333]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
138,2016-09-30,20160930SKLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.6818181818181817, 1.125, 3.0, 1.24822695035461]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.564885496183207, 1.465648854961832, 1.2857142857142858, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.096774193548387, 1.4274193548387095, 2.3125, 0.7515151515151516]","[0, 1, 4.00990099009901, 1.5594059405940595, 2.4242424242424243, 1.0520833333333333]","[0, 0, 7.476923076923077, 2.0307692307692307, 0.7272727272727273, 0.8024691358024691]","[0, 0, 6.447761194029851, 1.8507462686567164, 0.7441860465116279, 3.1904761904761907]","[1, 0, 5.32258064516129, 1.4946236559139785, 2.75, 6.0]","[0, 0, 4.185589519650655, 1.3624454148471616, 1.9242424242424243, 5.65432098765432]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.320855614973262, 1.106951871657754, 6.166666666666667, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 0, 4.928020565552699, 1.5115681233933163, 2.323529411764706, 5.1866666666666665]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 4.754716981132075, 1.7547169811320755, 1.4054054054054055, 0.7464788732394366]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 5.7375, 1.7249999999999999, 1.1875, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.75, 1.0, 1.3333333333333333]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
139,2016-10-01,20161001SKLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.7921348314606744, 1.1292134831460674, 3.0588235294117645, 1.2361111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.564885496183207, 1.465648854961832, 1.2857142857142858, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.096774193548387, 1.4274193548387095, 2.3125, 0.7515151515151516]","[0, 0, 4.00990099009901, 1.5594059405940595, 2.4242424242424243, 1.0520833333333333]","[0, 0, 7.476923076923077, 2.0307692307692307, 0.7272727272727273, 0.8024691358024691]","[0, 1, 6.352941176470588, 1.838235294117647, 0.7674418604651163, 3.090909090909091]","[0, 0, 5.32258064516129, 1.4946236559139785, 2.75, 6.0]","[1, 0, 4.167019027484144, 1.3509513742071881, 1.9701492537313432, 5.6309523809523805]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.320855614973262, 1.106951871657754, 6.166666666666667, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 1, 4.9028132992327365, 1.5191815856777493, 2.3529411764705883, 5.012820512820513]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 4.754716981132075, 1.7735849056603774, 1.4054054054054055, 0.7361111111111112]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 1, 5.457446808510638, 1.723404255319149, 1.0555555555555556, 1.8431372549019607]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.7, 1.2, 0.5, 1.1111111111111112]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
140,2016-10-03,20161003LGSS0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.708791208791209, 1.1373626373626373, 3.1176470588235294, 1.2380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.564885496183207, 1.465648854961832, 1.2857142857142858, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.314516129032258, 1.4516129032258063, 2.3125, 0.7380952380952381]","[0, 1, 3.9705882352941178, 1.5588235294117647, 2.4242424242424243, 1.0461538461538462]","[0, 0, 7.476923076923077, 2.0307692307692307, 0.7272727272727273, 0.8024691358024691]","[0, 0, 6.352941176470588, 1.838235294117647, 0.7674418604651163, 3.090909090909091]","[0, 0, 5.32258064516129, 1.4946236559139785, 2.75, 6.0]","[0, 0, 4.167019027484144, 1.3509513742071881, 1.9701492537313432, 5.6309523809523805]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.985576923076923, 1.0673076923076923, 5.25, 5.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 0, 4.9028132992327365, 1.5191815856777493, 2.3529411764705883, 5.012820512820513]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 4.725, 1.7625, 1.4324324324324325, 0.7305936073059361]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 5.457446808510638, 1.723404255319149, 1.0555555555555556, 1.8431372549019607]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7, 1.2, 0.5, 1.1111111111111112]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
141,2016-10-04,20161004LGSS0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.708791208791209, 1.1373626373626373, 3.1176470588235294, 1.2380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.564885496183207, 1.465648854961832, 1.2857142857142858, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.165354330708662, 1.4409448818897637, 2.176470588235294, 0.7426900584795322]","[0, 0, 3.9705882352941178, 1.5588235294117647, 2.4242424242424243, 1.0461538461538462]","[0, 0, 7.476923076923077, 2.0307692307692307, 0.7272727272727273, 0.8024691358024691]","[0, 1, 6.260869565217392, 1.8115942028985508, 0.7906976744186046, 3.0]","[0, 0, 5.32258064516129, 1.4946236559139785, 2.75, 6.0]","[0, 0, 4.167019027484144, 1.3509513742071881, 1.9701492537313432, 5.6309523809523805]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.985576923076923, 1.0673076923076923, 5.25, 5.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 0, 4.9028132992327365, 1.5191815856777493, 2.3529411764705883, 5.012820512820513]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 4.725, 1.7625, 1.4324324324324325, 0.7305936073059361]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[1, 0, 5.288659793814433, 1.670103092783505, 1.0555555555555556, 1.7962962962962965]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.25, 1.25, 0.5, 1.0]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
142,2016-10-06,20161006LGLT0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.48780487804878, 1.6341463414634145, 1.2608695652173914, 1.1081081081081081]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.629032258064516, 1.1129032258064515, 3.235294117647059, 1.24]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.564885496183207, 1.465648854961832, 1.2857142857142858, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.165354330708662, 1.4409448818897637, 2.176470588235294, 0.7426900584795322]","[0, 1, 3.9130434782608696, 1.565217391304348, 2.3714285714285714, 1.0454545454545454]","[0, 0, 7.476923076923077, 2.0307692307692307, 0.7272727272727273, 0.8024691358024691]","[0, 0, 6.260869565217392, 1.8115942028985508, 0.7906976744186046, 3.0]","[1, 0, 5.251290877796902, 1.4922547332185887, 2.8378378378378377, 6.052083333333333]","[0, 0, 4.167019027484144, 1.3509513742071881, 1.9701492537313432, 5.6309523809523805]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.985576923076923, 1.0673076923076923, 5.25, 5.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 9.947368421052632, 2.0526315789473686, 0.5, 1.0555555555555556]","[0, 0, 4.060150375939849, 1.330827067669173, 1.2083333333333333, 0.9432624113475178]","[0, 0, 5.4, 1.608, 2.5714285714285716, 0.9469696969696969]","[0, 1, 4.934010152284264, 1.515228426395939, 2.3529411764705883, 4.864197530864198]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 4.695652173913043, 1.7515527950310559, 1.4324324324324325, 0.7252252252252251]","[0, 0, 6.044776119402985, 1.7014925373134329, 1.4, 1.2407407407407407]","[0, 0, 5.288659793814433, 1.670103092783505, 1.0555555555555556, 1.7962962962962965]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 0.5, 1.0]","[0, 0, 4.456310679611651, 1.3106796116504853, 1.4666666666666666, 1.3733333333333335]","[0, 0, 0.0, 1.125, 1.6666666666666667, 1.3333333333333333]","[0, 0, 6.639344262295082, 1.4754098360655739, 1.8888888888888888, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]"
